cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
65,2026-07-22T03:20:57.030959,420.6,1728.7,0.00,True,SCALE_UP,2,12
66,2026-07-22T03:21:11.564070,435.2,1903.6,0.00,True,SCALE_UP,2,12
67,2026-07-22T03:21:24.372641,448.0,1558.5,0.00,True,SCALE_UP,2,12
68,2026-07-22T03:21:36.790172,460.4,1480.4,0.00,True,SCALE_UP,2,12
69,2026-07-22T03:21:49.815813,473.4,1598.8,0.00,True,SCALE_UP,2,12
70,2026-07-22T03:22:02.844738,486.5,1602.4,0.00,True,SCALE_UP,2,13
71,2026-07-22T03:22:15.434393,499.1,1514.9,0.00,True,SCALE_UP,2,12
72,2026-07-22T03:22:23.652429,507.3,637.1,0.00,True,SCALE_UP,2,12
73,2026-07-22T03:22:30.461951,514.1,358.4,0.00,True,SCALE_UP,2,14
74,2026-07-22T03:22:38.958125,522.6,696.0,0.00,True,SCALE_UP,2,12
75,2026-07-22T03:22:45.765519,529.4,358.4,0.00,True,SCALE_UP,2,12
76,2026-07-22T03:22:51.074103,534.7,60.6,0.00,False,NONE,2,2
77,2026-07-22T03:22:56.430806,540.0,70.1,0.00,False,NONE,2,2
78,2026-07-22T03:23:01.757122,545.4,61.9,0.00,False,NONE,2,2
79,2026-07-22T03:23:08.009032,551.6,242.8,0.00,True,SCALE_UP,3,13
80,2026-07-22T03:23:13.330013,556.9,58.5,0.00,False,NONE,3,3
81,2026-07-22T03:23:18.645373,562.3,61.3,0.00,False,NONE,3,3
82,2026-07-22T03:23:32.704225,576.3,1810.7,1.00,True,FALLBACK,2,2
83,2026-07-22T03:23:45.941884,589.6,1646.4,1.00,True,FALLBACK,2,2
84,2026-07-22T03:23:59.549967,603.2,1720.5,1.00,True,FALLBACK,2,2
85,2026-07-22T03:24:10.849587,614.5,1256.1,1.00,True,FALLBACK,3,3
86,2026-07-22T03:24:24.945918,628.6,1815.6,1.00,True,FALLBACK,2,2
87,2026-07-22T03:24:31.634111,635.3,331.9,0.00,True,SCALE_UP,3,25
88,2026-07-22T03:24:39.234299,642.9,513.7,0.00,True,SCALE_UP,2,13
89,2026-07-22T03:24:45.893689,649.5,328.7,0.00,True,SCALE_UP,2,12
90,2026-07-22T03:24:52.142425,655.8,246.6,0.00,True,SCALE_UP,2,12
91,2026-07-22T03:24:59.741802,663.4,516.8,0.00,True,SCALE_UP,2,12
92,2026-07-22T03:25:06.558305,670.2,360.0,0.00,True,SCALE_UP,2,13
93,2026-07-22T03:25:13.249541,676.9,335.2,0.00,True,SCALE_UP,2,12
94,2026-07-22T03:25:20.054941,683.7,358.0,0.00,True,SCALE_UP,2,12
95,2026-07-22T03:25:26.307431,689.9,242.9,0.00,True,SCALE_UP,2,14
96,2026-07-22T03:25:33.027334,696.6,340.6,0.00,True,SCALE_UP,2,13
97,2026-07-22T03:25:39.709988,703.3,333.2,0.00,True,SCALE_UP,2,12
98,2026-07-22T03:25:45.043043,708.7,65.5,0.00,False,NONE,2,2
99,2026-07-22T03:25:51.723484,715.3,333.0,0.00,True,SCALE_UP,2,12
100,2026-07-22T03:25:58.568502,722.2,362.1,0.00,True,SCALE_UP,2,12
101,2026-07-22T03:26:03.894147,727.5,64.1,0.00,False,NONE,2,2
102,2026-07-22T03:26:12.070388,735.7,628.3,0.00,True,SCALE_UP,2,14
103,2026-07-22T03:26:20.765399,744.4,735.8,0.20,True,SCALE_UP,2,12
104,2026-07-22T03:26:34.142685,757.8,1669.4,1.00,True,FALLBACK,3,3
105,2026-07-22T03:26:44.311837,767.9,1028.8,1.00,True,FALLBACK,2,2
106,2026-07-22T03:26:54.714924,778.3,1076.5,1.00,True,FALLBACK,2,2
107,2026-07-22T03:27:05.042468,788.7,1064.1,1.00,True,FALLBACK,2,2
108,2026-07-22T03:27:16.393252,800.0,1266.6,1.00,True,FALLBACK,2,2
109,2026-07-22T03:27:22.991100,806.6,315.3,0.00,True,SCALE_UP,2,18
110,2026-07-22T03:27:29.322083,812.9,263.0,0.00,True,SCALE_UP,2,12
111,2026-07-22T03:27:38.646783,822.3,861.9,0.00,True,SCALE_UP,2,12
112,2026-07-22T03:27:45.305758,828.9,328.3,0.00,True,SCALE_UP,3,13
113,2026-07-22T03:27:50.628388,834.2,58.7,0.00,False,NONE,2,2
114,2026-07-22T03:27:57.449208,841.1,361.1,0.00,True,SCALE_UP,2,12
115,2026-07-22T03:28:04.137483,847.8,331.6,0.00,True,SCALE_UP,2,12
116,2026-07-22T03:28:09.448262,853.1,61.0,0.00,False,NONE,2,2
117,2026-07-22T03:28:16.291642,859.9,361.0,0.00,True,SCALE_UP,2,11
118,2026-07-22T03:28:23.136120,866.8,361.9,0.00,True,SCALE_UP,2,12
119,2026-07-22T03:28:28.514791,872.1,70.1,0.00,False,NONE,3,3
120,2026-07-22T03:28:34.750212,878.4,238.9,0.00,True,SCALE_UP,2,12
121,2026-07-22T03:28:41.291977,884.9,301.5,0.00,True,SCALE_UP,2,11
122,2026-07-22T03:28:46.613281,890.2,63.1,0.00,False,NONE,2,2
123,2026-07-22T03:28:53.432183,897.0,360.7,0.00,True,SCALE_UP,2,12
124,2026-07-22T03:28:59.686882,903.3,242.8,0.00,True,SCALE_UP,2,12
125,2026-07-22T03:29:06.369454,910.0,328.8,0.00,True,SCALE_UP,2,12
126,2026-07-22T03:29:11.677647,915.3,60.5,0.00,False,NONE,2,2
127,2026-07-22T03:29:18.485698,922.1,358.3,0.00,True,SCALE_UP,2,13
128,2026-07-22T03:29:23.846262,927.5,66.5,0.00,False,NONE,2,2
129,2026-07-22T03:29:30.091963,933.7,242.7,0.00,True,SCALE_UP,2,12
130,2026-07-22T03:29:37.649898,941.3,508.3,0.00,True,SCALE_UP,2,12
131,2026-07-22T03:29:44.348131,948.0,333.0,0.00,True,SCALE_UP,3,15
