cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-22T02:40:42.185026,0.4,72.9,0.00,False,NONE,2,2
2,2026-07-22T02:40:47.510118,5.7,64.3,0.00,False,NONE,3,3
3,2026-07-22T02:40:52.890996,11.1,70.1,0.00,False,NONE,2,2
4,2026-07-22T02:40:58.214950,16.4,63.7,0.00,False,NONE,2,2
5,2026-07-22T02:41:03.529925,21.7,61.7,0.00,False,NONE,3,3
6,2026-07-22T02:41:08.850489,27.0,58.0,0.00,False,NONE,2,2
7,2026-07-22T02:41:14.147728,32.3,58.4,0.00,False,NONE,2,2
8,2026-07-22T02:41:19.465867,37.7,60.3,0.00,False,NONE,2,2
9,2026-07-22T02:41:24.808626,43.0,65.1,0.00,False,NONE,2,2
10,2026-07-22T02:41:30.104578,48.3,58.1,0.00,False,NONE,2,2
11,2026-07-22T02:41:35.445168,53.6,62.9,0.00,False,NONE,2,2
12,2026-07-22T02:41:40.803867,59.0,70.6,0.00,False,NONE,2,2
13,2026-07-22T02:41:46.126040,64.3,58.5,0.00,False,NONE,2,2
14,2026-07-22T02:41:51.463448,69.7,62.4,0.00,False,NONE,2,2
15,2026-07-22T02:41:56.781069,75.0,62.1,0.00,False,NONE,4,4
16,2026-07-22T02:42:03.022618,81.2,241.5,0.00,True,SCALE_UP,2,17
17,2026-07-22T02:42:09.257522,87.4,241.5,0.00,True,SCALE_UP,2,14
18,2026-07-22T02:42:14.594945,92.8,66.4,0.00,False,NONE,2,2
19,2026-07-22T02:42:20.818484,99.0,238.1,0.00,True,SCALE_UP,2,12
20,2026-07-22T02:42:26.145747,104.3,61.3,0.00,False,NONE,3,3
21,2026-07-22T02:42:31.471736,109.7,64.0,0.00,False,NONE,2,2
22,2026-07-22T02:42:36.783164,115.0,60.8,0.00,False,NONE,3,3
23,2026-07-22T02:42:42.103215,120.3,62.9,0.00,False,NONE,2,2
24,2026-07-22T02:42:47.433997,125.6,65.0,0.00,False,NONE,2,2
25,2026-07-22T02:42:54.150973,132.3,335.5,0.00,True,SCALE_UP,2,13
26,2026-07-22T02:42:59.484779,137.7,61.8,0.00,False,NONE,2,2
27,2026-07-22T02:43:04.802672,143.0,62.5,0.00,False,NONE,2,2
28,2026-07-22T02:43:11.019224,149.2,240.1,0.00,True,SCALE_UP,2,12
29,2026-07-22T02:43:16.239341,154.4,40.7,0.40,True,RETRY,2,2
30,2026-07-22T02:43:21.515946,159.7,54.2,0.20,True,RETRY,2,2
31,2026-07-22T02:43:28.192040,166.4,332.0,0.00,True,SCALE_UP,2,12
32,2026-07-22T02:43:33.318016,171.5,21.8,0.80,True,FALLBACK,2,2
33,2026-07-22T02:43:38.531779,176.7,36.9,0.40,True,RETRY,2,2
34,2026-07-22T02:43:44.685516,182.9,227.6,0.20,True,SCALE_UP,2,12
35,2026-07-22T02:43:50.938957,189.1,247.4,0.00,True,SCALE_UP,2,12
36,2026-07-22T02:43:56.220872,194.4,55.2,0.20,True,RETRY,2,2
37,2026-07-22T02:44:01.489728,199.7,52.6,0.20,True,RETRY,2,2
38,2026-07-22T02:44:06.726889,204.9,42.2,0.40,True,RETRY,2,2
39,2026-07-22T02:44:12.060449,210.2,65.5,0.00,False,NONE,2,2
40,2026-07-22T02:44:18.750322,216.9,330.8,0.00,True,SCALE_UP,2,14
41,2026-07-22T02:44:24.059697,222.2,60.8,0.00,False,NONE,2,2
42,2026-07-22T02:44:29.422953,227.6,71.5,0.00,False,NONE,2,2
43,2026-07-22T02:44:35.644803,233.8,240.9,0.00,True,SCALE_UP,2,13
44,2026-07-22T02:44:40.988355,239.2,63.5,0.00,False,NONE,2,2
45,2026-07-22T02:44:47.817597,246.0,362.1,0.00,True,SCALE_UP,2,15
46,2026-07-22T02:44:54.669607,252.9,367.1,0.00,True,SCALE_UP,2,13
47,2026-07-22T02:45:01.488838,259.7,358.1,0.00,True,SCALE_UP,2,12
48,2026-07-22T02:45:06.796321,265.0,60.2,0.00,False,NONE,2,2
49,2026-07-22T02:45:13.617678,271.8,358.3,0.00,True,SCALE_UP,2,12
50,2026-07-22T02:45:18.941823,277.1,63.8,0.00,False,NONE,2,2
51,2026-07-22T02:45:24.275389,282.5,65.7,0.00,False,NONE,2,2
52,2026-07-22T02:45:29.590504,287.8,61.8,0.00,False,NONE,2,2
53,2026-07-22T02:45:34.921465,293.1,60.7,0.00,False,NONE,2,2
54,2026-07-22T02:45:40.247025,298.4,64.0,0.00,False,NONE,2,2
55,2026-07-22T02:45:45.591373,303.8,63.7,0.00,False,NONE,3,3
56,2026-07-22T02:45:52.408793,310.6,360.4,0.00,True,SCALE_UP,2,12
57,2026-07-22T02:45:57.744870,315.9,66.1,0.00,False,NONE,2,2
58,2026-07-22T02:46:03.044425,321.2,58.8,0.00,False,NONE,2,2
59,2026-07-22T02:46:08.372182,326.6,64.4,0.00,False,NONE,2,2
60,2026-07-22T02:46:13.692938,331.9,63.1,0.00,False,NONE,2,2
61,2026-07-22T02:46:27.089482,345.3,1671.6,0.00,True,SCALE_UP,2,15
