cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
86,2026-07-22T02:01:27.112078,639.9,541.8,0.00,True,SCALE_UP,2,12
87,2026-07-22T02:01:32.495169,645.3,75.5,0.00,False,NONE,2,2
88,2026-07-22T02:01:37.834530,650.6,62.9,0.00,False,NONE,2,2
89,2026-07-22T02:01:44.058803,656.8,241.4,0.00,True,SCALE_UP,2,13
90,2026-07-22T02:01:50.280742,663.1,241.1,0.00,True,SCALE_UP,2,13
91,2026-07-22T02:01:57.121322,669.9,360.8,0.00,True,SCALE_UP,2,13
92,2026-07-22T02:02:03.932472,676.7,358.6,0.00,True,SCALE_UP,2,14
93,2026-07-22T02:02:10.149869,682.9,238.6,0.00,True,SCALE_UP,2,20
94,2026-07-22T02:02:16.826597,689.6,331.7,0.00,True,SCALE_UP,3,14
95,2026-07-22T02:02:25.325539,698.1,696.6,0.00,True,SCALE_UP,2,12
96,2026-07-22T02:02:30.640748,703.4,61.9,0.00,False,NONE,2,2
97,2026-07-22T02:02:37.302050,710.1,329.0,0.00,True,SCALE_UP,2,12
98,2026-07-22T02:02:42.612394,715.4,60.9,0.00,False,NONE,2,2
99,2026-07-22T02:02:50.185776,723.0,510.7,0.00,True,SCALE_UP,2,16
100,2026-07-22T02:02:56.858324,729.6,328.4,0.00,True,SCALE_UP,2,14
101,2026-07-22T02:03:03.088716,735.9,238.7,0.00,True,SCALE_UP,2,13
102,2026-07-22T02:03:09.347059,742.1,247.3,0.00,True,SCALE_UP,2,18
103,2026-07-22T02:03:24.923231,757.7,2114.1,1.00,True,FALLBACK,2,2
104,2026-07-22T02:03:35.308969,768.1,1076.1,1.00,True,FALLBACK,2,2
105,2026-07-22T02:03:46.921377,779.7,1321.2,1.00,True,FALLBACK,3,3
106,2026-07-22T02:03:58.536033,791.3,1321.7,1.00,True,FALLBACK,2,2
107,2026-07-22T02:04:09.159453,801.9,1123.6,1.00,True,FALLBACK,2,2
108,2026-07-22T02:04:17.676274,810.5,698.8,0.40,True,SCALE_UP,2,19
109,2026-07-22T02:04:24.501550,817.3,361.6,0.00,True,SCALE_UP,2,13
110,2026-07-22T02:04:30.932603,823.7,278.8,0.00,True,SCALE_UP,2,13
111,2026-07-22T02:04:39.435947,832.2,696.8,0.00,True,SCALE_UP,3,15
112,2026-07-22T02:04:47.020168,839.8,513.0,0.00,True,SCALE_UP,2,16
113,2026-07-22T02:04:54.759853,847.6,541.1,0.00,True,SCALE_UP,2,12
114,2026-07-22T02:05:01.587532,854.4,362.2,0.00,True,SCALE_UP,2,13
115,2026-07-22T02:05:07.797536,860.6,238.7,0.00,True,SCALE_UP,2,13
116,2026-07-22T02:05:15.416384,868.2,519.6,0.00,True,SCALE_UP,3,16
117,2026-07-22T02:05:21.639047,874.4,241.0,0.00,True,SCALE_UP,2,13
118,2026-07-22T02:05:28.299174,881.1,328.7,0.00,True,SCALE_UP,2,12
119,2026-07-22T02:05:33.598442,886.4,58.7,0.00,False,NONE,2,2
120,2026-07-22T02:05:40.309980,893.1,334.6,0.00,True,SCALE_UP,3,15
121,2026-07-22T02:05:48.038094,900.8,542.4,0.00,True,SCALE_UP,2,12
122,2026-07-22T02:05:54.721864,907.5,333.0,0.00,True,SCALE_UP,2,15
123,2026-07-22T02:06:02.297978,915.1,508.7,0.00,True,SCALE_UP,2,12
124,2026-07-22T02:06:07.614796,920.4,62.3,0.00,False,NONE,2,2
125,2026-07-22T02:06:12.946222,925.7,63.1,0.00,False,NONE,2,2
126,2026-07-22T02:06:19.607029,932.4,328.8,0.00,True,SCALE_UP,2,13
127,2026-07-22T02:06:24.977860,937.8,73.1,0.00,False,NONE,2,2
128,2026-07-22T02:06:33.154417,945.9,631.7,0.00,True,SCALE_UP,3,14
