cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
32,2026-07-22T03:49:59.152556,171.0,58.6,0.00,False,NONE,2,2
33,2026-07-22T03:50:05.363724,177.2,239.1,0.00,True,SCALE_UP,2,12
34,2026-07-22T03:50:10.512036,182.4,28.4,0.60,True,FALLBACK,2,2
35,2026-07-22T03:50:15.767349,187.6,50.0,0.20,True,RETRY,2,2
36,2026-07-22T03:50:21.087604,193.0,63.0,0.00,False,NONE,2,2
37,2026-07-22T03:50:26.169302,198.0,15.2,0.80,True,FALLBACK,2,2
38,2026-07-22T03:50:32.349189,204.2,228.0,0.20,True,SCALE_UP,2,15
39,2026-07-22T03:50:37.679498,209.6,60.9,0.00,False,NONE,2,2
40,2026-07-22T03:50:42.976535,214.9,58.3,0.00,False,NONE,2,2
41,2026-07-22T03:50:48.295877,220.2,62.8,0.00,False,NONE,2,2
42,2026-07-22T03:50:54.969812,226.8,328.4,0.00,True,SCALE_UP,2,13
43,2026-07-22T03:51:00.268879,232.1,58.6,0.00,False,NONE,2,2
44,2026-07-22T03:51:06.925335,238.8,328.2,0.00,True,SCALE_UP,2,12
45,2026-07-22T03:51:13.620140,245.5,335.3,0.00,True,SCALE_UP,3,14
46,2026-07-22T03:51:20.455178,252.3,361.1,0.00,True,SCALE_UP,2,13
47,2026-07-22T03:51:26.684238,258.6,238.7,0.00,True,SCALE_UP,2,11
48,2026-07-22T03:51:33.354624,265.2,328.5,0.00,True,SCALE_UP,2,12
49,2026-07-22T03:51:40.931768,272.8,512.2,0.00,True,SCALE_UP,2,12
50,2026-07-22T03:51:46.289913,278.2,66.8,0.00,False,NONE,2,2
51,2026-07-22T03:51:51.601920,283.5,58.2,0.00,False,NONE,2,2
52,2026-07-22T03:51:56.926400,288.8,63.8,0.00,False,NONE,2,2
53,2026-07-22T03:52:02.257082,294.1,62.5,0.00,False,NONE,2,2
54,2026-07-22T03:52:07.603241,299.5,68.1,0.00,False,NONE,2,2
55,2026-07-22T03:52:15.162621,307.0,508.4,0.00,True,SCALE_UP,2,14
56,2026-07-22T03:52:20.479618,312.4,58.4,0.00,False,NONE,2,2
57,2026-07-22T03:52:25.777651,317.7,58.5,0.00,False,NONE,2,2
58,2026-07-22T03:52:31.076156,322.9,58.6,0.00,False,NONE,2,2
59,2026-07-22T03:52:37.159688,329.0,213.2,0.00,True,SCALE_UP,2,14
60,2026-07-22T03:52:48.797578,340.7,1324.1,0.00,True,SCALE_UP,2,14
61,2026-07-22T03:53:02.130488,354.0,1663.4,0.00,True,SCALE_UP,2,12
62,2026-07-22T03:53:14.481633,366.4,1461.9,0.00,True,SCALE_UP,3,15
63,2026-07-22T03:53:27.704022,379.6,1638.3,0.00,True,SCALE_UP,2,13
64,2026-07-22T03:53:40.018240,391.9,1459.8,0.00,True,SCALE_UP,2,12
65,2026-07-22T03:53:52.528213,404.4,1498.3,0.00,True,SCALE_UP,3,14
66,2026-07-22T03:54:04.138372,416.0,1318.9,0.00,True,SCALE_UP,2,12
67,2026-07-22T03:54:15.762815,427.6,1321.4,0.00,True,SCALE_UP,3,14
68,2026-07-22T03:54:27.629099,439.5,1369.3,0.00,True,SCALE_UP,3,15
69,2026-07-22T03:54:39.259807,451.1,1322.7,0.00,True,SCALE_UP,3,14
70,2026-07-22T03:54:51.729156,463.6,1490.5,0.00,True,SCALE_UP,2,13
71,2026-07-22T03:55:03.275831,475.1,1306.2,0.00,True,SCALE_UP,2,12
72,2026-07-22T03:55:15.614787,487.5,1464.8,0.00,True,SCALE_UP,2,12
73,2026-07-22T03:55:29.381805,501.3,1750.1,0.00,True,SCALE_UP,2,13
74,2026-07-22T03:55:34.697474,506.6,58.4,0.00,False,NONE,2,2
75,2026-07-22T03:55:40.793330,512.7,211.7,0.00,True,SCALE_UP,2,12
76,2026-07-22T03:55:46.112795,518.0,58.4,0.00,False,NONE,2,2
77,2026-07-22T03:55:51.459385,523.3,63.3,0.00,False,NONE,2,2
78,2026-07-22T03:55:56.759688,528.6,58.8,0.00,False,NONE,2,2
79,2026-07-22T03:56:02.069518,533.9,60.8,0.00,False,NONE,2,2
80,2026-07-22T03:56:08.148802,540.0,208.1,0.00,True,SCALE_UP,2,11
81,2026-07-22T03:56:13.448023,545.3,58.7,0.00,False,NONE,2,2
82,2026-07-22T03:56:18.759316,550.6,61.2,0.00,False,NONE,2,2
83,2026-07-22T03:56:24.075667,555.9,62.2,0.00,False,NONE,2,2
84,2026-07-22T03:56:30.897512,562.8,361.3,0.00,True,SCALE_UP,2,12
85,2026-07-22T03:56:41.009413,572.9,1021.3,1.00,True,FALLBACK,2,2
86,2026-07-22T03:56:50.148758,582.0,826.8,1.00,True,FALLBACK,2,2
87,2026-07-22T03:57:00.520120,592.4,1073.1,1.00,True,FALLBACK,2,2
88,2026-07-22T03:57:13.900976,605.8,1671.7,1.00,True,FALLBACK,2,2
89,2026-07-22T03:57:24.257155,616.1,1070.0,1.00,True,FALLBACK,2,2
90,2026-07-22T03:57:34.671470,626.5,1077.7,1.00,True,FALLBACK,3,3
91,2026-07-22T03:57:40.057442,631.9,75.9,0.00,False,NONE,3,3
92,2026-07-22T03:57:45.380281,637.3,63.4,0.00,False,NONE,3,3
93,2026-07-22T03:57:50.717180,642.6,66.1,0.00,False,NONE,3,3
94,2026-07-22T03:57:57.537054,649.4,359.6,0.00,True,SCALE_UP,2,18
95,2026-07-22T03:58:04.380601,656.3,362.1,0.00,True,SCALE_UP,2,16
96,2026-07-22T03:58:09.772946,661.6,73.7,0.00,False,NONE,2,2
97,2026-07-22T03:58:15.104304,667.0,65.2,0.00,False,NONE,2,2
98,2026-07-22T03:58:20.471406,672.3,72.3,0.00,False,NONE,2,2
99,2026-07-22T03:58:28.038246,679.9,510.3,0.00,True,SCALE_UP,2,12
100,2026-07-22T03:58:33.357144,685.2,58.4,0.00,False,NONE,2,2
101,2026-07-22T03:58:38.654678,690.5,58.5,0.00,False,NONE,2,2
102,2026-07-22T03:58:45.479432,697.4,361.7,0.00,True,SCALE_UP,2,12
103,2026-07-22T03:58:50.818638,702.7,62.1,0.00,False,NONE,2,2
104,2026-07-22T03:58:56.152378,708.0,65.6,0.00,False,NONE,2,2
105,2026-07-22T03:59:03.755558,715.6,514.6,0.00,True,SCALE_UP,2,13
106,2026-07-22T03:59:09.085097,721.0,60.3,0.00,False,NONE,3,3
107,2026-07-22T03:59:16.679891,728.6,512.9,0.00,True,SCALE_UP,2,12
108,2026-07-22T03:59:22.016216,733.9,66.1,0.00,False,NONE,2,2
109,2026-07-22T03:59:29.575288,741.4,508.5,0.00,True,SCALE_UP,3,13
110,2026-07-22T03:59:42.898941,754.8,1663.6,1.00,True,FALLBACK,2,2
111,2026-07-22T03:59:53.972699,765.8,1213.7,1.00,True,FALLBACK,2,2
112,2026-07-22T04:00:04.371947,776.2,1078.8,1.00,True,FALLBACK,2,2
113,2026-07-22T04:00:16.756517,788.6,1475.6,1.00,True,FALLBACK,3,3
114,2026-07-22T04:00:31.090337,803.0,1865.6,1.00,True,FALLBACK,2,2
115,2026-07-22T04:00:36.608872,808.5,102.7,0.00,False,NONE,2,2
116,2026-07-22T04:00:46.662924,818.5,1003.5,0.00,True,SCALE_UP,2,17
117,2026-07-22T04:00:54.205068,826.1,505.2,0.00,True,SCALE_UP,2,12
118,2026-07-22T04:01:00.947812,832.8,340.5,0.00,True,SCALE_UP,3,13
119,2026-07-22T04:01:06.246606,838.1,58.7,0.00,False,NONE,2,2
120,2026-07-22T04:01:11.547889,843.4,59.1,0.00,False,NONE,2,2
121,2026-07-22T04:01:16.847871,848.7,58.8,0.00,False,NONE,2,2
122,2026-07-22T04:01:22.188546,854.1,67.1,0.00,False,NONE,2,2
123,2026-07-22T04:01:27.510674,859.4,63.3,0.00,False,NONE,2,2
124,2026-07-22T04:01:32.833258,864.7,61.2,0.00,False,NONE,2,2
125,2026-07-22T04:01:38.177529,870.1,65.7,0.00,False,NONE,2,2
126,2026-07-22T04:01:43.497499,875.4,62.9,0.00,False,NONE,2,2
127,2026-07-22T04:01:48.798786,880.7,58.8,0.00,False,NONE,3,3
128,2026-07-22T04:01:54.097749,886.0,58.6,0.00,False,NONE,2,2
129,2026-07-22T04:01:59.398161,891.3,58.8,0.00,False,NONE,2,2
130,2026-07-22T04:02:04.731711,896.6,61.3,0.00,False,NONE,3,3
131,2026-07-22T04:02:10.031039,901.9,58.8,0.00,False,NONE,2,2
132,2026-07-22T04:02:16.860922,908.7,358.3,0.00,True,SCALE_UP,2,16
133,2026-07-22T04:02:22.192354,914.1,65.2,0.00,False,NONE,2,2
134,2026-07-22T04:02:27.500811,919.4,58.1,0.00,False,NONE,2,2
135,2026-07-22T04:02:35.068907,926.9,510.4,0.00,True,SCALE_UP,2,12
136,2026-07-22T04:02:42.663172,934.5,515.7,0.00,True,SCALE_UP,2,12
137,2026-07-22T04:02:49.489441,941.4,362.2,0.00,True,SCALE_UP,2,11
138,2026-07-22T04:02:54.808996,946.7,62.9,0.00,False,NONE,2,2
