ts,elapsed_s,latency_ms,ok,sla_violated
1784694020.127,0.1,89.0,True,False
1784694020.305,0.3,77.4,True,False
1784694020.474,0.4,68.9,True,False
1784694020.633,0.6,59.0,True,False
1784694020.792,0.8,58.6,True,False
1784694020.973,0.9,80.2,True,False
1784694021.132,1.1,59.2,True,False
1784694021.291,1.3,58.7,True,False
1784694021.451,1.4,59.0,True,False
1784694021.610,1.6,59.1,True,False
1784694021.769,1.7,58.9,True,False
1784694021.929,1.9,59.0,True,False
1784694022.088,2.0,59.0,True,False
1784694022.247,2.2,59.1,True,False
1784694022.431,2.4,83.6,True,False
1784694022.590,2.6,58.9,True,False
1784694022.749,2.7,58.5,True,False
1784694022.924,2.9,74.0,True,False
1784694023.083,3.0,58.6,True,False
1784694023.242,3.2,59.3,True,False
1784694023.401,3.4,58.6,True,False
1784694023.561,3.5,59.1,True,False
1784694023.720,3.7,59.1,True,False
1784694023.880,3.8,59.1,True,False
1784694024.039,4.0,58.4,True,False
1784694024.199,4.2,60.3,True,False
1784694024.358,4.3,58.5,True,False
1784694024.517,4.5,58.7,True,False
1784694024.676,4.6,58.8,True,False
1784694024.856,4.8,79.1,True,False
1784694025.015,5.0,58.7,True,False
1784694025.173,5.1,58.5,True,False
1784694025.333,5.3,58.8,True,False
1784694025.510,5.5,76.9,True,False
1784694025.668,5.6,58.4,True,False
1784694025.827,5.8,58.5,True,False
1784694025.986,5.9,58.4,True,False
1784694026.145,6.1,58.9,True,False
1784694026.305,6.3,60.0,True,False
1784694026.465,6.4,59.7,True,False
1784694026.624,6.6,59.0,True,False
1784694026.784,6.7,58.7,True,False
1784694026.943,6.9,58.5,True,False
1784694027.101,7.1,58.3,True,False
1784694027.260,7.2,58.4,True,False
1784694027.420,7.4,59.8,True,False
1784694027.579,7.5,58.8,True,False
1784694027.737,7.7,58.2,True,False
1784694027.913,7.9,75.9,True,False
1784694028.081,8.0,67.2,True,False
1784694028.240,8.2,58.6,True,False
1784694028.398,8.4,58.4,True,False
1784694028.558,8.5,59.4,True,False
1784694028.717,8.7,58.7,True,False
1784694028.875,8.8,58.4,True,False
1784694029.034,9.0,58.5,True,False
1784694029.194,9.2,59.3,True,False
1784694029.353,9.3,58.8,True,False
1784694029.513,9.5,59.2,True,False
1784694029.672,9.6,58.3,True,False
1784694029.831,9.8,58.5,True,False
1784694029.990,10.0,58.6,True,False
1784694030.148,10.1,58.2,True,False
1784694030.307,10.3,58.5,True,False
1784694030.467,10.4,60.0,True,False
1784694030.626,10.6,59.5,True,False
1784694030.785,10.7,58.8,True,False
1784694030.945,10.9,58.8,True,False
1784694031.103,11.1,57.9,True,False
1784694031.262,11.2,58.4,True,False
1784694031.421,11.4,58.6,True,False
1784694031.580,11.5,59.3,True,False
1784694031.749,11.7,68.1,True,False
