ts,elapsed_s,latency_ms,ok,sla_violated
1784687042.390,0.1,83.9,True,False
1784687042.551,0.2,60.5,True,False
1784687042.710,0.4,58.5,True,False
1784687042.880,0.6,70.6,True,False
1784687043.052,0.7,71.1,True,False
1784687043.211,0.9,59.2,True,False
1784687043.391,1.1,79.4,True,False
1784687043.562,1.3,71.0,True,False
1784687043.721,1.4,58.7,True,False
1784687043.903,1.6,81.9,True,False
1784687044.062,1.8,59.0,True,False
1784687044.221,1.9,58.8,True,False
1784687044.381,2.1,58.8,True,False
1784687044.541,2.2,59.9,True,False
1784687044.723,2.4,81.5,True,False
1784687044.881,2.6,58.3,True,False
1784687045.041,2.7,58.9,True,False
1784687045.214,2.9,73.1,True,False
1784687045.373,3.1,59.1,True,False
1784687045.532,3.2,58.6,True,False
1784687045.706,3.4,73.4,True,False
1784687045.877,3.6,70.2,True,False
1784687046.035,3.7,58.3,True,False
1784687046.195,3.9,59.2,True,False
1784687046.372,4.1,77.1,True,False
1784687046.531,4.2,58.8,True,False
1784687046.691,4.4,59.0,True,False
1784687046.868,4.6,77.7,True,False
1784687047.028,4.7,59.0,True,False
1784687047.211,4.9,82.7,True,False
1784687047.370,5.1,59.0,True,False
1784687047.529,5.2,58.4,True,False
1784687047.688,5.4,59.0,True,False
1784687047.846,5.5,58.0,True,False
1784687048.015,5.7,68.4,True,False
1784687048.175,5.9,59.3,True,False
1784687048.334,6.0,58.9,True,False
1784687048.493,6.2,58.7,True,False
1784687048.666,6.4,73.6,True,False
1784687048.825,6.5,58.5,True,False
1784687048.984,6.7,58.5,True,False
1784687049.142,6.8,58.3,True,False
1784687049.301,7.0,58.9,True,False
1784687049.461,7.2,58.8,True,False
1784687049.620,7.3,58.5,True,False
1784687049.779,7.5,59.1,True,False
1784687049.949,7.6,69.7,True,False
1784687050.108,7.8,59.1,True,False
1784687050.268,8.0,59.6,True,False
1784687050.428,8.1,59.7,True,False
1784687050.588,8.3,59.4,True,False
1784687050.748,8.4,59.2,True,False
1784687050.907,8.6,58.8,True,False
1784687051.066,8.8,58.7,True,False
1784687051.224,8.9,58.5,True,False
1784687051.384,9.1,59.0,True,False
1784687051.543,9.2,59.1,True,False
1784687051.702,9.4,58.2,True,False
1784687051.860,9.6,58.0,True,False
1784687052.042,9.7,82.3,True,False
1784687052.201,9.9,58.9,True,False
1784687052.361,10.1,58.9,True,False
1784687052.520,10.2,59.4,True,False
1784687052.680,10.4,58.9,True,False
1784687052.838,10.5,58.6,True,False
1784687052.997,10.7,58.5,True,False
1784687053.155,10.8,58.0,True,False
1784687053.313,11.0,57.9,True,False
1784687053.473,11.2,59.2,True,False
1784687053.632,11.3,59.0,True,False
1784687053.791,11.5,58.6,True,False
1784687053.950,11.6,59.2,True,False
1784687054.109,11.8,58.6,True,False
1784687054.268,12.0,58.9,True,False
1784687054.428,12.1,58.8,True,False
1784687054.588,12.3,59.7,True,False
1784687054.761,12.5,73.2,True,False
1784687054.920,12.6,58.6,True,False
1784687055.078,12.8,58.5,True,False
1784687055.238,12.9,58.9,True,False
1784687055.397,13.1,58.6,True,False
1784687055.556,13.2,59.2,True,False
1784687055.715,13.4,58.8,True,False
1784687055.874,13.6,58.9,True,False
1784687056.033,13.7,58.3,True,False
1784687056.192,13.9,59.1,True,False
1784687056.351,14.0,58.9,True,False
1784687056.510,14.2,59.0,True,False
1784687056.668,14.4,57.6,True,False
1784687056.836,14.5,67.6,True,False
1784687057.006,14.7,69.5,True,False
1784687057.165,14.9,58.6,True,False
1784687057.346,15.0,80.6,True,False
1784687057.505,15.2,59.4,True,False
1784687057.664,15.4,58.9,True,False
1784687057.824,15.5,60.0,True,False
1784687057.983,15.7,58.5,True,False
1784687058.142,15.8,58.5,True,False
1784687058.300,16.0,58.4,True,False
1784687058.459,16.2,58.1,True,False
1784687058.618,16.3,59.0,True,False
1784687058.777,16.5,59.0,True,False
1784687058.936,16.6,58.5,True,False
