cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
31,2026-07-22T02:26:50.397828,168.1,51.8,0.20,True,RETRY,2,2
32,2026-07-22T02:26:55.677063,173.4,54.6,0.20,True,RETRY,2,2
33,2026-07-22T02:27:01.010609,178.7,61.6,0.00,False,NONE,2,2
34,2026-07-22T02:27:06.176177,183.9,32.1,0.60,True,FALLBACK,2,2
35,2026-07-22T02:27:12.348368,190.0,227.6,0.20,True,SCALE_UP,2,13
36,2026-07-22T02:27:17.571100,195.3,43.6,0.40,True,RETRY,2,2
37,2026-07-22T02:27:22.723043,200.4,29.4,0.60,True,FALLBACK,2,2
38,2026-07-22T02:27:28.046626,205.7,63.6,0.00,False,NONE,2,2
39,2026-07-22T02:27:33.305502,211.0,50.7,0.20,True,RETRY,2,2
40,2026-07-22T02:27:38.462542,216.2,26.4,0.60,True,FALLBACK,2,2
41,2026-07-22T02:27:43.734468,221.4,53.0,0.20,True,RETRY,3,3
42,2026-07-22T02:27:49.923074,227.6,234.2,0.20,True,SCALE_UP,2,14
43,2026-07-22T02:27:55.187532,232.9,51.8,0.20,True,RETRY,2,2
44,2026-07-22T02:28:01.846287,239.5,328.5,0.00,True,SCALE_UP,2,12
45,2026-07-22T02:28:08.076233,245.8,240.5,0.00,True,SCALE_UP,2,12
46,2026-07-22T02:28:13.332598,251.0,47.0,0.40,True,RETRY,2,2
47,2026-07-22T02:28:18.684911,256.4,67.1,0.00,False,NONE,2,2
48,2026-07-22T02:28:24.349421,262.0,126.8,0.40,True,RETRY,2,2
49,2026-07-22T02:28:29.500097,267.2,26.1,0.60,True,FALLBACK,2,2
50,2026-07-22T02:28:34.810492,272.5,60.9,0.00,False,NONE,2,2
51,2026-07-22T02:28:42.393576,280.1,508.4,0.00,True,SCALE_UP,2,13
52,2026-07-22T02:28:49.949791,287.6,508.1,0.00,True,SCALE_UP,2,12
53,2026-07-22T02:28:55.252863,292.9,59.6,0.20,True,RETRY,2,2
54,2026-07-22T02:29:01.969351,299.7,336.0,0.00,True,SCALE_UP,2,13
55,2026-07-22T02:29:07.266939,305.0,58.4,0.00,False,NONE,2,2
56,2026-07-22T02:29:13.393143,311.1,219.3,0.40,True,SCALE_UP,2,14
57,2026-07-22T02:29:18.620438,316.3,40.5,0.40,True,RETRY,2,2
58,2026-07-22T02:29:23.741178,321.4,19.4,0.80,True,FALLBACK,2,2
59,2026-07-22T02:29:29.306762,327.0,107.3,0.80,True,FALLBACK,2,2
60,2026-07-22T02:29:34.520917,332.2,41.6,0.40,True,RETRY,2,2
61,2026-07-22T02:29:45.946252,343.6,1278.1,0.20,True,SCALE_UP,2,13
62,2026-07-22T02:29:58.724847,356.4,1552.4,0.00,True,SCALE_UP,2,13
63,2026-07-22T02:30:09.905955,367.6,1232.8,0.20,True,SCALE_UP,2,13
64,2026-07-22T02:30:20.169532,377.9,1049.2,0.40,True,SCALE_UP,2,13
65,2026-07-22T02:30:32.975283,390.7,1557.9,0.00,True,SCALE_UP,2,13
66,2026-07-22T02:30:45.405857,403.1,1482.7,0.00,True,SCALE_UP,2,13
67,2026-07-22T02:30:58.314037,416.0,1578.4,0.00,True,SCALE_UP,2,12
68,2026-07-22T02:31:09.839969,427.5,1299.2,0.20,True,SCALE_UP,3,14
69,2026-07-22T02:31:23.219067,440.9,1672.5,0.00,True,SCALE_UP,2,13
70,2026-07-22T02:31:37.403670,455.1,1833.5,0.00,True,SCALE_UP,2,13
71,2026-07-22T02:31:51.428696,469.1,1801.0,0.00,True,SCALE_UP,2,16
72,2026-07-22T02:32:05.357380,483.1,1782.5,0.00,True,SCALE_UP,2,13
73,2026-07-22T02:32:18.334513,496.0,1591.9,0.00,True,SCALE_UP,3,14
74,2026-07-22T02:32:29.521669,507.2,1229.6,0.40,True,SCALE_UP,2,12
75,2026-07-22T02:32:38.015520,515.7,692.8,0.00,True,SCALE_UP,2,12
76,2026-07-22T02:32:44.866279,522.6,362.7,0.00,True,SCALE_UP,2,13
77,2026-07-22T02:32:51.638170,529.3,347.7,0.20,True,SCALE_UP,2,12
78,2026-07-22T02:32:56.840826,534.5,39.5,0.40,True,RETRY,2,2
79,2026-07-22T02:33:02.032336,539.7,37.2,0.40,True,RETRY,2,2
80,2026-07-22T02:33:07.264445,545.0,45.3,0.40,True,RETRY,2,2
81,2026-07-22T02:33:13.397357,551.1,221.3,0.40,True,SCALE_UP,2,12
82,2026-07-22T02:33:19.572207,557.3,231.8,0.20,True,SCALE_UP,2,12
83,2026-07-22T02:33:27.135426,564.8,511.5,1.00,True,FALLBACK,2,2
84,2026-07-22T02:33:36.546039,574.2,881.0,1.00,True,FALLBACK,2,2
85,2026-07-22T02:33:47.105310,584.8,1110.7,1.00,True,FALLBACK,2,2
86,2026-07-22T02:33:57.194981,594.9,1013.2,1.00,True,FALLBACK,2,2
87,2026-07-22T02:34:05.299926,603.0,619.9,1.00,True,FALLBACK,2,2
88,2026-07-22T02:34:14.946174,612.6,928.1,1.00,True,FALLBACK,2,2
89,2026-07-22T02:34:22.159421,619.9,436.9,1.00,True,FALLBACK,2,2
90,2026-07-22T02:34:32.271641,630.0,1017.6,0.80,True,FALLBACK,2,2
91,2026-07-22T02:34:38.976791,636.7,336.7,0.00,True,SCALE_UP,2,18
92,2026-07-22T02:34:45.665918,643.4,334.4,0.00,True,SCALE_UP,2,13
93,2026-07-22T02:34:51.630689,649.3,191.9,0.40,True,RETRY,2,2
94,2026-07-22T02:34:57.785359,655.5,227.8,0.20,True,SCALE_UP,2,12
95,2026-07-22T02:35:04.448923,662.1,329.6,0.00,True,SCALE_UP,2,12
96,2026-07-22T02:35:11.265421,669.0,356.2,0.20,True,SCALE_UP,2,12
97,2026-07-22T02:35:17.392462,675.1,222.2,0.40,True,SCALE_UP,2,13
98,2026-07-22T02:35:24.977037,682.7,513.5,0.00,True,SCALE_UP,2,13
99,2026-07-22T02:35:31.675695,689.4,331.9,0.00,True,SCALE_UP,2,13
100,2026-07-22T02:35:39.256024,696.9,508.7,0.00,True,SCALE_UP,2,12
101,2026-07-22T02:35:44.521189,702.2,47.9,0.20,True,RETRY,2,2
102,2026-07-22T02:35:50.739815,708.4,240.6,0.00,True,SCALE_UP,2,12
103,2026-07-22T02:35:55.943944,713.6,39.7,0.40,True,RETRY,2,2
104,2026-07-22T02:36:01.264469,719.0,58.6,0.00,False,NONE,2,2
105,2026-07-22T02:36:07.924000,725.6,328.6,0.00,True,SCALE_UP,2,13
106,2026-07-22T02:36:16.107294,733.8,633.2,0.00,True,SCALE_UP,3,12
107,2026-07-22T02:36:22.765275,740.5,328.4,0.00,True,SCALE_UP,2,12
108,2026-07-22T02:36:39.845100,757.5,2412.3,1.00,True,FALLBACK,2,2
109,2026-07-22T02:36:49.109474,766.8,851.7,1.00,True,FALLBACK,2,2
110,2026-07-22T02:37:02.943273,780.6,1762.7,1.00,True,FALLBACK,3,3
111,2026-07-22T02:37:14.576124,792.3,1325.4,1.00,True,FALLBACK,2,2
112,2026-07-22T02:37:20.757035,798.5,235.1,1.00,True,FALLBACK,2,2
113,2026-07-22T02:37:30.949440,808.6,1033.0,1.00,True,FALLBACK,2,2
114,2026-07-22T02:37:40.108255,817.8,824.3,0.40,True,SCALE_UP,2,18
115,2026-07-22T02:37:47.132446,824.8,401.6,0.00,True,SCALE_UP,2,13
116,2026-07-22T02:37:55.086745,832.8,587.5,0.40,True,SCALE_UP,2,13
117,2026-07-22T02:38:00.409902,838.1,63.5,0.00,False,NONE,2,2
118,2026-07-22T02:38:06.087170,843.8,131.1,0.40,True,RETRY,2,2
119,2026-07-22T02:38:12.919239,850.6,358.2,0.00,True,SCALE_UP,2,12
120,2026-07-22T02:38:19.150656,856.8,238.5,0.00,True,SCALE_UP,2,13
121,2026-07-22T02:38:25.971808,863.7,358.6,0.00,True,SCALE_UP,2,13
122,2026-07-22T02:38:31.288498,869.0,62.1,0.00,False,NONE,2,2
123,2026-07-22T02:38:36.545573,874.2,47.7,0.20,True,RETRY,2,2
124,2026-07-22T02:38:41.829338,879.5,55.5,0.20,True,RETRY,2,2
125,2026-07-22T02:38:48.487555,886.2,328.4,0.00,True,SCALE_UP,2,13
126,2026-07-22T02:38:53.797643,891.5,60.9,0.00,False,NONE,2,2
127,2026-07-22T02:39:00.621492,898.3,358.7,0.00,True,SCALE_UP,2,12
128,2026-07-22T02:39:06.735500,904.4,217.0,0.40,True,SCALE_UP,2,13
129,2026-07-22T02:39:12.743245,910.4,196.5,0.40,True,RETRY,2,2
130,2026-07-22T02:39:18.865782,916.6,216.8,0.40,True,SCALE_UP,2,13
131,2026-07-22T02:39:25.673306,923.4,358.4,0.00,True,SCALE_UP,2,12
132,2026-07-22T02:39:34.153034,931.8,688.4,0.00,True,SCALE_UP,2,14
133,2026-07-22T02:39:40.831016,938.5,332.4,0.00,True,SCALE_UP,2,12
134,2026-07-22T02:39:45.858204,943.6,4.5,1.00,True,FALLBACK,2,2
135,2026-07-22T02:39:52.102658,949.8,245.6,0.00,True,SCALE_UP,3,13
