cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
50,2026-07-22T01:22:16.507432,283.0,516.5,0.00,True,SCALE_UP,2,17
51,2026-07-22T01:22:23.327744,289.9,359.3,0.00,True,SCALE_UP,2,19
52,2026-07-22T01:22:30.019397,296.6,329.2,0.00,True,SCALE_UP,2,19
53,2026-07-22T01:22:37.607644,304.1,513.2,0.00,True,SCALE_UP,3,18
54,2026-07-22T01:22:46.673512,313.2,809.1,0.00,True,SCALE_UP,2,16
55,2026-07-22T01:22:53.513737,320.1,363.4,0.00,True,SCALE_UP,2,18
56,2026-07-22T01:23:01.132272,327.7,516.1,0.00,True,SCALE_UP,2,16
57,2026-07-22T01:23:14.090099,340.6,1587.3,0.00,True,SCALE_UP,2,17
58,2026-07-22T01:23:28.630678,355.2,1904.1,0.00,True,SCALE_UP,2,16
59,2026-07-22T01:23:42.405319,368.9,1750.4,0.00,True,SCALE_UP,3,17
60,2026-07-22T01:23:56.528390,383.1,1820.1,0.00,True,SCALE_UP,2,18
61,2026-07-22T01:24:10.919753,397.5,1874.0,0.00,True,SCALE_UP,2,17
62,2026-07-22T01:24:26.011182,412.5,2012.9,0.00,True,SCALE_UP,3,22
63,2026-07-22T01:24:40.850407,427.4,1963.3,0.00,True,SCALE_UP,2,18
64,2026-07-22T01:24:56.050698,442.6,2036.0,0.00,True,SCALE_UP,2,16
65,2026-07-22T01:25:09.991418,456.5,1783.7,0.00,True,SCALE_UP,3,18
66,2026-07-22T01:25:23.782099,470.3,1749.8,0.00,True,SCALE_UP,3,19
67,2026-07-22T01:25:37.628352,484.2,1760.9,0.00,True,SCALE_UP,3,21
68,2026-07-22T01:25:51.893429,498.4,1848.2,0.00,True,SCALE_UP,3,19
69,2026-07-22T01:25:58.708585,505.2,359.1,0.00,True,SCALE_UP,2,15
70,2026-07-22T01:26:05.409837,511.9,333.4,0.00,True,SCALE_UP,2,17
71,2026-07-22T01:26:14.511958,521.0,813.9,0.00,True,SCALE_UP,3,18
72,2026-07-22T01:26:21.181931,527.7,329.3,0.00,True,SCALE_UP,3,19
73,2026-07-22T01:26:28.751373,535.3,509.6,0.00,True,SCALE_UP,3,17
74,2026-07-22T01:26:36.946022,543.5,630.9,0.00,True,SCALE_UP,2,17
75,2026-07-22T01:26:44.513812,551.1,509.2,0.00,True,SCALE_UP,3,17
76,2026-07-22T01:26:52.097038,558.6,509.5,0.00,True,SCALE_UP,2,17
77,2026-07-22T01:27:02.183691,568.7,1016.0,1.00,True,FALLBACK,2,2
78,2026-07-22T01:27:14.273387,580.8,1416.4,1.00,True,FALLBACK,2,2
79,2026-07-22T01:27:27.365991,593.9,1617.2,1.00,True,FALLBACK,2,2
80,2026-07-22T01:27:39.707902,606.2,1462.2,1.00,True,FALLBACK,2,2
81,2026-07-22T01:27:50.567929,617.1,1170.6,1.00,True,FALLBACK,2,2
82,2026-07-22T01:28:01.766639,628.3,1238.3,1.00,True,FALLBACK,3,3
83,2026-07-22T01:28:09.403282,635.9,522.0,0.00,True,SCALE_UP,2,22
84,2026-07-22T01:28:17.592342,644.1,633.7,0.00,True,SCALE_UP,2,16
85,2026-07-22T01:28:26.094068,652.6,696.4,0.00,True,SCALE_UP,2,15
86,2026-07-22T01:28:32.803826,659.3,334.8,0.00,True,SCALE_UP,2,14
87,2026-07-22T01:28:39.023353,665.6,239.2,0.00,True,SCALE_UP,2,19
88,2026-07-22T01:28:47.536969,674.1,694.6,0.00,True,SCALE_UP,2,15
89,2026-07-22T01:28:55.141430,681.7,515.8,0.00,True,SCALE_UP,3,21
90,2026-07-22T01:29:01.861702,688.4,339.8,0.00,True,SCALE_UP,3,17
91,2026-07-22T01:29:08.090639,694.6,242.0,0.00,True,SCALE_UP,2,15
92,2026-07-22T01:29:14.773373,701.3,329.2,0.00,True,SCALE_UP,2,15
93,2026-07-22T01:29:23.258264,709.8,689.2,0.00,True,SCALE_UP,2,14
94,2026-07-22T01:29:31.747071,718.3,691.1,0.00,True,SCALE_UP,2,14
95,2026-07-22T01:29:39.910288,726.4,628.9,0.00,True,SCALE_UP,2,14
96,2026-07-22T01:29:47.476821,734.0,509.1,0.00,True,SCALE_UP,2,17
97,2026-07-22T01:29:55.690918,742.2,637.6,0.00,True,SCALE_UP,3,21
98,2026-07-22T01:30:10.786971,757.3,2013.7,1.00,True,FALLBACK,2,2
99,2026-07-22T01:30:20.876725,767.4,1014.5,1.00,True,FALLBACK,2,2
100,2026-07-22T01:30:33.928574,780.5,1608.9,1.00,True,FALLBACK,3,3
101,2026-07-22T01:30:48.521896,795.1,1916.9,1.00,True,FALLBACK,4,4
102,2026-07-22T01:30:59.592804,806.1,1208.9,0.20,True,SCALE_UP,2,22
103,2026-07-22T01:31:10.022393,816.6,1078.8,0.00,True,SCALE_UP,3,16
104,2026-07-22T01:31:18.336756,824.9,659.0,0.00,True,SCALE_UP,2,15
105,2026-07-22T01:31:27.824641,834.4,893.6,0.00,True,SCALE_UP,2,15
106,2026-07-22T01:31:34.677867,841.2,366.9,0.00,True,SCALE_UP,3,15
107,2026-07-22T01:31:42.256787,848.8,512.0,0.00,True,SCALE_UP,2,14
108,2026-07-22T01:31:49.255216,855.8,395.8,0.00,True,SCALE_UP,2,15
109,2026-07-22T01:31:57.719549,864.3,689.0,0.00,True,SCALE_UP,2,15
110,2026-07-22T01:32:05.319848,871.9,512.8,0.00,True,SCALE_UP,3,16
111,2026-07-22T01:32:13.492798,880.0,630.8,0.00,True,SCALE_UP,2,15
112,2026-07-22T01:32:21.967388,888.5,688.9,0.00,True,SCALE_UP,2,16
113,2026-07-22T01:32:28.796220,895.3,361.9,0.00,True,SCALE_UP,2,15
114,2026-07-22T01:32:35.321572,901.9,301.0,0.00,True,SCALE_UP,3,15
115,2026-07-22T01:32:43.798843,910.3,689.1,0.00,True,SCALE_UP,2,15
116,2026-07-22T01:32:51.962149,918.5,628.8,0.00,True,SCALE_UP,2,15
117,2026-07-22T01:32:58.776026,925.3,358.9,0.00,True,SCALE_UP,2,15
118,2026-07-22T01:33:06.357038,932.9,512.3,0.00,True,SCALE_UP,3,15
119,2026-07-22T01:33:13.955187,940.5,513.6,0.00,True,SCALE_UP,2,14
120,2026-07-22T01:33:20.634367,947.2,332.1,0.00,True,SCALE_UP,2,14
