cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
58,2026-07-22T01:06:19.142022,323.2,71.9,0.00,False,NONE,3,3
59,2026-07-22T01:06:24.457290,328.5,61.6,0.00,False,NONE,2,2
60,2026-07-22T01:06:36.544938,340.6,1412.1,0.00,True,SCALE_UP,2,22
61,2026-07-22T01:06:49.170965,353.2,1520.6,0.00,True,SCALE_UP,2,18
62,2026-07-22T01:07:00.809030,364.9,1322.6,0.00,True,SCALE_UP,2,21
63,2026-07-22T01:07:14.629232,378.7,1759.0,0.00,True,SCALE_UP,3,20
64,2026-07-22T01:07:28.484539,392.5,1766.1,0.00,True,SCALE_UP,2,20
65,2026-07-22T01:07:40.922687,405.0,1482.9,0.00,True,SCALE_UP,3,19
66,2026-07-22T01:07:52.594419,416.7,1329.2,0.00,True,SCALE_UP,2,21
67,2026-07-22T01:08:06.542714,430.6,1785.0,0.00,True,SCALE_UP,3,19
68,2026-07-22T01:08:18.937127,443.0,1473.7,0.00,True,SCALE_UP,2,22
69,2026-07-22T01:08:31.491676,455.6,1506.2,0.00,True,SCALE_UP,2,19
70,2026-07-22T01:08:43.187563,467.2,1334.3,0.00,True,SCALE_UP,2,20
71,2026-07-22T01:08:54.813442,478.9,1320.3,0.00,True,SCALE_UP,2,20
72,2026-07-22T01:09:06.252191,490.3,1282.9,0.00,True,SCALE_UP,2,20
73,2026-07-22T01:09:22.319273,506.4,2208.6,0.20,True,SCALE_UP,2,19
74,2026-07-22T01:09:27.621216,511.7,59.1,0.00,False,NONE,2,2
75,2026-07-22T01:09:32.935960,517.0,59.0,0.00,False,NONE,2,2
76,2026-07-22T01:09:38.262122,522.3,64.0,0.00,False,NONE,2,2
77,2026-07-22T01:09:43.611000,527.7,68.5,0.00,False,NONE,2,2
78,2026-07-22T01:09:48.928269,533.0,62.1,0.00,False,NONE,2,2
79,2026-07-22T01:09:54.243920,538.3,59.2,0.00,False,NONE,2,2
80,2026-07-22T01:09:59.580574,543.6,62.0,0.00,False,NONE,2,2
81,2026-07-22T01:10:07.158939,551.2,511.3,0.00,True,SCALE_UP,2,17
82,2026-07-22T01:10:12.461960,556.5,59.3,0.00,False,NONE,2,2
83,2026-07-22T01:10:17.762362,561.8,58.8,0.00,False,NONE,2,2
84,2026-07-22T01:10:30.155632,574.2,1477.3,1.00,True,FALLBACK,2,2
85,2026-07-22T01:10:40.559892,584.6,1079.5,1.00,True,FALLBACK,2,2
86,2026-07-22T01:10:55.873039,599.9,2061.2,1.00,True,FALLBACK,3,3
87,2026-07-22T01:11:11.210520,615.3,2066.1,1.00,True,FALLBACK,2,2
88,2026-07-22T01:11:21.614052,625.7,1079.4,1.00,True,FALLBACK,2,2
89,2026-07-22T01:11:28.006622,632.1,270.0,0.20,True,SCALE_UP,2,24
90,2026-07-22T01:11:34.889467,639.0,371.5,0.00,True,SCALE_UP,2,21
91,2026-07-22T01:11:40.221519,644.3,65.1,0.00,False,NONE,3,3
92,2026-07-22T01:11:46.317990,650.4,212.1,0.00,True,SCALE_UP,2,17
93,2026-07-22T01:11:51.620792,655.7,59.3,0.00,False,NONE,2,2
94,2026-07-22T01:11:58.476856,662.5,363.2,0.00,True,SCALE_UP,3,16
95,2026-07-22T01:12:03.787855,667.8,60.9,0.00,False,NONE,2,2
96,2026-07-22T01:12:09.093489,673.2,59.9,0.00,False,NONE,2,2
97,2026-07-22T01:12:14.406044,678.5,61.0,0.00,False,NONE,3,3
98,2026-07-22T01:12:19.709447,683.8,59.3,0.00,False,NONE,3,3
99,2026-07-22T01:12:25.044276,689.1,61.9,0.00,False,NONE,3,3
100,2026-07-22T01:12:30.380359,694.4,61.7,0.00,False,NONE,3,3
101,2026-07-22T01:12:35.695939,699.8,61.6,0.00,False,NONE,3,3
102,2026-07-22T01:12:41.011314,705.1,59.3,0.00,False,NONE,2,2
103,2026-07-22T01:12:46.313520,710.4,59.1,0.00,False,NONE,2,2
104,2026-07-22T01:12:51.621074,715.7,60.0,0.00,False,NONE,3,3
105,2026-07-22T01:12:56.934001,721.0,58.9,0.00,False,NONE,3,3
106,2026-07-22T01:13:04.531564,728.6,513.8,0.00,True,SCALE_UP,2,24
107,2026-07-22T01:13:12.118647,736.2,508.8,0.00,True,SCALE_UP,2,19
108,2026-07-22T01:13:17.441709,741.5,59.0,0.00,False,NONE,2,2
109,2026-07-22T01:13:32.777730,756.8,2062.5,1.00,True,FALLBACK,2,2
110,2026-07-22T01:13:46.330413,770.4,1709.2,1.00,True,FALLBACK,2,2
111,2026-07-22T01:13:55.720536,779.8,876.5,1.00,True,FALLBACK,3,3
112,2026-07-22T01:14:06.087728,790.1,1072.0,1.00,True,FALLBACK,3,3
113,2026-07-22T01:14:18.153657,802.2,1411.8,1.00,True,FALLBACK,3,3
114,2026-07-22T01:14:27.615690,811.7,886.7,0.00,True,SCALE_UP,3,24
115,2026-07-22T01:14:35.819016,819.9,636.1,0.00,True,SCALE_UP,2,18
116,2026-07-22T01:14:43.764815,827.8,585.0,0.00,True,SCALE_UP,2,16
117,2026-07-22T01:14:49.099319,833.2,61.7,0.00,False,NONE,2,2
118,2026-07-22T01:14:55.968950,840.0,369.8,0.00,True,SCALE_UP,2,17
119,2026-07-22T01:15:03.534814,847.6,508.9,0.00,True,SCALE_UP,2,17
120,2026-07-22T01:15:08.850886,852.9,61.9,0.00,False,NONE,2,2
121,2026-07-22T01:15:14.172542,858.2,59.1,0.00,False,NONE,2,2
122,2026-07-22T01:15:19.476856,863.5,59.4,0.00,False,NONE,2,2
123,2026-07-22T01:15:24.780774,868.8,59.5,0.00,False,NONE,2,2
124,2026-07-22T01:15:32.349329,876.4,509.3,0.00,True,SCALE_UP,2,17
125,2026-07-22T01:15:37.666978,881.7,59.3,0.00,False,NONE,2,2
126,2026-07-22T01:15:42.978406,887.0,61.0,0.00,False,NONE,2,2
127,2026-07-22T01:15:48.300956,892.4,59.2,0.00,False,NONE,3,3
128,2026-07-22T01:15:53.627768,897.7,63.9,0.00,False,NONE,3,3
129,2026-07-22T01:15:58.968650,903.0,62.2,0.00,False,NONE,3,3
130,2026-07-22T01:16:06.560191,910.6,509.1,0.00,True,SCALE_UP,3,20
131,2026-07-22T01:16:11.862228,915.9,59.2,0.00,False,NONE,2,2
132,2026-07-22T01:16:17.188841,921.2,59.0,0.00,False,NONE,2,2
133,2026-07-22T01:16:22.534382,926.6,67.8,0.00,False,NONE,2,2
134,2026-07-22T01:16:27.851351,931.9,59.1,0.00,False,NONE,2,2
135,2026-07-22T01:16:33.154335,937.2,59.3,0.00,False,NONE,3,3
136,2026-07-22T01:16:38.470963,942.5,62.1,0.00,False,NONE,2,2
137,2026-07-22T01:16:43.834603,947.9,67.6,0.00,False,NONE,2,2
