ts,elapsed_s,latency_ms,ok,sla_violated
1784686042.978,0.1,85.2,True,False
1784686043.138,0.2,59.7,True,False
1784686043.297,0.4,58.6,True,False
1784686043.457,0.6,60.0,True,False
1784686043.617,0.7,60.3,True,False
1784686043.786,0.9,68.6,True,False
1784686043.945,1.1,58.9,True,False
1784686044.127,1.2,81.4,True,False
1784686044.298,1.4,71.3,True,False
1784686044.457,1.6,59.0,True,False
1784686044.639,1.7,81.2,True,False
1784686044.798,1.9,58.8,True,False
1784686044.964,2.1,66.7,True,False
1784686045.124,2.2,59.2,True,False
1784686045.283,2.4,58.8,True,False
1784686045.456,2.6,73.0,True,False
1784686045.616,2.7,58.8,True,False
1784686045.794,2.9,78.7,True,False
1784686045.953,3.1,58.8,True,False
1784686046.112,3.2,58.7,True,False
1784686046.289,3.4,76.2,True,False
1784686046.459,3.6,70.0,True,False
1784686046.618,3.7,59.3,True,False
1784686046.778,3.9,59.6,True,False
1784686046.938,4.0,58.9,True,False
1784686047.096,4.2,58.8,True,False
1784686047.255,4.4,58.7,True,False
1784686047.414,4.5,59.0,True,False
1784686047.573,4.7,58.5,True,False
1784686047.732,4.8,58.7,True,False
1784686047.891,5.0,58.8,True,False
1784686048.050,5.2,58.6,True,False
1784686048.210,5.3,58.9,True,False
1784686048.368,5.5,58.2,True,False
1784686048.543,5.7,74.8,True,False
1784686048.703,5.8,59.5,True,False
1784686048.863,6.0,59.5,True,False
1784686049.022,6.1,58.7,True,False
1784686049.181,6.3,58.7,True,False
1784686049.340,6.4,58.6,True,False
1784686049.514,6.6,73.7,True,False
1784686049.683,6.8,68.6,True,False
1784686049.842,6.9,58.7,True,False
1784686050.001,7.1,59.0,True,False
1784686050.179,7.3,77.3,True,False
1784686050.338,7.4,58.5,True,False
1784686050.518,7.6,80.4,True,False
1784686050.677,7.8,58.2,True,False
1784686050.836,7.9,58.8,True,False
1784686050.995,8.1,58.9,True,False
1784686051.154,8.3,58.9,True,False
1784686051.324,8.4,69.1,True,False
1784686051.483,8.6,58.9,True,False
1784686051.642,8.7,58.8,True,False
1784686051.802,8.9,59.4,True,False
1784686051.960,9.1,58.6,True,False
1784686052.120,9.2,58.9,True,False
1784686052.278,9.4,58.7,True,False
1784686052.452,9.6,73.2,True,False
1784686052.611,9.7,58.5,True,False
1784686052.770,9.9,58.6,True,False
1784686052.928,10.0,58.7,True,False
1784686053.087,10.2,58.5,True,False
1784686053.246,10.4,58.7,True,False
1784686053.426,10.5,79.5,True,False
1784686053.585,10.7,58.8,True,False
1784686053.744,10.9,58.3,True,False
1784686053.903,11.0,58.9,True,False
1784686054.063,11.2,59.5,True,False
1784686054.223,11.3,59.6,True,False
1784686054.382,11.5,58.8,True,False
1784686054.541,11.6,58.6,True,False
