ts,elapsed_s,latency_ms,ok,sla_violated
1784684050.898,0.1,92.4,True,False
1784684051.072,0.3,74.4,True,False
1784684051.232,0.4,59.4,True,False
1784684051.392,0.6,59.0,True,False
1784684051.564,0.8,72.2,True,False
1784684051.724,0.9,59.2,True,False
1784684051.905,1.1,80.7,True,False
1784684052.064,1.3,59.2,True,False
1784684052.224,1.4,59.4,True,False
1784684052.383,1.6,59.3,True,False
1784684052.543,1.7,59.7,True,False
1784684052.723,1.9,79.3,True,False
1784684052.882,2.1,59.4,True,False
1784684053.042,2.2,59.8,True,False
1784684053.202,2.4,59.1,True,False
1784684053.362,2.6,60.6,True,False
1784684053.545,2.7,81.8,True,False
1784684053.705,2.9,59.5,True,False
1784684053.864,3.1,59.2,True,False
1784684054.024,3.2,59.3,True,False
1784684054.183,3.4,59.4,True,False
1784684054.342,3.5,59.1,True,False
1784684054.502,3.7,59.1,True,False
1784684054.662,3.9,60.1,True,False
1784684054.846,4.0,83.3,True,False
1784684055.014,4.2,67.6,True,False
1784684055.173,4.4,59.1,True,False
1784684055.334,4.5,59.8,True,False
1784684055.493,4.7,59.0,True,False
1784684055.653,4.8,59.3,True,False
1784684055.812,5.0,59.2,True,False
1784684055.971,5.2,59.4,True,False
1784684056.131,5.3,59.2,True,False
1784684056.290,5.5,58.9,True,False
1784684056.449,5.6,58.6,True,False
1784684056.609,5.8,59.2,True,False
1784684056.768,6.0,59.3,True,False
1784684056.928,6.1,59.3,True,False
1784684057.088,6.3,59.3,True,False
1784684057.248,6.4,59.8,True,False
1784684057.407,6.6,59.2,True,False
1784684057.567,6.8,59.2,True,False
1784684057.727,6.9,59.4,True,False
1784684057.887,7.1,60.0,True,False
1784684058.047,7.2,59.2,True,False
1784684058.206,7.4,59.2,True,False
1784684058.365,7.6,59.1,True,False
1784684058.524,7.7,58.7,True,False
1784684058.703,7.9,78.9,True,False
1784684058.874,8.1,70.5,True,False
1784684059.034,8.2,59.2,True,False
1784684059.193,8.4,59.3,True,False
1784684059.353,8.5,59.6,True,False
1784684059.512,8.7,59.1,True,False
1784684059.672,8.9,59.5,True,False
1784684059.832,9.0,59.7,True,False
1784684059.992,9.2,59.6,True,False
1784684060.169,9.4,76.1,True,False
1784684060.328,9.5,59.0,True,False
1784684060.487,9.7,59.1,True,False
1784684060.647,9.8,59.6,True,False
1784684060.816,10.0,68.7,True,False
1784684060.975,10.2,59.0,True,False
1784684061.135,10.3,59.0,True,False
1784684061.294,10.5,59.0,True,False
1784684061.454,10.6,59.3,True,False
1784684061.613,10.8,58.9,True,False
1784684061.772,11.0,59.1,True,False
1784684061.955,11.1,82.3,True,False
1784684062.115,11.3,59.1,True,False
1784684062.274,11.5,58.7,True,False
1784684062.433,11.6,59.2,True,False
1784684062.592,11.8,58.8,True,False
1784684062.752,11.9,59.3,True,False
1784684062.911,12.1,59.1,True,False
1784684063.071,12.3,59.3,True,False
1784684063.230,12.4,58.9,True,False
1784684063.389,12.6,59.0,True,False
1784684063.549,12.7,59.4,True,False
1784684063.708,12.9,58.8,True,False
1784684063.867,13.1,59.2,True,False
1784684064.040,13.2,72.9,True,False
1784684064.201,13.4,59.9,True,False
1784684064.360,13.6,59.3,True,False
1784684064.520,13.7,59.1,True,False
1784684064.679,13.9,59.2,True,False
1784684064.839,14.0,59.2,True,False
1784684064.998,14.2,58.8,True,False
1784684065.157,14.4,59.1,True,False
1784684065.316,14.5,58.9,True,False
1784684065.477,14.7,60.2,True,False
1784684065.636,14.8,59.0,True,False
1784684065.796,15.0,59.0,True,False
1784684065.955,15.1,58.9,True,False
1784684066.114,15.3,59.0,True,False
1784684066.273,15.5,59.2,True,False
1784684066.432,15.6,59.1,True,False
1784684066.592,15.8,59.4,True,False
1784684066.751,15.9,59.0,True,False
1784684066.911,16.1,59.8,True,False
1784684067.070,16.3,59.3,True,False
1784684067.240,16.4,70.0,True,False
1784684067.401,16.6,59.8,True,False
1784684067.559,16.8,58.5,True,False
1784684067.718,16.9,58.9,True,False
1784684067.878,17.1,59.5,True,False
1784684068.038,17.2,59.2,True,False
1784684068.197,17.4,59.3,True,False
1784684068.357,17.6,59.4,True,False
1784684068.516,17.7,58.8,True,False
1784684068.676,17.9,59.2,True,False
1784684068.835,18.0,59.1,True,False
1784684069.008,18.2,72.5,True,False
1784684069.167,18.4,58.7,True,False
1784684069.326,18.5,58.8,True,False
1784684069.505,18.7,78.0,True,False
1784684069.664,18.9,59.2,True,False
1784684069.824,19.0,59.2,True,False
1784684069.983,19.2,59.5,True,False
1784684070.142,19.3,58.8,True,False
1784684070.302,19.5,59.0,True,False
1784684070.461,19.7,59.1,True,False
1784684070.621,19.8,59.8,True,False
1784684070.781,20.0,59.8,True,False
1784684070.941,20.1,59.2,True,False
1784684071.100,20.3,59.2,True,False
1784684071.260,20.5,59.4,True,False
1784684071.419,20.6,58.9,True,False
1784684071.579,20.8,59.3,True,False
1784684071.748,20.9,68.9,True,False
1784684071.908,21.1,59.8,True,False
1784684072.068,21.3,59.3,True,False
1784684072.227,21.4,58.9,True,False
1784684072.400,21.6,72.8,True,False
1784684072.559,21.8,59.4,True,False
1784684072.719,21.9,59.5,True,False
1784684072.879,22.1,59.5,True,False
1784684073.038,22.2,59.1,True,False
1784684073.197,22.4,58.8,True,False
1784684073.357,22.6,59.1,True,False
1784684073.516,22.7,59.2,True,False
1784684073.676,22.9,59.0,True,False
1784684073.835,23.0,59.2,True,False
1784684073.994,23.2,59.4,True,False
1784684074.170,23.4,75.3,True,False
1784684074.329,23.5,59.0,True,False
1784684074.489,23.7,59.6,True,False
1784684074.649,23.8,59.2,True,False
1784684074.809,24.0,59.5,True,False
1784684074.969,24.2,59.9,True,False
1784684075.129,24.3,59.6,True,False
1784684075.289,24.5,59.7,True,False
1784684075.470,24.7,81.0,True,False
1784684075.631,24.8,59.9,True,False
1784684075.790,25.0,59.7,True,False
1784684075.951,25.1,59.7,True,False
1784684076.134,25.3,83.0,True,False
1784684076.293,25.5,58.6,True,False
1784684076.452,25.6,59.1,True,False
1784684076.611,25.8,58.7,True,False
1784684076.770,26.0,59.1,True,False
1784684076.930,26.1,59.0,True,False
1784684077.111,26.3,80.2,True,False
1784684077.270,26.5,59.5,True,False
1784684077.429,26.6,58.6,True,False
1784684077.589,26.8,59.0,True,False
1784684077.747,26.9,57.7,True,False
1784684077.925,27.1,77.9,True,False
1784684078.085,27.3,59.4,True,False
1784684078.244,27.4,59.3,True,False
1784684078.420,27.6,76.0,True,False
1784684078.580,27.8,59.3,True,False
1784684078.739,27.9,59.2,True,False
1784684078.898,28.1,58.9,True,False
1784684079.058,28.3,59.2,True,False
1784684079.240,28.4,81.6,True,False
1784684079.399,28.6,59.5,True,False
1784684079.559,28.8,59.4,True,False
1784684079.718,28.9,58.9,True,False
1784684079.878,29.1,59.5,True,False
1784684080.037,29.2,59.2,True,False
1784684080.196,29.4,59.0,True,False
1784684080.355,29.5,58.9,True,False
1784684080.515,29.7,59.5,True,False
1784684080.696,29.9,81.0,True,False
1784684080.856,30.1,58.8,True,False
1784684081.038,30.2,81.9,True,False
1784684081.198,30.4,59.6,True,False
1784684081.359,30.6,60.4,True,False
1784684081.518,30.7,59.0,True,False
1784684081.678,30.9,59.3,True,False
1784684081.838,31.0,59.4,True,False
1784684081.997,31.2,59.0,True,False
1784684082.157,31.4,59.7,True,False
1784684082.316,31.5,59.0,True,False
1784684082.476,31.7,59.2,True,False
1784684082.644,31.8,67.5,True,False
1784684082.803,32.0,59.2,True,False
1784684082.962,32.2,58.9,True,False
1784684083.138,32.3,76.0,True,False
1784684083.298,32.5,59.3,True,False
1784684083.458,32.7,59.5,True,False
1784684083.618,32.8,59.4,True,False
1784684083.777,33.0,59.3,True,False
1784684083.956,33.2,78.1,True,False
1784684084.115,33.3,58.6,True,False
1784684084.277,33.5,61.6,True,False
1784684084.437,33.6,59.2,True,False
1784684084.596,33.8,59.5,True,False
1784684084.756,34.0,59.6,True,False
1784684084.926,34.1,69.5,True,False
1784684085.086,34.3,59.3,True,False
1784684085.246,34.4,59.5,True,False
1784684085.405,34.6,59.5,True,False
1784684085.577,34.8,71.5,True,False
1784684085.748,34.9,70.3,True,False
1784684085.908,35.1,59.4,True,False
1784684086.067,35.3,59.3,True,False
1784684086.240,35.4,72.3,True,False
1784684086.400,35.6,59.4,True,False
1784684086.560,35.8,60.2,True,False
1784684086.720,35.9,59.2,True,False
1784684086.890,36.1,69.6,True,False
1784684087.049,36.2,59.3,True,False
1784684087.209,36.4,59.1,True,False
1784684087.369,36.6,59.6,True,False
1784684087.529,36.7,59.2,True,False
1784684087.688,36.9,59.4,True,False
1784684087.848,37.0,59.4,True,False
1784684088.008,37.2,59.1,True,False
1784684088.168,37.4,59.5,True,False
1784684088.327,37.5,59.1,True,False
1784684088.486,37.7,58.9,True,False
1784684088.646,37.8,59.6,True,False
1784684088.805,38.0,58.7,True,False
1784684088.965,38.2,59.0,True,False
1784684089.124,38.3,59.3,True,False
1784684089.284,38.5,59.5,True,False
1784684089.443,38.6,58.8,True,False
1784684089.603,38.8,59.1,True,False
1784684089.762,39.0,59.1,True,False
1784684089.922,39.1,59.5,True,False
1784684090.082,39.3,59.8,True,False
1784684090.242,39.4,60.2,True,False
1784684090.416,39.6,73.1,True,False
1784684090.587,39.8,71.1,True,False
1784684090.747,39.9,59.6,True,False
1784684090.907,40.1,59.2,True,False
1784684091.067,40.3,60.2,True,False
1784684091.228,40.4,60.0,True,False
1784684091.389,40.6,60.9,True,False
1784684091.549,40.7,60.1,True,False
1784684091.709,40.9,59.1,True,False
1784684091.869,41.1,59.7,True,False
1784684092.029,41.2,60.0,True,False
1784684092.188,41.4,59.2,True,False
1784684092.348,41.5,59.5,True,False
1784684092.509,41.7,60.5,True,False
1784684092.669,41.9,60.0,True,False
1784684092.829,42.0,59.5,True,False
1784684092.989,42.2,59.2,True,False
1784684093.148,42.3,58.9,True,False
1784684093.309,42.5,60.2,True,False
1784684093.468,42.7,59.0,True,False
1784684093.628,42.8,59.1,True,False
1784684093.787,43.0,58.5,True,False
1784684093.946,43.1,59.2,True,False
1784684094.106,43.3,59.5,True,False
1784684094.265,43.5,58.8,True,False
1784684094.425,43.6,59.4,True,False
1784684094.584,43.8,58.8,True,False
1784684094.743,43.9,59.2,True,False
1784684094.921,44.1,77.9,True,False
1784684095.081,44.3,59.7,True,False
1784684095.240,44.4,58.7,True,False
1784684095.400,44.6,59.4,True,False
1784684095.559,44.8,58.8,True,False
1784684095.738,44.9,78.9,True,False
1784684095.898,45.1,59.8,True,False
1784684096.057,45.3,59.1,True,False
1784684096.217,45.4,59.8,True,False
1784684096.377,45.6,59.2,True,False
1784684096.537,45.7,59.1,True,False
1784684096.714,45.9,77.2,True,False
1784684096.873,46.1,58.9,True,False
1784684097.033,46.2,60.1,True,False
1784684097.207,46.4,73.7,True,False
1784684097.367,46.6,59.2,True,False
1784684097.527,46.7,59.3,True,False
1784684097.686,46.9,59.4,True,False
1784684097.846,47.0,59.0,True,False
1784684098.005,47.2,58.9,True,False
1784684098.164,47.4,59.1,True,False
1784684098.324,47.5,59.3,True,False
1784684098.483,47.7,59.1,True,False
1784684098.642,47.8,59.2,True,False
1784684098.802,48.0,59.2,True,False
1784684098.961,48.2,59.4,True,False
1784684099.121,48.3,59.7,True,False
1784684099.281,48.5,59.0,True,False
1784684099.440,48.6,58.8,True,False
1784684099.599,48.8,59.1,True,False
1784684099.759,49.0,59.1,True,False
1784684099.918,49.1,59.0,True,False
1784684100.078,49.3,59.8,True,False
1784684100.237,49.4,59.4,True,False
1784684100.397,49.6,59.4,True,False
1784684100.557,49.8,60.1,True,False
1784684100.718,49.9,60.8,True,False
1784684100.878,50.1,60.1,True,False
1784684101.038,50.2,59.4,True,False
1784684101.217,50.4,78.7,True,False
1784684101.376,50.6,59.0,True,False
1784684101.536,50.7,59.3,True,False
1784684101.696,50.9,59.8,True,False
1784684101.856,51.1,59.4,True,False
1784684102.016,51.2,59.4,True,False
1784684102.175,51.4,59.1,True,False
1784684102.335,51.5,59.7,True,False
1784684102.503,51.7,68.0,True,False
1784684102.672,51.9,68.9,True,False
1784684102.832,52.0,58.9,True,False
1784684102.991,52.2,59.0,True,False
1784684103.153,52.3,61.7,True,False
1784684103.325,52.5,71.7,True,False
1784684103.484,52.7,59.1,True,False
1784684103.644,52.8,58.9,True,False
1784684103.803,53.0,58.8,True,False
1784684103.963,53.2,59.4,True,False
1784684104.122,53.3,59.1,True,False
1784684104.283,53.5,61.3,True,False
1784684104.442,53.6,58.6,True,False
1784684104.601,53.8,59.0,True,False
1784684104.774,54.0,72.6,True,False
1784684104.934,54.1,59.4,True,False
1784684105.093,54.3,58.8,True,False
1784684105.253,54.4,59.4,True,False
1784684105.412,54.6,59.5,True,False
1784684105.590,54.8,78.1,True,False
1784684105.749,54.9,58.7,True,False
1784684105.908,55.1,58.7,True,False
1784684106.087,55.3,77.8,True,False
1784684106.247,55.4,59.4,True,False
1784684106.406,55.6,59.1,True,False
1784684106.565,55.8,59.0,True,False
1784684106.725,55.9,59.2,True,False
1784684106.886,56.1,61.1,True,False
1784684107.046,56.2,59.4,True,False
1784684107.206,56.4,60.1,True,False
1784684107.366,56.6,59.5,True,False
1784684107.526,56.7,59.6,True,False
1784684107.686,56.9,59.5,True,False
1784684107.845,57.0,59.4,True,False
1784684108.005,57.2,59.5,True,False
1784684108.165,57.4,59.7,True,False
1784684108.324,57.5,58.7,True,False
1784684108.484,57.7,59.9,True,False
1784684108.644,57.8,59.5,True,False
1784684108.803,58.0,59.0,True,False
1784684108.963,58.2,59.7,True,False
1784684109.122,58.3,58.7,True,False
1784684109.282,58.5,59.2,True,False
1784684109.441,58.6,59.0,True,False
1784684109.601,58.8,59.0,True,False
1784684109.775,59.0,73.5,True,False
1784684109.934,59.1,58.9,True,False
1784684110.094,59.3,59.8,True,False
1784684110.254,59.4,59.6,True,False
1784684110.414,59.6,59.7,True,False
1784684110.575,59.8,59.7,True,False
1784684110.734,59.9,59.1,True,False
1784684110.906,60.1,71.3,True,False
1784684111.065,60.3,59.7,True,False
1784684111.246,60.4,80.1,True,False
1784684111.405,60.6,59.0,True,False
1784684111.564,60.8,58.7,True,False
1784684111.723,60.9,59.0,True,False
1784684111.883,61.1,59.2,True,False
1784684112.042,61.2,59.1,True,False
1784684112.202,61.4,59.6,True,False
1784684112.362,61.6,59.3,True,False
1784684112.521,61.7,59.2,True,False
1784684112.680,61.9,58.7,True,False
1784684112.839,62.0,58.7,True,False
1784684113.449,62.6,509.2,True,True
1784684114.081,63.3,531.4,True,True
1784684114.240,63.4,59.1,True,False
1784684114.850,64.0,509.4,True,True
1784684115.027,64.2,77.1,True,False
1784684115.186,64.4,59.6,True,False
1784684115.347,64.5,60.2,True,False
1784684115.506,64.7,59.3,True,False
1784684115.665,64.9,59.0,True,False
1784684115.824,65.0,58.4,True,False
1784684116.434,65.6,509.3,True,True
1784684116.593,65.8,58.9,True,False
1784684117.202,66.4,509.2,True,True
1784684117.362,66.6,59.2,True,False
1784684117.522,66.7,59.2,True,False
1784684118.131,67.3,509.3,True,True
1784684118.291,67.5,59.3,True,False
1784684118.901,68.1,509.7,True,True
1784684119.527,68.7,526.2,True,True
