cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
48,2026-07-22T04:25:03.029906,283.0,61.0,0.00,False,NONE,2,2
49,2026-07-22T04:25:09.793612,289.8,349.6,0.20,True,SCALE_UP,2,12
50,2026-07-22T04:25:17.470284,297.4,532.3,0.20,True,SCALE_UP,2,12
51,2026-07-22T04:25:24.278299,304.2,358.5,0.00,True,SCALE_UP,2,12
52,2026-07-22T04:25:30.978143,310.9,336.6,0.40,True,SCALE_UP,3,13
53,2026-07-22T04:25:36.274339,316.2,58.1,0.00,False,NONE,2,2
54,2026-07-22T04:25:43.058511,323.0,351.3,0.20,True,SCALE_UP,2,12
55,2026-07-22T04:25:49.848503,329.8,350.0,0.20,True,SCALE_UP,2,12
56,2026-07-22T04:26:01.889805,341.9,1402.7,0.20,True,SCALE_UP,2,12
57,2026-07-22T04:26:13.936315,353.9,1405.8,0.00,True,SCALE_UP,2,14
58,2026-07-22T04:26:25.073700,365.0,1224.5,0.20,True,SCALE_UP,2,11
59,2026-07-22T04:26:36.341725,376.3,1250.6,0.20,True,SCALE_UP,2,12
60,2026-07-22T04:26:48.329647,388.3,1394.5,0.20,True,SCALE_UP,2,12
61,2026-07-22T04:27:01.512229,401.5,1633.3,0.00,True,SCALE_UP,2,12
62,2026-07-22T04:27:13.665416,413.6,1424.3,0.00,True,SCALE_UP,2,12
63,2026-07-22T04:27:25.330217,425.3,1329.1,0.20,True,SCALE_UP,2,16
64,2026-07-22T04:27:38.615027,438.6,1653.5,0.00,True,SCALE_UP,3,13
65,2026-07-22T04:27:50.719210,450.7,1417.6,0.20,True,SCALE_UP,2,13
66,2026-07-22T04:27:59.112388,459.1,677.6,0.60,True,FALLBACK,2,2
67,2026-07-22T04:28:10.646961,470.6,1303.9,0.00,True,SCALE_UP,2,12
68,2026-07-22T04:28:24.965134,484.9,1860.4,0.00,True,SCALE_UP,2,13
69,2026-07-22T04:28:37.437131,497.4,1491.0,0.00,True,SCALE_UP,2,13
70,2026-07-22T04:28:42.745716,502.7,58.5,0.00,False,NONE,2,2
71,2026-07-22T04:28:48.996788,509.0,247.1,0.00,True,SCALE_UP,2,12
72,2026-07-22T04:28:55.655342,515.6,328.6,0.00,True,SCALE_UP,2,12
73,2026-07-22T04:29:01.608582,521.6,189.6,0.40,True,RETRY,2,2
74,2026-07-22T04:29:06.907235,526.9,58.5,0.00,False,NONE,2,2
75,2026-07-22T04:29:12.886801,532.8,191.7,0.40,True,RETRY,2,2
76,2026-07-22T04:29:19.097458,539.1,239.0,0.00,True,SCALE_UP,2,12
77,2026-07-22T04:29:26.652723,546.6,507.9,0.00,True,SCALE_UP,2,12
78,2026-07-22T04:29:31.948133,551.9,58.0,0.00,False,NONE,2,2
79,2026-07-22T04:29:37.245481,557.2,58.4,0.00,False,NONE,2,2
80,2026-07-22T04:29:44.354838,564.3,420.8,0.60,True,FALLBACK,2,2
81,2026-07-22T04:29:55.756297,575.7,1279.2,1.00,True,FALLBACK,2,2
82,2026-07-22T04:30:01.600222,581.6,167.8,1.00,True,FALLBACK,2,2
83,2026-07-22T04:30:14.978394,594.9,1671.5,1.00,True,FALLBACK,2,2
84,2026-07-22T04:30:26.542447,606.5,1311.2,1.00,True,FALLBACK,3,3
85,2026-07-22T04:30:43.155469,623.1,2317.3,1.00,True,FALLBACK,2,2
86,2026-07-22T04:30:48.478549,628.4,63.4,0.00,False,NONE,2,2
87,2026-07-22T04:30:55.273486,635.2,355.2,0.20,True,SCALE_UP,2,15
88,2026-07-22T04:31:02.037610,642.0,349.8,0.20,True,SCALE_UP,2,12
89,2026-07-22T04:31:08.133450,648.1,213.4,0.00,True,SCALE_UP,2,12
90,2026-07-22T04:31:14.835090,654.8,337.2,0.00,True,SCALE_UP,2,12
91,2026-07-22T04:31:21.646522,661.6,359.3,0.00,True,SCALE_UP,2,11
92,2026-07-22T04:31:28.484730,668.4,363.9,0.00,True,SCALE_UP,2,15
93,2026-07-22T04:31:35.267768,675.2,353.1,0.20,True,SCALE_UP,3,14
94,2026-07-22T04:31:41.501431,681.5,241.6,0.00,True,SCALE_UP,2,12
95,2026-07-22T04:31:48.199197,688.2,332.8,0.00,True,SCALE_UP,2,13
96,2026-07-22T04:31:54.863857,694.8,328.3,0.00,True,SCALE_UP,3,19
97,2026-07-22T04:32:00.847373,700.8,193.2,0.40,True,RETRY,3,3
98,2026-07-22T04:32:07.656712,707.6,358.6,0.00,True,SCALE_UP,3,13
99,2026-07-22T04:32:12.954553,712.9,58.5,0.00,False,NONE,2,2
100,2026-07-22T04:32:19.801180,719.8,363.1,0.00,True,SCALE_UP,2,12
101,2026-07-22T04:32:26.480267,726.4,332.7,0.00,True,SCALE_UP,2,12
102,2026-07-22T04:32:32.724081,732.7,240.2,0.00,True,SCALE_UP,2,15
103,2026-07-22T04:32:38.634849,738.6,178.9,0.60,True,FALLBACK,2,2
104,2026-07-22T04:32:52.102505,752.1,1692.5,1.00,True,FALLBACK,2,2
105,2026-07-22T04:33:03.768754,763.7,1332.0,1.00,True,FALLBACK,2,2
106,2026-07-22T04:33:13.175751,773.1,880.3,1.00,True,FALLBACK,2,2
107,2026-07-22T04:33:21.556927,781.5,675.1,1.00,True,FALLBACK,2,2
108,2026-07-22T04:33:30.966627,790.9,880.9,1.00,True,FALLBACK,2,2
109,2026-07-22T04:33:43.278083,803.2,1461.2,1.00,True,FALLBACK,2,2
110,2026-07-22T04:33:55.173059,815.1,1374.8,0.00,True,SCALE_UP,2,18
111,2026-07-22T04:34:05.500247,825.5,1062.1,0.00,True,SCALE_UP,2,13
112,2026-07-22T04:34:13.500201,833.5,594.5,0.00,True,SCALE_UP,2,12
113,2026-07-22T04:34:19.748664,839.7,246.6,0.00,True,SCALE_UP,3,12
114,2026-07-22T04:34:25.060850,845.0,61.4,0.00,False,NONE,2,2
115,2026-07-22T04:34:30.380989,850.3,62.9,0.00,False,NONE,2,2
116,2026-07-22T04:34:37.048987,857.0,330.4,0.00,True,SCALE_UP,2,12
117,2026-07-22T04:34:42.345463,862.3,58.3,0.00,False,NONE,2,2
118,2026-07-22T04:34:49.139950,869.1,351.7,0.20,True,SCALE_UP,2,12
119,2026-07-22T04:34:56.801646,876.8,529.2,0.20,True,SCALE_UP,2,12
120,2026-07-22T04:35:03.458725,883.4,328.4,0.00,True,SCALE_UP,2,11
121,2026-07-22T04:35:10.233441,890.2,348.1,0.20,True,SCALE_UP,3,14
122,2026-07-22T04:35:16.888464,896.9,328.0,0.00,True,SCALE_UP,2,12
123,2026-07-22T04:35:22.197676,902.2,60.8,0.00,False,NONE,2,2
124,2026-07-22T04:35:28.420113,908.4,241.3,0.00,True,SCALE_UP,2,12
125,2026-07-22T04:35:35.412542,915.4,395.4,0.00,True,SCALE_UP,2,12
126,2026-07-22T04:35:41.747421,921.7,266.0,0.60,True,FALLBACK,2,2
127,2026-07-22T04:35:48.724278,928.7,388.5,0.00,True,SCALE_UP,3,12
128,2026-07-22T04:35:54.963939,934.9,240.5,0.00,True,SCALE_UP,2,12
129,2026-07-22T04:36:00.278822,940.2,62.0,0.00,False,NONE,2,2
130,2026-07-22T04:36:06.502466,946.5,239.6,0.00,True,SCALE_UP,2,12
