cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-22T00:44:18.222883,0.6,84.1,0.00,False,NONE,10,10
2,2026-07-22T00:44:23.528595,5.9,60.2,0.00,False,NONE,3,3
3,2026-07-22T00:44:28.865990,11.2,61.8,0.00,False,NONE,2,2
4,2026-07-22T00:44:34.180001,16.5,61.1,0.00,False,NONE,3,3
5,2026-07-22T00:44:39.495328,21.9,61.5,0.00,False,NONE,2,2
6,2026-07-22T00:44:44.817658,27.2,59.2,0.00,False,NONE,2,2
7,2026-07-22T00:44:50.161209,32.5,62.5,0.00,False,NONE,3,3
8,2026-07-22T00:44:55.476950,37.8,59.1,0.00,False,NONE,3,3
9,2026-07-22T00:45:00.783152,43.1,59.6,0.00,False,NONE,3,3
10,2026-07-22T00:45:06.085529,48.5,58.9,0.00,False,NONE,2,2
11,2026-07-22T00:45:11.418557,53.8,65.1,0.00,False,NONE,2,2
12,2026-07-22T00:45:16.719119,59.1,58.6,0.00,False,NONE,2,2
13,2026-07-22T00:45:22.021908,64.4,59.0,0.00,False,NONE,2,2
14,2026-07-22T00:45:35.065785,77.4,243.3,0.00,True,SCALE_UP,3,6822
15,2026-07-22T00:45:40.441573,82.8,69.5,0.00,False,NONE,2,2
16,2026-07-22T00:45:45.767419,88.1,63.7,0.00,False,NONE,2,2
17,2026-07-22T00:45:52.464056,94.8,332.9,0.00,True,SCALE_UP,2,27
18,2026-07-22T00:45:57.781542,100.1,61.8,0.00,False,NONE,3,3
19,2026-07-22T00:46:03.108222,105.5,63.7,0.00,False,NONE,3,3
20,2026-07-22T00:46:09.783558,112.1,329.2,0.00,True,SCALE_UP,2,24
21,2026-07-22T00:46:15.109829,117.5,61.0,0.00,False,NONE,2,2
22,2026-07-22T00:46:20.862961,123.2,149.3,0.00,True,NONE,2,2
23,2026-07-22T00:46:27.573621,129.9,335.8,0.00,True,SCALE_UP,2,26
24,2026-07-22T00:46:33.807376,136.2,241.0,0.00,True,SCALE_UP,2,23
25,2026-07-22T00:46:39.561320,141.9,149.2,0.00,True,NONE,2,2
26,2026-07-22T00:46:44.886227,147.3,63.5,0.00,False,NONE,3,3
27,2026-07-22T00:46:50.080477,152.4,37.4,0.40,True,RETRY,2,2
28,2026-07-22T00:46:56.755054,159.1,328.8,0.00,True,SCALE_UP,2,25
29,2026-07-22T00:47:02.057299,164.4,58.9,0.00,False,NONE,3,3
30,2026-07-22T00:47:08.170801,170.5,217.3,0.40,True,SCALE_UP,2,22
31,2026-07-22T00:47:13.493528,175.9,63.0,0.00,False,NONE,2,2
32,2026-07-22T00:47:19.672838,182.0,229.8,0.20,True,SCALE_UP,2,25
33,2026-07-22T00:47:26.361496,188.7,328.9,0.00,True,SCALE_UP,2,23
34,2026-07-22T00:47:33.037592,195.4,329.4,0.00,True,SCALE_UP,3,24
35,2026-07-22T00:47:38.343792,200.7,59.8,0.00,False,NONE,2,2
36,2026-07-22T00:47:43.645299,206.0,59.0,0.00,False,NONE,2,2
37,2026-07-22T00:47:50.334041,212.7,332.1,0.00,True,SCALE_UP,3,23
38,2026-07-22T00:47:55.616519,218.0,55.1,0.20,True,RETRY,2,2
39,2026-07-22T00:48:00.919063,223.3,59.1,0.00,False,NONE,2,2
40,2026-07-22T00:48:06.115109,228.5,37.8,0.40,True,RETRY,2,2
41,2026-07-22T00:48:12.817050,235.2,331.0,0.00,True,SCALE_UP,2,20
42,2026-07-22T00:48:19.153070,241.5,259.9,0.20,True,SCALE_UP,3,31
43,2026-07-22T00:48:25.982857,248.3,359.8,0.00,True,SCALE_UP,3,26
44,2026-07-22T00:48:31.199844,253.6,41.9,0.40,True,RETRY,2,2
45,2026-07-22T00:48:37.165999,259.5,187.6,0.40,True,RETRY,2,2
46,2026-07-22T00:48:42.363270,264.7,37.9,0.40,True,RETRY,3,3
47,2026-07-22T00:48:49.075777,271.4,336.6,0.00,True,SCALE_UP,3,25
48,2026-07-22T00:48:54.345569,276.7,48.7,0.20,True,RETRY,2,2
49,2026-07-22T00:49:01.022954,283.4,329.2,0.00,True,SCALE_UP,2,27
50,2026-07-22T00:49:08.485349,290.9,482.6,0.00,True,SCALE_UP,3,24
51,2026-07-22T00:49:14.657059,297.0,228.6,0.20,True,SCALE_UP,2,23
52,2026-07-22T00:49:21.386861,303.8,337.3,0.40,True,SCALE_UP,2,21
53,2026-07-22T00:49:28.989542,311.4,514.4,0.00,True,SCALE_UP,2,24
54,2026-07-22T00:49:36.585814,319.0,509.6,0.00,True,SCALE_UP,2,23
55,2026-07-22T00:49:42.761542,325.1,229.0,0.20,True,SCALE_UP,3,25
56,2026-07-22T00:49:47.792606,330.2,5.0,1.00,True,FALLBACK,2,2
57,2026-07-22T00:50:00.454867,342.8,1526.4,0.00,True,SCALE_UP,3,25
58,2026-07-22T00:50:14.132762,356.5,1727.5,0.00,True,SCALE_UP,3,21
59,2026-07-22T00:50:26.743324,369.1,1516.7,0.00,True,SCALE_UP,3,22
60,2026-07-22T00:50:39.180418,381.5,1482.9,0.00,True,SCALE_UP,2,18
61,2026-07-22T00:50:49.078062,391.4,973.6,0.40,True,SCALE_UP,3,24
62,2026-07-22T00:51:02.367675,404.7,1652.5,0.00,True,SCALE_UP,2,22
63,2026-07-22T00:51:15.680648,418.0,1657.2,0.00,True,SCALE_UP,3,22
64,2026-07-22T00:51:27.338115,429.7,1326.0,0.20,True,SCALE_UP,3,22
65,2026-07-22T00:51:37.983893,440.3,1122.5,0.20,True,SCALE_UP,3,28
66,2026-07-22T00:51:51.012661,453.4,1600.5,0.00,True,SCALE_UP,2,21
67,2026-07-22T00:52:02.115913,464.5,1215.3,0.20,True,SCALE_UP,2,22
68,2026-07-22T00:52:15.077312,477.4,1587.3,0.00,True,SCALE_UP,2,20
69,2026-07-22T00:52:28.246724,490.6,1628.6,0.00,True,SCALE_UP,2,22
70,2026-07-22T00:52:38.546939,500.9,1054.9,0.40,True,SCALE_UP,3,21
71,2026-07-22T00:52:43.786336,506.2,46.5,0.40,True,RETRY,2,2
72,2026-07-22T00:52:50.034016,512.4,244.3,0.00,True,SCALE_UP,3,21
73,2026-07-22T00:52:56.704312,519.1,329.3,0.00,True,SCALE_UP,2,19
74,2026-07-22T00:53:03.415330,525.8,336.8,0.00,True,SCALE_UP,3,21
75,2026-07-22T00:53:10.241918,532.6,360.0,0.00,True,SCALE_UP,2,21
76,2026-07-22T00:53:15.343906,537.7,15.8,0.80,True,FALLBACK,2,2
77,2026-07-22T00:53:22.136776,544.5,350.5,0.20,True,SCALE_UP,2,21
78,2026-07-22T00:53:27.389843,549.8,49.2,0.20,True,RETRY,2,2
79,2026-07-22T00:53:34.248789,556.6,367.0,0.00,True,SCALE_UP,2,19
80,2026-07-22T00:53:40.931363,563.3,331.6,0.00,True,SCALE_UP,2,20
81,2026-07-22T00:53:51.511734,573.9,1114.8,1.00,True,FALLBACK,2,2
82,2026-07-22T00:53:58.670631,581.0,430.4,1.00,True,FALLBACK,2,2
83,2026-07-22T00:54:05.860974,588.2,436.8,1.00,True,FALLBACK,2,2
84,2026-07-22T00:54:16.300771,598.7,1083.0,1.00,True,FALLBACK,3,3
85,2026-07-22T00:54:26.059029,608.4,949.8,1.00,True,FALLBACK,3,3
86,2026-07-22T00:54:36.631231,619.0,1112.9,1.00,True,FALLBACK,3,3
87,2026-07-22T00:54:47.738458,630.1,1220.0,0.80,True,FALLBACK,2,2
88,2026-07-22T00:54:54.597287,637.0,364.0,0.00,True,SCALE_UP,2,33
89,2026-07-22T00:54:59.801388,642.2,39.4,0.40,True,RETRY,2,2
90,2026-07-22T00:55:06.030755,648.4,237.1,0.20,True,SCALE_UP,2,20
91,2026-07-22T00:55:11.382150,653.7,68.8,0.00,False,NONE,2,2
92,2026-07-22T00:55:18.249190,660.6,367.2,0.00,True,SCALE_UP,3,26
93,2026-07-22T00:55:23.518423,665.9,52.2,0.20,True,RETRY,3,3
94,2026-07-22T00:55:28.787388,671.2,52.5,0.20,True,RETRY,2,2
95,2026-07-22T00:55:34.493424,676.9,139.6,0.20,True,RETRY,3,3
96,2026-07-22T00:55:39.735304,682.1,46.7,0.40,True,RETRY,4,4
97,2026-07-22T00:55:47.326936,689.7,512.9,0.00,True,SCALE_UP,3,21
98,2026-07-22T00:55:52.647978,695.0,62.8,0.00,False,NONE,2,2
99,2026-07-22T00:55:58.861420,701.2,233.5,0.20,True,SCALE_UP,2,19
100,2026-07-22T00:56:05.550476,707.9,333.1,0.00,True,SCALE_UP,2,18
101,2026-07-22T00:56:11.799243,714.2,240.6,0.00,True,SCALE_UP,3,23
102,2026-07-22T00:56:17.052504,719.4,49.0,0.20,True,RETRY,3,3
103,2026-07-22T00:56:23.274219,725.6,239.7,0.00,True,SCALE_UP,2,18
104,2026-07-22T00:56:30.093581,732.5,359.3,0.00,True,SCALE_UP,2,18
105,2026-07-22T00:56:37.664741,740.0,509.1,0.00,True,SCALE_UP,3,21
106,2026-07-22T00:56:54.322401,756.7,2330.1,1.00,True,FALLBACK,2,2
107,2026-07-22T00:57:06.396776,768.8,1413.5,1.00,True,FALLBACK,2,2
108,2026-07-22T00:57:19.742760,782.1,1667.7,1.00,True,FALLBACK,2,2
109,2026-07-22T00:57:30.342551,792.7,1113.7,1.00,True,FALLBACK,3,3
110,2026-07-22T00:57:38.551766,800.9,640.2,1.00,True,FALLBACK,3,3
111,2026-07-22T00:57:45.993485,808.4,482.2,0.00,True,SCALE_UP,3,26
112,2026-07-22T00:57:52.270217,814.6,249.9,0.00,True,SCALE_UP,3,22
113,2026-07-22T00:57:59.764609,822.1,494.5,0.00,True,SCALE_UP,2,17
114,2026-07-22T00:58:09.729583,832.1,988.3,0.00,True,SCALE_UP,2,18
115,2026-07-22T00:58:15.950713,838.3,239.7,0.00,True,SCALE_UP,2,18
116,2026-07-22T00:58:22.375526,844.7,279.8,0.40,True,SCALE_UP,3,21
117,2026-07-22T00:58:29.159366,851.5,348.5,0.20,True,SCALE_UP,2,19
118,2026-07-22T00:58:35.332694,857.7,228.4,0.20,True,SCALE_UP,2,26
119,2026-07-22T00:58:41.500350,863.9,228.4,0.20,True,SCALE_UP,2,21
120,2026-07-22T00:58:46.803253,869.2,59.2,0.00,False,NONE,2,2
121,2026-07-22T00:58:52.051136,874.4,48.3,0.20,True,RETRY,2,2
122,2026-07-22T00:58:58.819739,881.2,348.4,0.20,True,SCALE_UP,3,21
123,2026-07-22T00:59:04.594947,887.0,153.7,0.00,True,NONE,2,2
124,2026-07-22T00:59:10.485201,892.9,176.7,0.60,True,FALLBACK,2,2
125,2026-07-22T00:59:16.706310,899.1,239.2,0.00,True,SCALE_UP,2,20
126,2026-07-22T00:59:21.900945,904.3,37.5,0.40,True,RETRY,2,2
127,2026-07-22T00:59:28.583313,910.9,329.5,0.00,True,SCALE_UP,3,19
128,2026-07-22T00:59:34.820001,917.2,242.2,0.00,True,SCALE_UP,2,17
129,2026-07-22T00:59:41.041148,923.4,239.4,0.00,True,SCALE_UP,2,19
130,2026-07-22T00:59:47.039299,929.4,198.2,0.20,True,RETRY,2,2
131,2026-07-22T00:59:52.308957,934.7,52.5,0.20,True,RETRY,3,3
132,2026-07-22T00:59:58.391865,940.8,211.4,0.00,True,SCALE_UP,2,21
133,2026-07-22T01:00:05.810200,948.2,478.8,0.00,True,SCALE_UP,3,19
