ts,elapsed_s,latency_ms,ok,sla_violated
1784689036.399,0.1,83.6,True,False
1784689036.575,0.3,76.0,True,False
1784689036.744,0.4,68.8,True,False
1784689036.903,0.6,58.6,True,False
1784689037.085,0.8,81.7,True,False
1784689037.254,0.9,69.2,True,False
1784689037.425,1.1,70.4,True,False
1784689037.584,1.3,58.5,True,False
1784689037.743,1.4,58.8,True,False
1784689037.917,1.6,72.8,True,False
1784689038.076,1.8,58.8,True,False
1784689038.235,1.9,58.9,True,False
1784689038.413,2.1,77.0,True,False
1784689038.572,2.3,59.0,True,False
1784689038.754,2.4,81.8,True,False
1784689038.913,2.6,59.0,True,False
1784689039.081,2.8,68.1,True,False
1784689039.251,2.9,69.6,True,False
1784689039.410,3.1,58.5,True,False
1784689039.592,3.3,81.5,True,False
1784689039.763,3.4,70.9,True,False
1784689039.922,3.6,58.3,True,False
1784689040.081,3.8,58.5,True,False
1784689040.240,3.9,58.7,True,False
1784689040.399,4.1,58.5,True,False
1784689040.558,4.2,58.8,True,False
1784689040.716,4.4,58.6,True,False
1784689040.876,4.6,58.8,True,False
1784689041.035,4.7,58.9,True,False
1784689041.194,4.9,58.6,True,False
1784689041.353,5.0,58.6,True,False
1784689041.512,5.2,58.7,True,False
1784689041.691,5.4,79.1,True,False
1784689041.849,5.5,58.3,True,False
1784689042.008,5.7,58.6,True,False
1784689042.168,5.9,59.4,True,False
1784689042.327,6.0,58.4,True,False
1784689042.486,6.2,59.1,True,False
1784689042.665,6.4,78.6,True,False
1784689042.824,6.5,58.5,True,False
1784689043.005,6.7,81.1,True,False
1784689043.165,6.8,59.1,True,False
1784689043.323,7.0,58.1,True,False
1784689043.498,7.2,74.6,True,False
1784689043.657,7.3,58.4,True,False
1784689043.816,7.5,58.6,True,False
1784689043.975,7.7,59.1,True,False
1784689044.144,7.8,68.6,True,False
1784689044.313,8.0,68.5,True,False
1784689044.471,8.2,58.5,True,False
1784689044.631,8.3,59.1,True,False
1784689044.790,8.5,58.8,True,False
1784689044.963,8.6,72.4,True,False
1784689045.121,8.8,58.5,True,False
1784689045.281,9.0,58.8,True,False
1784689045.440,9.1,59.1,True,False
1784689045.599,9.3,59.0,True,False
1784689045.758,9.4,58.7,True,False
1784689045.917,9.6,58.8,True,False
1784689046.086,9.8,68.7,True,False
1784689046.255,9.9,68.6,True,False
1784689046.414,10.1,58.5,True,False
1784689046.574,10.3,59.2,True,False
1784689046.733,10.4,59.1,True,False
1784689046.892,10.6,58.5,True,False
1784689047.051,10.7,59.1,True,False
1784689047.209,10.9,58.1,True,False
1784689047.369,11.1,58.9,True,False
1784689047.527,11.2,58.1,True,False
1784689047.686,11.4,58.4,True,False
1784689047.845,11.5,58.5,True,False
1784689048.004,11.7,58.3,True,False
1784689048.163,11.8,58.6,True,False
1784689048.321,12.0,58.7,True,False
1784689048.481,12.2,58.9,True,False
1784689048.640,12.3,59.0,True,False
1784689048.799,12.5,58.3,True,False
1784689048.958,12.6,59.2,True,False
1784689049.128,12.8,69.8,True,False
1784689049.287,13.0,59.0,True,False
1784689049.446,13.1,58.6,True,False
1784689049.605,13.3,58.7,True,False
1784689049.765,13.4,59.2,True,False
1784689049.924,13.6,59.0,True,False
