ts,elapsed_s,latency_ms,ok,sla_violated
1784685047.297,0.1,87.1,True,False
1784685047.476,0.3,78.6,True,False
1784685047.644,0.4,67.7,True,False
1784685047.803,0.6,58.6,True,False
1784685047.962,0.8,58.9,True,False
1784685048.141,0.9,78.7,True,False
1784685048.300,1.1,58.6,True,False
1784685048.459,1.2,59.3,True,False
1784685048.619,1.4,59.2,True,False
1784685048.779,1.6,59.5,True,False
1784685048.938,1.7,59.2,True,False
1784685049.097,1.9,58.8,True,False
1784685049.274,2.1,76.6,True,False
1784685049.434,2.2,59.3,True,False
1784685049.593,2.4,59.4,True,False
1784685049.771,2.6,77.0,True,False
1784685049.930,2.7,58.6,True,False
1784685050.089,2.9,58.3,True,False
1784685050.248,3.0,59.2,True,False
1784685050.407,3.2,58.8,True,False
1784685050.566,3.4,58.8,True,False
1784685050.725,3.5,58.4,True,False
1784685050.884,3.7,59.2,True,False
1784685051.044,3.8,59.0,True,False
1784685051.223,4.0,79.6,True,False
1784685051.382,4.2,58.8,True,False
1784685051.542,4.3,59.3,True,False
1784685051.701,4.5,59.0,True,False
1784685051.861,4.7,59.3,True,False
1784685052.020,4.8,58.8,True,False
1784685052.179,5.0,59.0,True,False
1784685052.358,5.1,78.9,True,False
1784685052.518,5.3,59.3,True,False
1784685052.677,5.5,58.5,True,False
1784685052.834,5.6,57.4,True,False
1784685053.007,5.8,72.7,True,False
1784685053.166,6.0,58.5,True,False
1784685053.324,6.1,58.4,True,False
1784685053.484,6.3,59.5,True,False
1784685053.644,6.4,59.0,True,False
1784685053.802,6.6,58.6,True,False
1784685053.975,6.8,72.6,True,False
1784685054.145,6.9,69.1,True,False
1784685054.304,7.1,58.3,True,False
1784685054.463,7.3,58.8,True,False
1784685054.622,7.4,59.1,True,False
1784685054.782,7.6,59.5,True,False
1784685054.964,7.8,81.5,True,False
1784685055.124,7.9,59.2,True,False
1784685055.283,8.1,58.5,True,False
1784685055.442,8.2,59.1,True,False
1784685055.601,8.4,58.8,True,False
1784685055.760,8.6,58.6,True,False
1784685055.919,8.7,58.4,True,False
1784685056.093,8.9,73.9,True,False
1784685056.261,9.1,68.2,True,False
1784685056.420,9.2,58.6,True,False
1784685056.579,9.4,58.3,True,False
1784685056.738,9.5,58.8,True,False
1784685056.897,9.7,58.2,True,False
1784685057.056,9.8,58.7,True,False
1784685057.215,10.0,58.6,True,False
1784685057.374,10.2,58.3,True,False
1784685057.532,10.3,58.1,True,False
1784685057.691,10.5,59.2,True,False
1784685057.851,10.6,59.0,True,False
1784685058.009,10.8,58.3,True,False
1784685058.168,11.0,58.4,True,False
1784685058.327,11.1,58.3,True,False
1784685058.486,11.3,58.9,True,False
1784685058.644,11.4,58.3,True,False
1784685058.804,11.6,59.4,True,False
1784685058.963,11.8,58.9,True,False
1784685059.121,11.9,58.2,True,False
1784685059.280,12.1,58.7,True,False
1784685059.440,12.2,58.8,True,False
1784685059.616,12.4,76.2,True,False
1784685059.775,12.6,58.8,True,False
1784685059.935,12.7,59.4,True,False
1784685060.095,12.9,59.3,True,False
1784685060.254,13.0,58.9,True,False
1784685060.413,13.2,58.8,True,False
1784685060.572,13.4,58.6,True,False
1784685060.732,13.5,59.4,True,False
1784685060.892,13.7,59.9,True,False
1784685061.051,13.8,58.2,True,False
1784685061.209,14.0,58.5,True,False
1784685061.378,14.2,68.5,True,False
1784685061.537,14.3,59.0,True,False
1784685061.720,14.5,82.3,True,False
1784685061.879,14.7,58.9,True,False
1784685062.038,14.8,58.5,True,False
1784685062.197,15.0,58.6,True,False
1784685062.356,15.1,58.4,True,False
1784685062.515,15.3,58.9,True,False
1784685062.674,15.5,59.0,True,False
1784685062.833,15.6,58.5,True,False
1784685062.993,15.8,59.1,True,False
1784685063.154,15.9,61.1,True,False
1784685063.312,16.1,58.0,True,False
1784685063.471,16.3,58.5,True,False
1784685063.630,16.4,58.8,True,False
1784685063.789,16.6,58.8,True,False
1784685063.949,16.7,58.9,True,False
1784685064.123,16.9,74.0,True,False
1784685064.282,17.1,58.8,True,False
1784685064.441,17.2,58.7,True,False
1784685064.600,17.4,58.7,True,False
1784685064.758,17.5,58.5,True,False
1784685064.917,17.7,58.3,True,False
1784685065.076,17.9,59.0,True,False
1784685065.250,18.0,73.4,True,False
1784685065.411,18.2,60.2,True,False
1784685065.570,18.4,58.9,True,False
1784685065.743,18.5,72.5,True,False
1784685065.902,18.7,59.0,True,False
1784685066.061,18.9,59.0,True,False
1784685066.220,19.0,58.8,True,False
1784685066.379,19.2,58.6,True,False
1784685066.538,19.3,58.8,True,False
1784685066.697,19.5,58.7,True,False
1784685066.857,19.6,59.2,True,False
1784685067.016,19.8,59.2,True,False
1784685067.175,20.0,58.8,True,False
1784685067.334,20.1,59.0,True,False
1784685067.494,20.3,59.7,True,False
1784685067.662,20.5,67.7,True,False
1784685067.821,20.6,58.9,True,False
1784685067.980,20.8,58.6,True,False
1784685068.139,20.9,59.0,True,False
1784685068.299,21.1,59.2,True,False
1784685068.478,21.3,78.7,True,False
1784685068.638,21.4,59.5,True,False
1784685068.796,21.6,58.4,True,False
1784685068.955,21.7,58.5,True,False
1784685069.114,21.9,58.9,True,False
1784685069.273,22.1,58.7,True,False
1784685069.433,22.2,59.5,True,False
1784685069.605,22.4,71.4,True,False
1784685069.764,22.6,58.7,True,False
1784685069.923,22.7,58.7,True,False
1784685070.083,22.9,59.6,True,False
1784685070.243,23.0,59.5,True,False
1784685070.402,23.2,59.1,True,False
1784685070.562,23.4,59.3,True,False
1784685070.721,23.5,59.3,True,False
1784685070.904,23.7,82.8,True,False
1784685071.063,23.9,58.5,True,False
1784685071.222,24.0,58.6,True,False
1784685071.381,24.2,58.7,True,False
1784685071.554,24.3,72.7,True,False
1784685071.724,24.5,69.8,True,False
1784685071.883,24.7,59.4,True,False
1784685072.042,24.8,59.1,True,False
1784685072.202,25.0,59.0,True,False
1784685072.376,25.2,74.1,True,False
1784685072.536,25.3,59.1,True,False
1784685072.695,25.5,58.6,True,False
1784685072.854,25.6,59.3,True,False
1784685073.014,25.8,59.5,True,False
1784685073.173,26.0,58.8,True,False
1784685073.332,26.1,58.5,True,False
1784685073.505,26.3,73.5,True,False
1784685073.665,26.5,59.6,True,False
1784685073.824,26.6,58.8,True,False
1784685073.983,26.8,58.1,True,False
1784685074.141,26.9,58.3,True,False
1784685074.301,27.1,58.7,True,False
1784685074.460,27.2,58.5,True,False
1784685074.619,27.4,58.7,True,False
1784685074.778,27.6,58.8,True,False
1784685074.937,27.7,58.4,True,False
1784685075.096,27.9,59.2,True,False
1784685075.255,28.0,58.3,True,False
1784685075.414,28.2,59.1,True,False
1784685075.574,28.4,58.9,True,False
1784685075.734,28.5,59.5,True,False
