cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-22T04:36:56.614846,0.4,70.8,0.00,False,NONE,2,2
2,2026-07-22T04:37:01.987100,5.7,69.2,0.00,False,NONE,2,2
3,2026-07-22T04:37:07.294924,11.0,58.0,0.00,False,NONE,2,2
4,2026-07-22T04:37:12.609580,16.4,58.2,0.00,False,NONE,2,2
5,2026-07-22T04:37:17.903232,21.6,57.6,0.00,False,NONE,2,2
6,2026-07-22T04:37:23.236484,27.0,65.6,0.00,False,NONE,2,2
7,2026-07-22T04:37:28.539810,32.3,58.5,0.00,False,NONE,3,3
8,2026-07-22T04:37:33.863705,37.6,63.7,0.00,False,NONE,2,2
9,2026-07-22T04:37:39.178017,42.9,58.2,0.00,False,NONE,2,2
10,2026-07-22T04:37:44.529949,48.3,64.7,0.00,False,NONE,2,2
11,2026-07-22T04:37:49.871120,53.6,62.1,0.00,False,NONE,2,2
12,2026-07-22T04:37:55.181352,58.9,58.1,0.00,False,NONE,2,2
13,2026-07-22T04:38:00.518308,64.3,62.3,0.00,False,NONE,2,2
14,2026-07-22T04:38:05.843968,69.6,61.8,0.00,False,NONE,2,2
15,2026-07-22T04:38:11.166578,74.9,63.4,0.00,False,NONE,2,2
16,2026-07-22T04:38:16.499001,80.2,62.5,0.00,False,NONE,2,2
17,2026-07-22T04:38:21.822212,85.6,58.6,0.00,False,NONE,2,2
18,2026-07-22T04:38:27.119575,90.9,58.4,0.00,False,NONE,2,2
19,2026-07-22T04:38:32.417632,96.2,58.5,0.00,False,NONE,2,2
20,2026-07-22T04:38:39.108185,102.9,334.3,0.00,True,SCALE_UP,2,15
21,2026-07-22T04:38:44.423957,108.2,62.1,0.00,False,NONE,2,2
22,2026-07-22T04:38:49.740040,113.5,58.4,0.00,False,NONE,2,2
23,2026-07-22T04:38:56.399138,120.1,328.3,0.00,True,SCALE_UP,2,14
24,2026-07-22T04:39:01.707809,125.5,60.6,0.00,False,NONE,2,2
25,2026-07-22T04:39:07.020996,130.8,61.6,0.00,False,NONE,2,2
26,2026-07-22T04:39:12.360977,136.1,62.0,0.00,False,NONE,2,2
27,2026-07-22T04:39:17.660597,141.4,58.8,0.00,False,NONE,2,2
28,2026-07-22T04:39:22.994523,146.7,65.6,0.00,False,NONE,2,2
29,2026-07-22T04:39:28.292202,152.0,58.5,0.00,False,NONE,2,2
30,2026-07-22T04:39:33.555364,157.3,51.4,0.20,True,RETRY,2,2
31,2026-07-22T04:39:38.866840,162.6,61.3,0.00,False,NONE,2,2
32,2026-07-22T04:39:44.091524,167.8,41.3,0.40,True,RETRY,2,2
33,2026-07-22T04:39:49.351798,173.1,50.9,0.20,True,RETRY,2,2
34,2026-07-22T04:39:54.594651,178.3,47.5,0.20,True,RETRY,2,2
35,2026-07-22T04:39:59.890928,183.6,58.1,0.00,False,NONE,2,2
36,2026-07-22T04:40:05.163629,188.9,53.4,0.20,True,RETRY,2,2
37,2026-07-22T04:40:10.351491,194.1,36.5,0.40,True,RETRY,2,2
38,2026-07-22T04:40:15.520482,199.3,32.8,0.60,True,FALLBACK,2,2
39,2026-07-22T04:40:20.818687,204.6,56.0,0.20,True,RETRY,2,2
40,2026-07-22T04:40:26.006887,209.8,36.7,0.40,True,RETRY,2,2
41,2026-07-22T04:40:31.353191,215.1,68.0,0.00,False,NONE,3,3
42,2026-07-22T04:40:36.515032,220.3,28.4,0.60,True,FALLBACK,2,2
43,2026-07-22T04:40:41.708713,225.5,37.5,0.60,True,FALLBACK,2,2
44,2026-07-22T04:40:47.020031,230.8,57.8,0.00,False,NONE,2,2
45,2026-07-22T04:40:52.081988,235.8,11.4,1.00,True,FALLBACK,2,2
46,2026-07-22T04:40:57.253780,241.0,33.3,0.60,True,FALLBACK,2,2
47,2026-07-22T04:41:02.578073,246.3,63.7,0.00,False,NONE,2,2
48,2026-07-22T04:41:07.911912,251.7,65.6,0.00,False,NONE,2,2
49,2026-07-22T04:41:14.694292,258.4,348.0,0.20,True,SCALE_UP,2,20
50,2026-07-22T04:41:20.015565,263.8,61.1,0.00,False,NONE,2,2
51,2026-07-22T04:41:25.334240,269.1,62.6,0.00,False,NONE,2,2
52,2026-07-22T04:41:30.632202,274.4,58.5,0.00,False,NONE,2,2
53,2026-07-22T04:41:35.949292,279.7,58.5,0.00,False,NONE,2,2
54,2026-07-22T04:41:42.704420,286.5,347.8,0.20,True,SCALE_UP,2,13
55,2026-07-22T04:41:48.654914,292.4,189.0,0.40,True,RETRY,2,2
56,2026-07-22T04:41:53.952783,297.7,58.4,0.00,False,NONE,2,2
57,2026-07-22T04:41:59.270212,303.0,62.4,0.00,False,NONE,2,2
58,2026-07-22T04:42:05.277972,309.0,200.4,0.20,True,RETRY,2,2
59,2026-07-22T04:42:10.578749,314.3,59.1,0.00,False,NONE,2,2
60,2026-07-22T04:42:15.897507,319.6,60.4,0.00,False,NONE,2,2
61,2026-07-22T04:42:21.796945,325.5,175.9,0.60,True,FALLBACK,2,2
62,2026-07-22T04:42:26.913413,330.7,20.0,0.80,True,FALLBACK,2,2
63,2026-07-22T04:42:39.952676,343.7,1604.7,0.00,True,SCALE_UP,2,12
64,2026-07-22T04:42:51.731981,355.5,1352.8,0.20,True,SCALE_UP,2,12
65,2026-07-22T04:43:04.306377,368.1,1511.7,0.00,True,SCALE_UP,2,12
66,2026-07-22T04:43:16.238157,380.0,1378.8,0.20,True,SCALE_UP,2,12
67,2026-07-22T04:43:26.622850,390.4,1073.6,0.40,True,SCALE_UP,2,13
68,2026-07-22T04:43:39.048923,402.8,1481.6,0.00,True,SCALE_UP,2,15
69,2026-07-22T04:43:50.904377,414.7,1368.0,0.00,True,SCALE_UP,2,12
70,2026-07-22T04:44:02.395862,426.1,1295.0,0.00,True,SCALE_UP,3,13
71,2026-07-22T04:44:14.969783,438.7,1511.8,0.00,True,SCALE_UP,2,12
72,2026-07-22T04:44:25.990275,449.7,1196.7,0.20,True,SCALE_UP,2,12
73,2026-07-22T04:44:37.569780,461.3,1312.8,0.00,True,SCALE_UP,2,12
74,2026-07-22T04:44:49.192690,472.9,1321.6,0.20,True,SCALE_UP,2,12
75,2026-07-22T04:45:01.642425,485.4,1483.3,0.00,True,SCALE_UP,2,13
76,2026-07-22T04:45:14.024111,497.8,1468.6,0.00,True,SCALE_UP,2,12
77,2026-07-22T04:45:20.789118,504.5,347.8,0.20,True,SCALE_UP,2,12
78,2026-07-22T04:45:26.096292,509.8,60.4,0.00,False,NONE,2,2
79,2026-07-22T04:45:31.397266,515.1,59.1,0.00,False,NONE,2,2
80,2026-07-22T04:45:36.729120,520.5,60.5,0.00,False,NONE,2,2
81,2026-07-22T04:45:42.046889,525.8,62.5,0.00,False,NONE,2,2
82,2026-07-22T04:45:47.369257,531.1,63.2,0.00,False,NONE,3,3
83,2026-07-22T04:45:52.615657,536.4,48.2,0.20,True,RETRY,2,2
84,2026-07-22T04:46:00.175252,543.9,508.5,0.00,True,SCALE_UP,2,13
85,2026-07-22T04:46:05.511842,549.3,61.7,0.00,False,NONE,2,2
86,2026-07-22T04:46:10.842708,554.6,60.7,0.00,False,NONE,2,2
87,2026-07-22T04:46:16.151995,559.9,60.8,0.00,False,NONE,2,2
88,2026-07-22T04:46:23.473090,567.2,463.1,1.00,True,FALLBACK,2,2
89,2026-07-22T04:46:33.962444,577.7,1091.9,1.00,True,FALLBACK,2,2
90,2026-07-22T04:46:42.459589,586.2,698.4,1.00,True,FALLBACK,2,2
91,2026-07-22T04:46:54.741659,598.5,1452.3,1.00,True,FALLBACK,2,2
92,2026-07-22T04:47:04.144689,607.9,879.5,1.00,True,FALLBACK,2,2
93,2026-07-22T04:47:17.489106,621.2,1665.3,1.00,True,FALLBACK,2,2
94,2026-07-22T04:47:26.918391,630.7,881.2,0.80,True,FALLBACK,2,2
95,2026-07-22T04:47:32.284915,636.0,69.8,0.00,False,NONE,2,2
96,2026-07-22T04:47:38.243211,642.0,190.6,0.40,True,RETRY,2,2
97,2026-07-22T04:47:43.587899,647.3,63.1,0.00,False,NONE,2,2
98,2026-07-22T04:47:50.448758,654.2,365.1,0.00,True,SCALE_UP,2,18
99,2026-07-22T04:47:57.267808,661.0,360.7,0.00,True,SCALE_UP,2,12
100,2026-07-22T04:48:03.366763,667.1,216.8,0.00,True,SCALE_UP,2,12
101,2026-07-22T04:48:08.670428,672.4,59.7,0.00,False,NONE,2,2
102,2026-07-22T04:48:14.016053,677.8,63.1,0.00,False,NONE,2,2
103,2026-07-22T04:48:19.345667,683.1,61.0,0.00,False,NONE,2,2
104,2026-07-22T04:48:24.667086,688.4,58.8,0.00,False,NONE,2,2
105,2026-07-22T04:48:30.021946,693.8,65.6,0.00,False,NONE,2,2
106,2026-07-22T04:48:35.318137,699.1,58.1,0.00,False,NONE,2,2
107,2026-07-22T04:48:40.614675,704.4,58.3,0.00,False,NONE,2,2
108,2026-07-22T04:48:48.187808,711.9,511.6,0.00,True,SCALE_UP,2,12
109,2026-07-22T04:48:54.904351,718.7,339.5,0.40,True,SCALE_UP,3,15
110,2026-07-22T04:49:00.218427,724.0,58.7,0.00,False,NONE,2,2
111,2026-07-22T04:49:05.516360,729.3,58.5,0.00,False,NONE,2,2
112,2026-07-22T04:49:12.372067,736.1,365.5,0.00,True,SCALE_UP,2,11
113,2026-07-22T04:49:17.696604,741.4,63.8,0.00,False,NONE,2,2
114,2026-07-22T04:49:32.999139,756.7,2059.4,1.00,True,FALLBACK,2,2
115,2026-07-22T04:49:42.465333,766.2,892.2,1.00,True,FALLBACK,2,2
116,2026-07-22T04:49:51.817181,775.6,869.2,1.00,True,FALLBACK,2,2
117,2026-07-22T04:50:05.221518,789.0,1675.0,1.00,True,FALLBACK,2,2
118,2026-07-22T04:50:14.632302,798.4,881.0,1.00,True,FALLBACK,2,2
119,2026-07-22T04:50:24.071632,807.8,886.9,1.00,True,FALLBACK,2,2
120,2026-07-22T04:50:31.031474,814.8,387.7,0.40,True,SCALE_UP,2,18
121,2026-07-22T04:50:39.888752,823.6,768.6,0.20,True,SCALE_UP,2,11
122,2026-07-22T04:50:46.085072,829.8,236.1,0.40,True,SCALE_UP,2,12
123,2026-07-22T04:50:51.415323,835.2,60.8,0.00,False,NONE,2,2
124,2026-07-22T04:50:58.274566,842.0,368.7,0.00,True,SCALE_UP,2,12
125,2026-07-22T04:51:03.575645,847.3,59.2,0.00,False,NONE,2,2
126,2026-07-22T04:51:10.350965,854.1,352.0,0.20,True,SCALE_UP,2,12
127,2026-07-22T04:51:17.201842,860.9,363.2,0.00,True,SCALE_UP,2,12
128,2026-07-22T04:51:23.203467,867.0,199.2,0.20,True,RETRY,2,2
129,2026-07-22T04:51:28.502015,872.2,58.4,0.00,False,NONE,2,2
130,2026-07-22T04:51:33.815204,877.6,61.5,0.00,False,NONE,2,2
131,2026-07-22T04:51:40.551267,884.3,343.8,0.40,True,SCALE_UP,2,13
132,2026-07-22T04:51:45.882998,889.6,60.5,0.00,False,NONE,2,2
133,2026-07-22T04:51:51.195039,894.9,58.2,0.00,False,NONE,2,2
134,2026-07-22T04:51:57.976170,901.7,353.2,0.20,True,SCALE_UP,2,12
135,2026-07-22T04:52:03.286177,907.0,60.8,0.00,False,NONE,2,2
136,2026-07-22T04:52:08.522058,912.3,41.3,0.40,True,RETRY,2,2
137,2026-07-22T04:52:15.296509,919.0,351.9,0.20,True,SCALE_UP,2,12
138,2026-07-22T04:52:20.634457,924.4,66.5,0.00,False,NONE,2,2
139,2026-07-22T04:52:25.948882,929.7,61.8,0.00,False,NONE,2,2
140,2026-07-22T04:52:33.526055,937.3,512.3,0.00,True,SCALE_UP,2,12
141,2026-07-22T04:52:38.859144,942.6,65.6,0.00,False,NONE,2,2
142,2026-07-22T04:52:44.193379,947.9,65.7,0.00,False,NONE,2,2
