cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-22T01:34:11.184988,0.4,74.1,0.00,False,NONE,2,2
2,2026-07-22T01:34:16.521931,5.7,63.7,0.00,False,NONE,2,2
3,2026-07-22T01:34:21.822249,11.0,58.7,0.00,False,NONE,2,2
4,2026-07-22T01:34:27.188611,16.4,68.1,0.00,False,NONE,2,2
5,2026-07-22T01:34:32.509192,21.7,62.9,0.00,False,NONE,2,2
6,2026-07-22T01:34:37.842719,27.0,61.5,0.00,False,NONE,2,2
7,2026-07-22T01:34:43.178903,32.4,61.3,0.00,False,NONE,2,2
8,2026-07-22T01:34:48.493903,37.7,58.9,0.00,False,NONE,2,2
9,2026-07-22T01:34:53.807045,43.0,61.3,0.00,False,NONE,3,3
10,2026-07-22T01:34:59.166306,48.4,66.6,0.00,False,NONE,2,2
11,2026-07-22T01:35:04.505211,53.7,62.7,0.00,False,NONE,2,2
12,2026-07-22T01:35:09.803932,59.0,58.5,0.00,False,NONE,2,2
13,2026-07-22T01:35:16.472776,65.7,329.0,0.00,True,SCALE_UP,2,20
14,2026-07-22T01:35:22.713543,71.9,244.4,0.00,True,SCALE_UP,2,14
15,2026-07-22T01:35:29.394898,78.6,332.0,0.00,True,SCALE_UP,2,16
16,2026-07-22T01:35:35.148304,84.3,149.3,0.00,True,NONE,3,3
17,2026-07-22T01:35:41.380015,90.6,242.1,0.00,True,SCALE_UP,3,17
18,2026-07-22T01:35:48.049879,97.2,329.2,0.00,True,SCALE_UP,3,20
19,2026-07-22T01:35:53.368620,102.6,62.5,0.00,False,NONE,2,2
20,2026-07-22T01:36:00.070161,109.3,332.2,0.00,True,SCALE_UP,3,23
21,2026-07-22T01:36:06.307046,115.5,239.3,0.00,True,SCALE_UP,3,15
22,2026-07-22T01:36:11.636996,120.8,64.6,0.00,False,NONE,3,3
23,2026-07-22T01:36:18.342921,127.5,332.6,0.00,True,SCALE_UP,3,15
24,2026-07-22T01:36:23.693055,132.9,65.0,0.00,False,NONE,2,2
25,2026-07-22T01:36:29.042619,138.2,68.7,0.00,False,NONE,2,2
26,2026-07-22T01:36:35.298691,144.5,243.3,0.00,True,SCALE_UP,3,15
27,2026-07-22T01:36:41.547501,150.7,241.0,0.00,True,SCALE_UP,2,14
28,2026-07-22T01:36:47.750132,156.9,236.7,0.20,True,SCALE_UP,2,15
29,2026-07-22T01:36:53.042022,162.2,53.0,0.20,True,RETRY,2,2
30,2026-07-22T01:36:58.268524,167.5,39.7,0.40,True,RETRY,2,2
31,2026-07-22T01:37:05.872265,175.1,514.6,0.00,True,SCALE_UP,2,15
32,2026-07-22T01:37:12.539471,181.7,330.1,0.00,True,SCALE_UP,2,13
33,2026-07-22T01:37:17.885348,187.1,63.1,0.00,False,NONE,2,2
34,2026-07-22T01:37:23.215091,192.4,64.8,0.00,False,NONE,2,2
35,2026-07-22T01:37:29.410763,198.6,230.5,0.20,True,SCALE_UP,3,15
36,2026-07-22T01:37:35.650752,204.8,244.7,0.00,True,SCALE_UP,2,13
37,2026-07-22T01:37:41.300790,210.5,128.7,0.40,True,RETRY,3,3
38,2026-07-22T01:37:46.550595,215.7,46.7,0.40,True,RETRY,2,2
39,2026-07-22T01:37:52.760296,222.0,238.3,0.00,True,SCALE_UP,3,14
40,2026-07-22T01:37:58.863722,228.1,216.9,0.40,True,SCALE_UP,2,15
41,2026-07-22T01:38:04.506460,233.7,127.3,0.40,True,RETRY,2,2
42,2026-07-22T01:38:10.194981,239.4,132.5,0.40,True,RETRY,3,3
43,2026-07-22T01:38:15.754023,244.9,110.8,0.80,True,FALLBACK,2,2
44,2026-07-22T01:38:21.867298,251.1,219.3,0.40,True,SCALE_UP,2,13
45,2026-07-22T01:38:27.835907,257.0,192.5,0.40,True,RETRY,2,2
46,2026-07-22T01:38:36.347488,265.5,696.6,0.00,True,SCALE_UP,3,14
47,2026-07-22T01:38:42.539842,271.7,235.0,0.20,True,SCALE_UP,2,13
48,2026-07-22T01:38:47.697421,276.9,30.4,0.60,True,FALLBACK,2,2
49,2026-07-22T01:38:54.544461,283.7,363.1,0.00,True,SCALE_UP,2,13
50,2026-07-22T01:39:02.157054,291.4,519.1,0.00,True,SCALE_UP,2,13
51,2026-07-22T01:39:07.365780,296.6,40.6,0.40,True,RETRY,2,2
52,2026-07-22T01:39:14.221605,303.4,363.4,0.00,True,SCALE_UP,3,15
53,2026-07-22T01:39:21.031098,310.2,354.5,0.20,True,SCALE_UP,2,13
54,2026-07-22T01:39:27.722004,316.9,334.6,0.00,True,SCALE_UP,2,14
55,2026-07-22T01:39:33.964720,323.2,244.8,0.00,True,SCALE_UP,3,15
56,2026-07-22T01:39:40.641276,329.8,328.2,0.00,True,SCALE_UP,3,15
57,2026-07-22T01:39:52.226298,341.4,1311.2,0.20,True,SCALE_UP,2,13
58,2026-07-22T01:40:06.363552,355.6,1823.9,0.00,True,SCALE_UP,2,14
59,2026-07-22T01:40:17.934624,367.1,1310.1,0.20,True,SCALE_UP,2,17
60,2026-07-22T01:40:26.030807,375.2,615.1,0.60,True,FALLBACK,2,2
61,2026-07-22T01:40:39.841510,389.0,1758.8,0.00,True,SCALE_UP,2,13
62,2026-07-22T01:40:48.338810,397.5,696.3,0.60,True,FALLBACK,2,2
63,2026-07-22T01:40:59.666282,408.9,1262.1,0.20,True,SCALE_UP,2,13
64,2026-07-22T01:41:11.200328,420.4,1303.4,0.20,True,SCALE_UP,2,13
65,2026-07-22T01:41:24.060957,433.3,1564.2,0.00,True,SCALE_UP,2,13
66,2026-07-22T01:41:36.368283,445.6,1457.9,0.00,True,SCALE_UP,2,14
67,2026-07-22T01:41:45.651084,454.8,852.9,0.40,True,SCALE_UP,2,14
68,2026-07-22T01:41:57.188805,466.4,1303.9,0.20,True,SCALE_UP,2,14
69,2026-07-22T01:42:10.592774,479.8,1677.7,0.00,True,SCALE_UP,2,12
70,2026-07-22T01:42:23.112250,492.3,1496.0,0.00,True,SCALE_UP,2,13
71,2026-07-22T01:42:34.011506,503.2,1172.6,0.00,True,SCALE_UP,2,13
72,2026-07-22T01:42:40.235386,509.4,238.2,0.00,True,SCALE_UP,2,13
73,2026-07-22T01:42:46.915321,516.1,332.8,0.00,True,SCALE_UP,2,12
74,2026-07-22T01:42:52.105546,521.3,37.0,0.40,True,RETRY,2,2
75,2026-07-22T01:43:00.276680,529.5,630.5,0.00,True,SCALE_UP,2,15
76,2026-07-22T01:43:05.543684,534.7,47.7,0.20,True,RETRY,2,2
77,2026-07-22T01:43:12.330362,541.5,350.9,0.20,True,SCALE_UP,2,12
