cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-22T02:57:16.664522,0.3,65.9,0.00,False,NONE,2,2
2,2026-07-22T02:57:21.994283,5.7,61.7,0.00,False,NONE,2,2
3,2026-07-22T02:57:27.347436,11.0,65.4,0.00,False,NONE,2,2
4,2026-07-22T02:57:32.654780,16.3,60.4,0.00,False,NONE,2,2
5,2026-07-22T02:57:37.961710,21.6,60.3,0.00,False,NONE,2,2
6,2026-07-22T02:57:43.308370,27.0,66.1,0.00,False,NONE,2,2
7,2026-07-22T02:57:48.606734,32.3,58.5,0.00,False,NONE,2,2
8,2026-07-22T02:57:53.926757,37.6,62.7,0.00,False,NONE,3,3
9,2026-07-22T02:57:59.225475,42.9,58.6,0.00,False,NONE,2,2
10,2026-07-22T02:58:04.550751,48.2,61.6,0.00,False,NONE,2,2
11,2026-07-22T02:58:09.865117,53.5,58.3,0.00,False,NONE,2,2
12,2026-07-22T02:58:15.170332,58.9,59.9,0.00,False,NONE,2,2
13,2026-07-22T02:58:20.487353,64.2,62.3,0.00,False,NONE,2,2
14,2026-07-22T02:58:27.177153,70.9,333.4,0.00,True,SCALE_UP,2,19
15,2026-07-22T02:58:32.485384,76.2,60.5,0.00,False,NONE,2,2
16,2026-07-22T02:58:37.803683,81.5,60.3,0.00,False,NONE,2,2
17,2026-07-22T02:58:43.113631,86.8,58.5,0.00,False,NONE,2,2
18,2026-07-22T02:58:48.423205,92.1,58.2,0.00,False,NONE,2,2
19,2026-07-22T02:58:53.732665,97.4,60.8,0.00,False,NONE,2,2
20,2026-07-22T02:58:59.031225,102.7,58.6,0.00,False,NONE,2,2
21,2026-07-22T02:59:04.328779,108.0,58.4,0.00,False,NONE,2,2
22,2026-07-22T02:59:10.997417,114.7,330.5,0.00,True,SCALE_UP,2,12
23,2026-07-22T02:59:16.320300,120.0,61.4,0.00,False,NONE,2,2
24,2026-07-22T02:59:22.564686,126.2,245.7,0.00,True,SCALE_UP,2,12
25,2026-07-22T02:59:27.903548,131.6,62.4,0.00,False,NONE,2,2
26,2026-07-22T02:59:33.254223,136.9,65.1,0.00,False,NONE,2,2
