ts,elapsed_s,latency_ms,ok,sla_violated
1784681057.822,0.2,186.9,True,False
1784681057.984,0.3,62.3,True,False
1784681058.167,0.5,82.1,True,False
1784681058.327,0.7,60.1,True,False
1784681058.486,0.9,59.1,True,False
1784681058.650,1.0,63.0,True,False
1784681058.811,1.2,61.4,True,False
1784681058.973,1.3,61.2,True,False
1784681059.134,1.5,60.8,True,False
1784681059.295,1.7,60.6,True,False
1784681059.455,1.8,59.8,True,False
1784681059.640,2.0,84.3,True,False
1784681059.800,2.2,60.0,True,False
1784681059.979,2.3,78.7,True,False
1784681060.140,2.5,60.3,True,False
1784681060.307,2.7,66.2,True,False
1784681060.470,2.8,62.8,True,False
1784681060.631,3.0,61.0,True,False
1784681060.791,3.2,60.0,True,False
1784681060.951,3.3,59.6,True,False
1784681061.111,3.5,59.8,True,False
1784681061.271,3.6,59.4,True,False
1784681061.431,3.8,59.6,True,False
1784681061.591,4.0,59.3,True,False
1784681061.750,4.1,59.5,True,False
1784681061.911,4.3,60.3,True,False
1784681062.071,4.4,59.8,True,False
1784681062.233,4.6,61.1,True,False
1784681062.392,4.8,59.4,True,False
1784681062.552,4.9,59.6,True,False
1784681062.712,5.1,59.8,True,False
1784681062.895,5.3,82.9,True,False
1784681063.057,5.4,61.3,True,False
1784681063.218,5.6,59.9,True,False
1784681063.378,5.7,60.3,True,False
1784681063.539,5.9,60.3,True,False
1784681063.700,6.1,60.6,True,False
1784681063.862,6.2,61.2,True,False
1784681064.023,6.4,60.3,True,False
1784681064.183,6.5,60.3,True,False
1784681064.344,6.7,60.5,True,False
1784681064.505,6.9,60.9,True,False
1784681064.665,7.0,59.3,True,False
1784681064.841,7.2,76.6,True,False
1784681065.007,7.4,65.5,True,False
1784681065.168,7.5,60.2,True,False
1784681065.329,7.7,60.5,True,False
1784681065.489,7.9,60.3,True,False
1784681065.649,8.0,59.3,True,False
1784681065.809,8.2,60.0,True,False
1784681065.985,8.3,75.1,True,False
1784681066.144,8.5,59.5,True,False
1784681066.305,8.7,60.0,True,False
1784681066.466,8.8,60.3,True,False
1784681066.627,9.0,61.4,True,False
1784681066.788,9.2,60.5,True,False
