ts,elapsed_s,latency_ms,ok,sla_violated
1784655077.231,0.1,85.6,True,False
1784655077.409,0.3,78.1,True,False
1784655077.580,0.4,70.8,True,False
1784655077.741,0.6,60.5,True,False
1784655077.902,0.8,61.0,True,False
1784655078.061,0.9,58.8,True,False
1784655078.221,1.1,60.0,True,False
1784655078.399,1.3,77.2,True,False
1784655078.559,1.4,59.2,True,False
1784655078.718,1.6,59.3,True,False
1784655078.894,1.7,75.0,True,False
1784655079.054,1.9,59.5,True,False
1784655079.235,2.1,81.0,True,False
1784655079.395,2.2,59.6,True,False
1784655079.577,2.4,81.8,True,False
1784655079.736,2.6,58.7,True,False
1784655079.896,2.8,59.4,True,False
1784655080.055,2.9,59.2,True,False
1784655080.214,3.1,58.9,True,False
1784655080.373,3.2,59.2,True,False
1784655080.533,3.4,59.1,True,False
1784655080.693,3.5,59.3,True,False
1784655080.852,3.7,59.0,True,False
1784655081.028,3.9,75.1,True,False
1784655081.187,4.0,59.0,True,False
1784655081.346,4.2,59.1,True,False
1784655081.505,4.4,59.0,True,False
1784655081.664,4.5,58.5,True,False
1784655081.824,4.7,59.1,True,False
1784655081.983,4.8,59.0,True,False
1784655082.143,5.0,58.8,True,False
1784655082.325,5.2,82.6,True,False
1784655082.485,5.3,59.5,True,False
1784655082.644,5.5,58.6,True,False
1784655082.803,5.7,59.0,True,False
1784655082.963,5.8,59.1,True,False
1784655083.122,6.0,59.6,True,False
1784655083.283,6.1,59.4,True,False
1784655083.443,6.3,59.9,True,False
1784655083.602,6.5,59.1,True,False
1784655083.762,6.6,58.9,True,False
1784655083.921,6.8,59.2,True,False
1784655084.081,6.9,59.3,True,False
1784655084.240,7.1,59.0,True,False
1784655084.399,7.3,58.9,True,False
1784655084.560,7.4,59.6,True,False
1784655084.720,7.6,59.6,True,False
1784655084.879,7.7,59.6,True,False
1784655085.039,7.9,59.1,True,False
1784655085.199,8.1,60.0,True,False
1784655085.358,8.2,59.2,True,False
1784655085.529,8.4,70.3,True,False
1784655085.689,8.5,58.9,True,False
1784655085.848,8.7,59.1,True,False
1784655086.007,8.9,59.0,True,False
1784655086.177,9.0,69.9,True,False
1784655086.337,9.2,59.2,True,False
1784655086.496,9.4,59.4,True,False
1784655086.655,9.5,59.1,True,False
1784655086.815,9.7,59.3,True,False
1784655086.975,9.8,59.4,True,False
1784655087.148,10.0,73.0,True,False
1784655087.308,10.2,59.6,True,False
1784655087.468,10.3,59.0,True,False
1784655087.627,10.5,59.3,True,False
1784655087.786,10.6,58.9,True,False
1784655087.946,10.8,59.4,True,False
1784655088.105,11.0,58.6,True,False
1784655088.264,11.1,58.7,True,False
1784655088.433,11.3,68.8,True,False
1784655088.593,11.4,59.4,True,False
1784655088.752,11.6,59.2,True,False
1784655088.911,11.8,59.2,True,False
1784655089.071,11.9,58.9,True,False
1784655089.230,12.1,59.4,True,False
1784655089.390,12.2,59.3,True,False
1784655089.549,12.4,59.1,True,False
1784655089.709,12.6,59.1,True,False
1784655089.868,12.7,59.1,True,False
1784655090.027,12.9,58.7,True,False
1784655090.186,13.0,58.9,True,False
1784655090.345,13.2,58.7,True,False
1784655090.522,13.4,76.3,True,False
1784655090.681,13.5,58.9,True,False
1784655090.841,13.7,59.2,True,False
1784655091.000,13.9,59.1,True,False
1784655091.159,14.0,58.8,True,False
1784655091.319,14.2,59.0,True,False
1784655091.478,14.3,58.9,True,False
1784655091.637,14.5,58.9,True,False
1784655091.796,14.7,58.8,True,False
1784655091.956,14.8,59.2,True,False
1784655092.115,15.0,59.3,True,False
1784655092.274,15.1,59.0,True,False
1784655092.434,15.3,59.3,True,False
1784655092.594,15.4,59.3,True,False
1784655092.754,15.6,59.0,True,False
1784655092.913,15.8,59.2,True,False
1784655093.073,15.9,59.0,True,False
1784655093.232,16.1,59.5,True,False
1784655093.392,16.2,59.1,True,False
1784655093.553,16.4,60.6,True,False
1784655093.712,16.6,58.9,True,False
1784655093.872,16.7,60.0,True,False
1784655094.032,16.9,59.8,True,False
1784655094.191,17.0,58.6,True,False
1784655094.351,17.2,59.3,True,False
1784655094.511,17.4,59.2,True,False
1784655094.670,17.5,59.0,True,False
1784655094.829,17.7,59.1,True,False
1784655094.989,17.8,59.5,True,False
1784655095.149,18.0,59.5,True,False
1784655095.308,18.2,58.7,True,False
1784655095.467,18.3,59.0,True,False
1784655095.626,18.5,58.9,True,False
1784655095.786,18.6,59.2,True,False
1784655095.946,18.8,59.2,True,False
1784655096.105,19.0,58.9,True,False
1784655096.264,19.1,58.9,True,False
1784655096.423,19.3,59.3,True,False
1784655096.583,19.4,59.5,True,False
1784655096.742,19.6,58.8,True,False
1784655096.901,19.8,59.0,True,False
1784655097.061,19.9,59.4,True,False
1784655097.220,20.1,59.1,True,False
1784655097.379,20.2,58.6,True,False
1784655097.539,20.4,59.3,True,False
1784655097.698,20.6,58.6,True,False
1784655097.857,20.7,59.2,True,False
1784655098.017,20.9,59.4,True,False
1784655098.176,21.0,59.0,True,False
1784655098.335,21.2,58.8,True,False
1784655098.495,21.3,59.1,True,False
1784655098.654,21.5,59.3,True,False
1784655098.813,21.7,58.8,True,False
1784655098.973,21.8,59.4,True,False
1784655099.153,22.0,79.6,True,False
1784655099.312,22.2,59.1,True,False
1784655099.472,22.3,59.5,True,False
1784655099.631,22.5,59.0,True,False
1784655099.791,22.6,59.0,True,False
1784655099.950,22.8,58.9,True,False
1784655100.110,23.0,59.2,True,False
1784655100.269,23.1,58.9,True,False
1784655100.429,23.3,59.5,True,False
1784655100.588,23.4,58.9,True,False
1784655100.747,23.6,58.6,True,False
1784655100.906,23.8,58.7,True,False
1784655101.065,23.9,59.0,True,False
1784655101.224,24.1,59.1,True,False
1784655101.383,24.2,58.9,True,False
1784655101.543,24.4,59.3,True,False
1784655101.712,24.6,68.6,True,False
1784655101.871,24.7,58.7,True,False
1784655102.030,24.9,59.3,True,False
1784655102.190,25.0,59.2,True,False
1784655102.349,25.2,59.0,True,False
1784655102.509,25.4,59.4,True,False
1784655102.669,25.5,59.3,True,False
1784655102.828,25.7,58.9,True,False
1784655102.988,25.8,59.4,True,False
1784655103.147,26.0,59.2,True,False
1784655103.306,26.2,58.9,True,False
1784655103.466,26.3,59.2,True,False
1784655103.625,26.5,59.0,True,False
1784655103.785,26.6,59.3,True,False
1784655103.944,26.8,58.9,True,False
1784655104.103,27.0,58.8,True,False
1784655104.263,27.1,59.7,True,False
1784655104.424,27.3,60.4,True,False
1784655104.584,27.4,59.2,True,False
1784655104.743,27.6,59.1,True,False
1784655104.903,27.8,59.1,True,False
1784655105.062,27.9,58.9,True,False
1784655105.221,28.1,59.5,True,False
1784655105.381,28.2,58.9,True,False
1784655105.563,28.4,81.8,True,False
1784655105.724,28.6,60.5,True,False
1784655105.885,28.7,60.7,True,False
1784655106.045,28.9,59.8,True,False
1784655106.204,29.1,59.5,True,False
1784655106.364,29.2,59.1,True,False
1784655106.523,29.4,59.7,True,False
1784655106.683,29.5,59.4,True,False
1784655106.843,29.7,59.3,True,False
1784655107.002,29.9,59.3,True,False
1784655107.182,30.0,79.5,True,False
1784655107.342,30.2,59.5,True,False
1784655107.502,30.4,59.2,True,False
1784655107.661,30.5,59.2,True,False
1784655107.821,30.7,60.3,True,False
1784655107.981,30.8,59.6,True,False
1784655108.141,31.0,59.2,True,False
1784655108.301,31.2,59.3,True,False
1784655108.472,31.3,71.2,True,False
1784655108.631,31.5,58.8,True,False
1784655108.790,31.6,58.8,True,False
1784655108.949,31.8,59.4,True,False
1784655109.110,32.0,59.8,True,False
1784655109.269,32.1,59.3,True,False
1784655109.428,32.3,59.1,True,False
1784655109.588,32.4,59.6,True,False
1784655109.748,32.6,59.5,True,False
1784655109.908,32.8,59.4,True,False
1784655110.067,32.9,59.2,True,False
1784655110.227,33.1,58.9,True,False
1784655110.386,33.2,58.8,True,False
1784655110.545,33.4,58.9,True,False
1784655110.704,33.6,59.0,True,False
1784655110.863,33.7,59.2,True,False
1784655111.022,33.9,58.8,True,False
1784655111.181,34.0,59.0,True,False
1784655111.341,34.2,58.9,True,False
1784655111.508,34.4,67.3,True,False
1784655111.667,34.5,58.7,True,False
1784655111.827,34.7,59.3,True,False
1784655111.986,34.8,59.0,True,False
1784655112.160,35.0,73.2,True,False
1784655112.319,35.2,59.5,True,False
1784655112.497,35.4,77.8,True,False
1784655112.656,35.5,58.5,True,False
1784655112.815,35.7,59.3,True,False
1784655112.975,35.8,59.0,True,False
1784655113.134,36.0,59.4,True,False
1784655113.305,36.2,70.7,True,False
1784655113.464,36.3,58.9,True,False
1784655113.624,36.5,59.0,True,False
1784655113.783,36.6,59.0,True,False
1784655113.943,36.8,59.1,True,False
1784655114.115,37.0,71.8,True,False
1784655114.274,37.1,58.9,True,False
1784655114.433,37.3,58.9,True,False
1784655114.592,37.4,58.9,True,False
1784655114.752,37.6,59.4,True,False
1784655114.912,37.8,60.0,True,False
1784655115.073,37.9,60.6,True,False
1784655115.233,38.1,59.9,True,False
1784655115.393,38.2,59.2,True,False
1784655115.552,38.4,59.2,True,False
1784655115.712,38.6,59.3,True,False
1784655115.872,38.7,59.5,True,False
1784655116.031,38.9,59.2,True,False
1784655116.191,39.0,59.7,True,False
1784655116.351,39.2,58.9,True,False
1784655116.533,39.4,81.9,True,False
1784655116.693,39.5,59.0,True,False
1784655116.852,39.7,59.1,True,False
1784655117.020,39.9,68.0,True,False
1784655117.180,40.0,59.0,True,False
1784655117.339,40.2,59.1,True,False
1784655117.498,40.4,59.2,True,False
1784655117.658,40.5,58.8,True,False
1784655117.817,40.7,59.1,True,False
1784655117.976,40.8,59.5,True,False
1784655118.136,41.0,58.6,True,False
1784655118.295,41.2,59.5,True,False
1784655118.455,41.3,59.2,True,False
1784655118.615,41.5,60.3,True,False
1784655118.776,41.6,60.3,True,False
1784655118.935,41.8,59.4,True,False
1784655119.109,42.0,73.2,True,False
1784655119.268,42.1,59.0,True,False
1784655119.428,42.3,59.3,True,False
1784655119.587,42.4,58.7,True,False
1784655119.746,42.6,59.2,True,False
1784655119.906,42.8,59.0,True,False
1784655120.065,42.9,59.2,True,False
1784655120.226,43.1,60.6,True,False
1784655120.385,43.2,58.8,True,False
1784655120.544,43.4,59.0,True,False
1784655120.705,43.6,60.2,True,False
1784655120.864,43.7,59.1,True,False
1784655121.024,43.9,59.8,True,False
1784655121.185,44.0,60.5,True,False
1784655121.345,44.2,59.0,True,False
1784655121.505,44.4,59.7,True,False
1784655121.665,44.5,60.2,True,False
1784655121.834,44.7,68.5,True,False
1784655121.994,44.8,59.5,True,False
1784655122.154,45.0,59.6,True,False
1784655122.313,45.2,59.6,True,False
1784655122.473,45.3,59.4,True,False
1784655122.633,45.5,59.1,True,False
1784655122.792,45.6,58.6,True,False
1784655122.961,45.8,69.5,True,False
1784655123.121,46.0,59.5,True,False
1784655123.281,46.1,59.5,True,False
1784655123.442,46.3,59.8,True,False
1784655123.602,46.5,59.9,True,False
1784655123.762,46.6,59.3,True,False
1784655123.921,46.8,59.2,True,False
1784655124.082,46.9,60.2,True,False
1784655124.262,47.1,80.0,True,False
1784655124.421,47.3,59.0,True,False
1784655124.581,47.4,59.2,True,False
1784655124.740,47.6,58.8,True,False
1784655124.900,47.8,59.4,True,False
1784655125.059,47.9,59.4,True,False
1784655125.219,48.1,59.0,True,False
1784655125.379,48.2,60.0,True,False
1784655125.540,48.4,59.9,True,False
1784655125.700,48.6,59.6,True,False
1784655125.859,48.7,59.6,True,False
1784655126.033,48.9,73.6,True,False
1784655126.193,49.0,59.5,True,False
1784655126.353,49.2,59.5,True,False
1784655126.513,49.4,59.2,True,False
1784655126.672,49.5,59.4,True,False
1784655126.832,49.7,58.9,True,False
1784655126.991,49.8,59.2,True,False
1784655127.151,50.0,59.3,True,False
1784655127.310,50.2,58.9,True,False
1784655127.469,50.3,59.1,True,False
1784655127.629,50.5,59.2,True,False
1784655127.789,50.6,59.6,True,False
1784655127.948,50.8,59.4,True,False
1784655128.107,51.0,58.7,True,False
1784655128.266,51.1,59.0,True,False
1784655128.425,51.3,58.9,True,False
1784655128.585,51.4,58.9,True,False
1784655128.744,51.6,58.9,True,False
1784655128.903,51.8,59.2,True,False
1784655129.062,51.9,59.0,True,False
1784655129.231,52.1,68.6,True,False
1784655129.391,52.2,59.4,True,False
1784655129.551,52.4,59.4,True,False
1784655129.711,52.6,59.9,True,False
1784655129.871,52.7,59.0,True,False
1784655130.030,52.9,58.8,True,False
1784655130.189,53.0,59.1,True,False
1784655130.348,53.2,58.7,True,False
1784655130.508,53.4,59.3,True,False
1784655130.667,53.5,58.9,True,False
1784655130.827,53.7,59.5,True,False
1784655130.986,53.8,59.1,True,False
1784655131.146,54.0,59.8,True,False
1784655131.305,54.2,59.1,True,False
1784655131.465,54.3,59.6,True,False
1784655131.625,54.5,59.4,True,False
1784655131.785,54.6,59.9,True,False
1784655131.945,54.8,59.1,True,False
1784655132.104,55.0,59.3,True,False
1784655132.264,55.1,59.0,True,False
1784655132.423,55.3,59.3,True,False
1784655132.583,55.4,59.4,True,False
1784655132.742,55.6,58.9,True,False
1784655132.901,55.8,59.0,True,False
1784655133.061,55.9,59.8,True,False
1784655133.220,56.1,58.9,True,False
1784655133.380,56.2,59.3,True,False
1784655133.540,56.4,59.4,True,False
1784655133.699,56.6,59.1,True,False
1784655133.859,56.7,59.2,True,False
1784655134.018,56.9,59.0,True,False
1784655134.177,57.0,58.9,True,False
1784655134.336,57.2,59.1,True,False
1784655134.496,57.4,59.2,True,False
1784655134.655,57.5,58.8,True,False
1784655134.814,57.7,58.9,True,False
1784655134.973,57.8,58.9,True,False
1784655135.132,58.0,59.2,True,False
1784655135.291,58.1,58.9,True,False
1784655135.451,58.3,59.0,True,False
1784655135.610,58.5,59.0,True,False
1784655135.769,58.6,58.8,True,False
1784655135.929,58.8,59.7,True,False
1784655136.089,58.9,59.9,True,False
1784655136.249,59.1,58.9,True,False
1784655136.408,59.3,58.9,True,False
1784655136.567,59.4,58.9,True,False
1784655136.726,59.6,59.2,True,False
1784655136.886,59.7,59.4,True,False
1784655137.046,59.9,59.7,True,False
1784655137.205,60.1,59.3,True,False
1784655137.365,60.2,59.2,True,False
1784655137.525,60.4,59.1,True,False
1784655137.684,60.5,59.2,True,False
1784655137.844,60.7,59.5,True,False
1784655138.003,60.9,59.1,True,False
1784655138.163,61.0,59.1,True,False
1784655138.322,61.2,59.0,True,False
1784655138.482,61.3,59.5,True,False
1784655138.643,61.5,61.1,True,False
1784655138.802,61.7,58.8,True,False
1784655138.962,61.8,58.8,True,False
1784655139.121,62.0,58.9,True,False
1784655139.291,62.1,70.0,True,False
1784655139.450,62.3,58.8,True,False
1784655140.059,62.9,508.8,True,True
1784655140.219,63.1,59.0,True,False
1784655140.828,63.7,508.8,True,True
1784655140.987,63.8,59.3,True,False
1784655141.596,64.5,509.2,True,True
1784655141.755,64.6,58.7,True,False
1784655142.387,65.2,531.3,True,True
1784655142.547,65.4,60.5,True,False
1784655143.176,66.0,528.0,True,True
1784655143.786,66.6,510.0,True,True
1784655144.396,67.3,509.5,True,True
1784655145.006,67.9,509.5,True,True
1784655145.637,68.5,531.0,True,True
1784655146.247,69.1,509.6,True,True
1784655146.856,69.7,509.1,True,True
1784655147.015,69.9,59.0,True,False
1784655147.175,70.0,59.0,True,False
1784655147.784,70.6,509.2,True,True
1784655147.943,70.8,58.9,True,False
1784655148.553,71.4,509.6,True,True
1784655148.713,71.6,59.3,True,False
1784655149.322,72.2,508.9,True,True
1784655149.481,72.3,59.1,True,False
1784655150.091,72.9,509.1,True,True
1784655150.250,73.1,59.5,True,False
1784655150.410,73.3,59.5,True,False
1784655150.589,73.4,77.9,True,False
1784655151.198,74.1,509.7,True,True
1784655151.358,74.2,58.8,True,False
1784655151.518,74.4,59.4,True,False
1784655152.127,75.0,509.3,True,True
1784655152.287,75.1,59.5,True,False
1784655152.897,75.8,509.1,True,True
1784655153.056,75.9,59.1,True,False
1784655153.216,76.1,59.8,True,False
1784655153.376,76.2,59.1,True,False
1784655153.985,76.8,509.2,True,True
