ts,elapsed_s,latency_ms,ok,sla_violated
1784661811.243,0.1,86.6,True,False
1784661811.414,0.3,70.5,True,False
1784661811.584,0.4,69.5,True,False
1784661811.745,0.6,60.4,True,False
1784661811.905,0.7,60.3,True,False
1784661812.065,0.9,59.7,True,False
1784661812.227,1.1,61.5,True,False
1784661812.405,1.2,77.7,True,False
1784661812.565,1.4,59.2,True,False
1784661812.725,1.6,59.6,True,False
1784661812.885,1.7,59.9,True,False
1784661813.047,1.9,61.3,True,False
1784661813.208,2.1,61.2,True,False
1784661813.369,2.2,60.1,True,False
1784661813.530,2.4,60.5,True,False
1784661813.689,2.5,59.3,True,False
1784661813.849,2.7,59.2,True,False
1784661814.008,2.9,59.1,True,False
1784661814.168,3.0,59.8,True,False
1784661814.328,3.2,59.7,True,False
1784661814.488,3.3,60.1,True,False
1784661814.648,3.5,59.6,True,False
1784661814.808,3.7,59.6,True,False
1784661814.968,3.8,59.5,True,False
1784661815.128,4.0,60.1,True,False
1784661815.289,4.1,59.9,True,False
1784661815.458,4.3,69.4,True,False
1784661815.618,4.5,59.7,True,False
1784661815.779,4.6,60.0,True,False
1784661815.938,4.8,59.0,True,False
1784661816.098,4.9,59.5,True,False
1784661816.257,5.1,59.2,True,False
1784661816.417,5.3,59.8,True,False
1784661816.577,5.4,59.7,True,False
1784661816.737,5.6,59.6,True,False
1784661816.908,5.8,70.6,True,False
1784661817.067,5.9,59.1,True,False
1784661817.227,6.1,59.9,True,False
1784661817.387,6.2,59.4,True,False
1784661817.546,6.4,59.3,True,False
1784661817.706,6.5,59.5,True,False
1784661817.865,6.7,59.0,True,False
1784661818.025,6.9,59.0,True,False
1784661818.202,7.0,76.4,True,False
1784661818.361,7.2,59.3,True,False
1784661818.520,7.4,59.0,True,False
1784661818.680,7.5,59.5,True,False
1784661818.863,7.7,82.9,True,False
1784661819.023,7.9,59.5,True,False
1784661819.206,8.0,82.1,True,False
1784661819.365,8.2,59.3,True,False
1784661819.525,8.4,59.7,True,False
1784661819.685,8.5,59.3,True,False
1784661819.845,8.7,59.4,True,False
1784661820.022,8.9,76.8,True,False
1784661820.182,9.0,59.7,True,False
1784661820.342,9.2,59.8,True,False
1784661820.503,9.3,60.4,True,False
1784661820.663,9.5,59.6,True,False
1784661820.822,9.7,59.4,True,False
1784661820.982,9.8,59.1,True,False
1784661821.142,10.0,59.5,True,False
1784661821.302,10.1,59.7,True,False
1784661821.462,10.3,59.9,True,False
1784661821.622,10.5,59.5,True,False
1784661821.781,10.6,59.4,True,False
1784661821.941,10.8,59.5,True,False
1784661822.101,10.9,59.2,True,False
1784661822.261,11.1,59.8,True,False
1784661822.421,11.3,60.2,True,False
