ts,elapsed_s,latency_ms,ok,sla_violated
1784656199.871,0.1,90.8,True,False
1784656200.033,0.3,62.0,True,False
1784656200.196,0.4,62.3,True,False
1784656200.356,0.6,60.0,True,False
1784656200.518,0.7,61.6,True,False
1784656200.677,0.9,59.5,True,False
1784656200.838,1.1,59.9,True,False
1784656200.998,1.2,59.8,True,False
1784656201.180,1.4,81.5,True,False
1784656201.349,1.6,69.4,True,False
1784656201.510,1.7,60.0,True,False
1784656201.669,1.9,59.3,True,False
1784656201.828,2.0,58.8,True,False
1784656201.988,2.2,59.2,True,False
1784656202.147,2.4,59.4,True,False
1784656202.308,2.5,59.8,True,False
1784656202.486,2.7,77.4,True,False
1784656202.646,2.9,60.4,True,False
1784656202.806,3.0,59.5,True,False
1784656202.966,3.2,59.9,True,False
1784656203.126,3.3,60.1,True,False
1784656203.286,3.5,59.1,True,False
1784656203.445,3.7,58.7,True,False
1784656203.627,3.8,81.7,True,False
1784656203.786,4.0,58.9,True,False
1784656203.945,4.2,59.3,True,False
1784656204.123,4.3,77.2,True,False
1784656204.292,4.5,68.1,True,False
1784656204.452,4.7,59.6,True,False
1784656204.613,4.8,60.8,True,False
1784656204.773,5.0,59.4,True,False
1784656204.932,5.2,59.4,True,False
1784656205.092,5.3,59.3,True,False
1784656205.252,5.5,59.2,True,False
1784656205.410,5.6,58.8,True,False
1784656205.570,5.8,59.7,True,False
1784656205.730,6.0,59.4,True,False
1784656205.890,6.1,59.3,True,False
1784656206.050,6.3,59.9,True,False
1784656206.210,6.4,59.5,True,False
1784656206.369,6.6,58.8,True,False
1784656206.529,6.7,59.2,True,False
1784656206.689,6.9,60.0,True,False
1784656206.848,7.1,59.2,True,False
1784656207.008,7.2,59.5,True,False
1784656207.168,7.4,59.7,True,False
1784656207.347,7.6,78.9,True,False
1784656207.506,7.7,58.9,True,False
1784656207.666,7.9,59.4,True,False
1784656207.825,8.0,59.2,True,False
1784656207.985,8.2,59.3,True,False
1784656208.153,8.4,68.3,True,False
1784656208.325,8.5,71.2,True,False
1784656208.485,8.7,59.7,True,False
1784656208.644,8.9,59.0,True,False
1784656208.804,9.0,59.3,True,False
1784656208.963,9.2,58.8,True,False
1784656209.122,9.3,58.8,True,False
1784656209.282,9.5,59.6,True,False
1784656209.441,9.7,58.6,True,False
1784656209.614,9.8,73.4,True,False
1784656209.774,10.0,59.1,True,False
1784656209.933,10.2,59.2,True,False
1784656210.093,10.3,60.0,True,False
1784656210.252,10.5,58.8,True,False
1784656210.411,10.6,58.7,True,False
1784656210.571,10.8,59.0,True,False
1784656210.731,11.0,60.4,True,False
1784656210.892,11.1,59.8,True,False
1784656211.052,11.3,59.7,True,False
1784656211.211,11.4,58.8,True,False
1784656211.370,11.6,59.0,True,False
1784656211.530,11.8,59.2,True,False
1784656211.689,11.9,59.3,True,False
1784656211.849,12.1,59.0,True,False
1784656212.007,12.2,58.7,True,False
1784656212.167,12.4,59.3,True,False
1784656212.326,12.5,58.9,True,False
1784656212.486,12.7,58.9,True,False
1784656212.645,12.9,58.8,True,False
1784656212.805,13.0,59.9,True,False
1784656212.965,13.2,59.2,True,False
1784656213.124,13.3,59.1,True,False
1784656213.297,13.5,72.2,True,False
1784656213.455,13.7,58.6,True,False
1784656213.614,13.8,58.7,True,False
1784656213.774,14.0,59.4,True,False
1784656213.933,14.2,58.9,True,False
1784656214.092,14.3,58.7,True,False
1784656214.251,14.5,59.0,True,False
1784656214.426,14.6,74.0,True,False
1784656214.584,14.8,58.7,True,False
1784656214.744,15.0,59.6,True,False
1784656214.924,15.1,79.5,True,False
1784656215.083,15.3,58.7,True,False
1784656215.263,15.5,79.7,True,False
1784656215.423,15.6,59.5,True,False
1784656215.583,15.8,59.1,True,False
1784656215.742,16.0,59.1,True,False
1784656215.902,16.1,58.6,True,False
1784656216.060,16.3,58.6,True,False
1784656216.220,16.4,59.1,True,False
1784656216.379,16.6,59.0,True,False
1784656216.539,16.8,59.0,True,False
1784656216.698,16.9,59.0,True,False
1784656216.857,17.1,59.2,True,False
1784656217.017,17.2,59.0,True,False
1784656217.176,17.4,59.1,True,False
1784656217.336,17.6,58.9,True,False
1784656217.495,17.7,58.8,True,False
1784656217.655,17.9,59.3,True,False
1784656217.815,18.0,59.8,True,False
1784656217.974,18.2,59.2,True,False
1784656218.133,18.4,58.9,True,False
1784656218.292,18.5,59.0,True,False
1784656218.452,18.7,59.1,True,False
1784656218.611,18.8,58.7,True,False
1784656218.771,19.0,59.3,True,False
1784656218.930,19.2,58.8,True,False
1784656219.105,19.3,74.9,True,False
1784656219.265,19.5,59.3,True,False
1784656219.424,19.6,58.8,True,False
1784656219.583,19.8,58.6,True,False
1784656219.742,20.0,59.0,True,False
1784656219.901,20.1,58.9,True,False
1784656220.061,20.3,59.3,True,False
1784656220.221,20.4,60.0,True,False
1784656220.381,20.6,59.3,True,False
1784656220.540,20.8,59.6,True,False
1784656220.714,20.9,73.4,True,False
1784656220.874,21.1,59.8,True,False
1784656221.034,21.3,59.6,True,False
1784656221.193,21.4,59.2,True,False
1784656221.352,21.6,59.0,True,False
1784656221.511,21.7,58.6,True,False
1784656221.670,21.9,59.0,True,False
1784656221.830,22.1,59.2,True,False
1784656221.990,22.2,59.8,True,False
1784656222.149,22.4,58.7,True,False
1784656222.308,22.5,59.2,True,False
1784656222.468,22.7,59.3,True,False
1784656222.628,22.8,59.2,True,False
1784656222.787,23.0,59.0,True,False
1784656222.946,23.2,58.8,True,False
1784656223.105,23.3,58.9,True,False
1784656223.264,23.5,58.8,True,False
1784656223.424,23.6,59.5,True,False
1784656223.583,23.8,58.6,True,False
1784656223.743,24.0,59.0,True,False
1784656223.902,24.1,58.9,True,False
1784656224.063,24.3,60.7,True,False
