ts,elapsed_s,latency_ms,ok,sla_violated
1784664055.941,0.1,91.1,True,False
1784664056.125,0.3,83.1,True,False
1784664056.308,0.5,82.8,True,False
1784664056.468,0.6,59.7,True,False
1784664056.630,0.8,61.2,True,False
1784664056.790,0.9,60.5,True,False
1784664056.952,1.1,60.7,True,False
1784664057.113,1.3,61.5,True,False
1784664057.273,1.4,59.5,True,False
1784664057.434,1.6,60.6,True,False
1784664057.594,1.7,59.3,True,False
1784664057.754,1.9,59.3,True,False
1784664057.913,2.1,59.1,True,False
1784664058.074,2.2,60.1,True,False
1784664058.233,2.4,59.5,True,False
1784664058.394,2.5,60.0,True,False
1784664058.554,2.7,60.2,True,False
1784664058.715,2.9,59.9,True,False
1784664058.876,3.0,60.4,True,False
1784664059.038,3.2,61.8,True,False
1784664059.202,3.4,63.6,True,False
1784664059.365,3.5,62.6,True,False
1784664059.530,3.7,65.0,True,False
1784664059.691,3.8,60.2,True,False
1784664059.851,4.0,59.9,True,False
1784664060.012,4.2,60.6,True,False
1784664060.172,4.3,59.9,True,False
1784664060.331,4.5,59.3,True,False
1784664060.492,4.6,60.2,True,False
1784664060.652,4.8,59.7,True,False
1784664060.812,5.0,59.5,True,False
1784664060.974,5.1,61.3,True,False
1784664061.135,5.3,61.2,True,False
1784664061.295,5.4,59.7,True,False
1784664061.456,5.6,59.9,True,False
1784664061.616,5.8,60.7,True,False
1784664061.776,5.9,59.7,True,False
1784664061.936,6.1,59.6,True,False
1784664062.097,6.2,60.3,True,False
1784664062.258,6.4,60.4,True,False
1784664062.418,6.6,60.3,True,False
1784664062.579,6.7,60.1,True,False
1784664062.739,6.9,60.1,True,False
1784664062.900,7.0,60.1,True,False
1784664063.060,7.2,59.9,True,False
1784664063.220,7.4,59.8,True,False
1784664063.380,7.5,59.5,True,False
1784664063.539,7.7,59.4,True,False
1784664063.699,7.8,59.5,True,False
1784664063.880,8.0,81.1,True,False
1784664064.041,8.2,60.7,True,False
1784664064.200,8.3,59.0,True,False
1784664064.361,8.5,60.5,True,False
1784664064.521,8.7,59.7,True,False
1784664064.681,8.8,59.9,True,False
1784664064.842,9.0,60.3,True,False
1784664065.002,9.2,59.8,True,False
1784664065.162,9.3,59.7,True,False
1784664065.322,9.5,59.0,True,False
1784664065.482,9.6,60.1,True,False
1784664065.642,9.8,60.0,True,False
1784664065.802,10.0,59.5,True,False
1784664065.963,10.1,60.5,True,False
1784664066.122,10.3,59.2,True,False
1784664066.283,10.4,60.2,True,False
1784664066.443,10.6,59.9,True,False
1784664066.602,10.8,59.3,True,False
1784664066.762,10.9,59.7,True,False
1784664066.922,11.1,59.6,True,False
1784664067.082,11.2,59.6,True,False
1784664067.241,11.4,59.7,True,False
1784664067.401,11.6,59.4,True,False
1784664067.561,11.7,59.6,True,False
1784664067.720,11.9,59.0,True,False
1784664067.880,12.0,59.5,True,False
1784664068.040,12.2,59.9,True,False
1784664068.200,12.3,59.6,True,False
1784664068.360,12.5,59.9,True,False
1784664068.529,12.7,68.8,True,False
1784664068.690,12.8,60.2,True,False
1784664068.850,13.0,59.7,True,False
1784664069.010,13.2,60.2,True,False
1784664069.170,13.3,59.7,True,False
1784664069.331,13.5,61.3,True,False
1784664069.491,13.6,59.7,True,False
1784664069.651,13.8,59.3,True,False
1784664069.811,14.0,59.6,True,False
1784664069.971,14.1,60.0,True,False
1784664070.131,14.3,59.7,True,False
1784664070.291,14.4,60.0,True,False
1784664070.450,14.6,59.1,True,False
1784664070.610,14.8,59.6,True,False
1784664070.770,14.9,59.1,True,False
