ts,elapsed_s,latency_ms,ok,sla_violated
1784648349.475,0.1,89.3,True,False
1784648349.655,0.3,80.5,True,False
1784648349.815,0.4,58.8,True,False
1784648349.990,0.6,74.9,True,False
1784648350.162,0.8,72.1,True,False
1784648350.347,1.0,84.0,True,False
1784648350.507,1.1,59.9,True,False
1784648350.666,1.3,58.9,True,False
1784648350.826,1.4,59.1,True,False
1784648350.985,1.6,59.1,True,False
1784648351.145,1.8,59.5,True,False
1784648351.305,1.9,59.8,True,False
1784648351.489,2.1,82.8,True,False
1784648351.648,2.3,59.5,True,False
1784648351.808,2.4,59.3,True,False
1784648351.967,2.6,58.8,True,False
1784648352.135,2.7,67.7,True,False
1784648352.294,2.9,58.6,True,False
1784648352.453,3.1,59.0,True,False
1784648352.625,3.2,71.6,True,False
1784648352.785,3.4,58.8,True,False
1784648352.944,3.6,58.9,True,False
1784648353.103,3.7,59.3,True,False
1784648353.262,3.9,58.6,True,False
1784648353.421,4.0,59.0,True,False
1784648353.580,4.2,58.7,True,False
1784648353.739,4.4,59.1,True,False
1784648353.899,4.5,59.2,True,False
1784648354.058,4.7,58.4,True,False
1784648354.216,4.8,58.5,True,False
1784648354.399,5.0,82.0,True,False
1784648354.557,5.2,58.5,True,False
1784648354.717,5.3,59.1,True,False
1784648354.876,5.5,59.0,True,False
1784648355.035,5.6,58.7,True,False
1784648355.194,5.8,59.1,True,False
1784648355.353,6.0,58.6,True,False
1784648355.512,6.1,59.2,True,False
1784648355.672,6.3,59.1,True,False
1784648355.831,6.4,59.2,True,False
1784648355.990,6.6,58.7,True,False
1784648356.149,6.8,58.9,True,False
1784648356.309,6.9,59.2,True,False
1784648356.468,7.1,58.9,True,False
1784648356.637,7.3,68.5,True,False
1784648356.796,7.4,58.7,True,False
1784648356.955,7.6,58.8,True,False
1784648357.133,7.7,77.8,True,False
1784648357.293,7.9,59.3,True,False
1784648357.451,8.1,58.8,True,False
1784648357.626,8.2,74.7,True,False
1784648357.796,8.4,69.4,True,False
1784648357.955,8.6,58.5,True,False
1784648358.114,8.7,58.8,True,False
1784648358.274,8.9,59.6,True,False
1784648358.435,9.0,61.1,True,False
1784648358.594,9.2,58.8,True,False
1784648358.754,9.4,58.8,True,False
1784648358.913,9.5,59.1,True,False
1784648359.072,9.7,59.0,True,False
1784648359.249,9.9,77.2,True,False
1784648359.409,10.0,58.9,True,False
1784648359.568,10.2,58.6,True,False
1784648359.727,10.3,58.9,True,False
1784648359.886,10.5,58.7,True,False
1784648360.067,10.7,81.0,True,False
1784648360.227,10.8,59.1,True,False
1784648360.386,11.0,59.0,True,False
1784648360.547,11.2,60.6,True,False
1784648360.719,11.3,71.2,True,False
1784648360.879,11.5,59.9,True,False
1784648361.039,11.7,59.7,True,False
1784648361.199,11.8,59.6,True,False
1784648361.370,12.0,70.6,True,False
1784648361.530,12.1,59.6,True,False
1784648361.690,12.3,60.0,True,False
1784648361.866,12.5,75.5,True,False
1784648362.036,12.7,69.5,True,False
1784648362.207,12.8,70.4,True,False
1784648362.367,13.0,59.8,True,False
1784648362.527,13.1,59.5,True,False
1784648362.704,13.3,77.0,True,False
1784648362.878,13.5,73.6,True,False
1784648363.038,13.7,59.3,True,False
1784648363.198,13.8,59.5,True,False
1784648363.357,14.0,58.9,True,False
1784648363.517,14.1,59.7,True,False
1784648363.676,14.3,59.6,True,False
1784648363.836,14.5,59.5,True,False
1784648363.995,14.6,58.8,True,False
1784648364.154,14.8,59.2,True,False
1784648364.313,14.9,58.5,True,False
1784648364.472,15.1,58.3,True,False
1784648364.631,15.2,58.6,True,False
1784648364.792,15.4,60.5,True,False
1784648364.952,15.6,59.5,True,False
1784648365.111,15.7,59.3,True,False
1784648365.271,15.9,59.2,True,False
1784648365.431,16.0,59.9,True,False
1784648365.591,16.2,59.4,True,False
1784648365.761,16.4,70.6,True,False
1784648365.921,16.5,59.5,True,False
1784648366.080,16.7,58.8,True,False
1784648366.239,16.9,58.9,True,False
1784648366.399,17.0,59.2,True,False
1784648366.558,17.2,58.8,True,False
1784648366.717,17.3,59.2,True,False
1784648366.876,17.5,59.0,True,False
1784648367.036,17.7,58.9,True,False
1784648367.195,17.8,58.7,True,False
1784648367.354,18.0,58.9,True,False
1784648367.513,18.1,59.1,True,False
1784648367.673,18.3,58.9,True,False
1784648367.832,18.4,59.0,True,False
1784648367.990,18.6,58.4,True,False
1784648368.171,18.8,80.9,True,False
1784648368.330,18.9,58.7,True,False
1784648368.490,19.1,59.3,True,False
1784648368.649,19.3,58.7,True,False
1784648368.809,19.4,59.4,True,False
1784648368.981,19.6,71.4,True,False
1784648369.140,19.8,58.8,True,False
1784648369.299,19.9,58.4,True,False
1784648369.458,20.1,58.7,True,False
1784648369.617,20.2,59.1,True,False
1784648369.776,20.4,58.9,True,False
1784648369.954,20.6,77.1,True,False
1784648370.113,20.7,58.5,True,False
1784648370.272,20.9,58.8,True,False
1784648370.450,21.1,76.8,True,False
1784648370.609,21.2,58.7,True,False
1784648370.768,21.4,59.3,True,False
1784648370.928,21.5,59.1,True,False
1784648371.087,21.7,58.9,True,False
1784648371.246,21.9,59.2,True,False
1784648371.406,22.0,59.6,True,False
1784648371.565,22.2,58.8,True,False
1784648371.724,22.3,59.1,True,False
1784648371.883,22.5,58.4,True,False
1784648372.042,22.7,58.6,True,False
1784648372.202,22.8,59.2,True,False
1784648372.361,23.0,59.0,True,False
1784648372.521,23.1,59.1,True,False
1784648372.680,23.3,59.4,True,False
1784648372.840,23.5,59.4,True,False
1784648373.013,23.6,72.9,True,False
1784648373.172,23.8,58.8,True,False
1784648373.332,23.9,59.6,True,False
1784648373.492,24.1,59.5,True,False
1784648373.651,24.3,58.7,True,False
1784648373.812,24.4,60.2,True,False
1784648373.971,24.6,59.5,True,False
1784648374.131,24.7,59.5,True,False
1784648374.312,24.9,80.3,True,False
1784648374.481,25.1,68.9,True,False
1784648374.641,25.3,59.2,True,False
1784648374.799,25.4,58.3,True,False
1784648374.959,25.6,58.6,True,False
1784648375.131,25.7,72.2,True,False
1784648375.290,25.9,58.5,True,False
1784648375.449,26.1,58.8,True,False
1784648375.608,26.2,58.9,True,False
1784648375.767,26.4,58.6,True,False
1784648375.926,26.5,58.7,True,False
1784648376.086,26.7,59.1,True,False
1784648376.245,26.9,59.0,True,False
1784648376.404,27.0,58.8,True,False
1784648376.564,27.2,59.3,True,False
1784648376.723,27.3,58.6,True,False
1784648376.882,27.5,59.3,True,False
1784648377.041,27.7,58.5,True,False
1784648377.211,27.8,69.7,True,False
1784648377.370,28.0,59.2,True,False
1784648377.529,28.1,58.9,True,False
1784648377.688,28.3,58.5,True,False
1784648377.848,28.5,58.7,True,False
1784648378.006,28.6,58.6,True,False
1784648378.165,28.8,58.8,True,False
1784648378.345,29.0,79.0,True,False
1784648378.504,29.1,59.3,True,False
1784648378.664,29.3,58.6,True,False
1784648378.822,29.4,58.8,True,False
1784648378.981,29.6,58.9,True,False
1784648379.140,29.8,58.2,True,False
1784648379.300,29.9,58.9,True,False
1784648379.459,30.1,59.3,True,False
1784648379.636,30.3,76.0,True,False
1784648379.795,30.4,58.9,True,False
1784648379.955,30.6,58.9,True,False
1784648380.113,30.7,58.6,True,False
1784648380.291,30.9,76.9,True,False
1784648380.450,31.1,58.8,True,False
1784648380.609,31.2,58.7,True,False
1784648380.768,31.4,58.5,True,False
1784648380.927,31.5,58.8,True,False
1784648381.086,31.7,58.6,True,False
1784648381.245,31.9,58.5,True,False
1784648381.404,32.0,59.3,True,False
