cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-21T03:23:37.481047,0.4,68.7,0.00,False,NONE,2,2
2,2026-07-21T03:23:42.804751,5.7,64.2,0.00,False,NONE,2,2
3,2026-07-21T03:23:48.171088,11.1,68.5,0.00,False,NONE,2,2
4,2026-07-21T03:23:53.479922,16.4,60.7,0.00,False,NONE,2,2
5,2026-07-21T03:23:58.803094,21.7,61.3,0.00,False,NONE,2,2
6,2026-07-21T03:24:04.143053,27.0,62.0,0.00,False,NONE,2,2
7,2026-07-21T03:24:09.494439,32.4,69.2,0.00,False,NONE,2,2
8,2026-07-21T03:24:14.809242,37.7,61.8,0.00,False,NONE,2,2
9,2026-07-21T03:24:20.126174,43.0,58.0,0.00,False,NONE,2,2
10,2026-07-21T03:24:25.446216,48.3,62.9,0.00,False,NONE,2,2
11,2026-07-21T03:24:30.824497,53.7,70.3,0.00,False,NONE,2,2
12,2026-07-21T03:24:36.131654,59.0,60.4,0.00,False,NONE,2,2
13,2026-07-21T03:24:41.442731,64.3,61.1,0.00,False,NONE,2,2
14,2026-07-21T03:24:46.812356,69.7,70.7,0.00,False,NONE,2,2
15,2026-07-21T03:24:52.127413,75.0,62.0,0.00,False,NONE,2,2
16,2026-07-21T03:24:57.461474,80.3,65.8,0.00,False,NONE,2,2
17,2026-07-21T03:25:04.182645,87.1,334.7,0.00,True,SCALE_UP,2,21
18,2026-07-21T03:25:09.997946,92.9,158.7,0.00,True,NONE,2,2
19,2026-07-21T03:25:15.298017,98.2,59.0,0.00,False,NONE,2,2
20,2026-07-21T03:25:20.645481,103.5,64.3,0.00,False,NONE,2,2
21,2026-07-21T03:25:26.029435,108.9,70.9,0.00,False,NONE,2,2
22,2026-07-21T03:25:31.350728,114.2,63.1,0.00,False,NONE,2,2
23,2026-07-21T03:25:36.701237,119.6,65.2,0.00,False,NONE,2,2
24,2026-07-21T03:25:42.041285,124.9,62.5,0.00,False,NONE,2,2
25,2026-07-21T03:25:48.710951,131.6,330.6,0.00,True,SCALE_UP,2,13
26,2026-07-21T03:25:54.042724,136.9,65.4,0.00,False,NONE,2,2
27,2026-07-21T03:25:59.394056,142.3,69.2,0.00,False,NONE,2,2
28,2026-07-21T03:26:06.104752,149.0,334.7,0.00,True,SCALE_UP,2,14
29,2026-07-21T03:26:11.373003,154.3,48.6,0.40,True,RETRY,2,2
30,2026-07-21T03:26:16.681868,159.6,56.6,0.20,True,RETRY,3,3
31,2026-07-21T03:26:22.019893,164.9,66.5,0.00,False,NONE,2,2
32,2026-07-21T03:26:27.384825,170.3,68.0,0.00,False,NONE,2,2
33,2026-07-21T03:26:32.744132,175.6,66.5,0.00,False,NONE,2,2
34,2026-07-21T03:26:38.063723,180.9,62.8,0.00,False,NONE,2,2
35,2026-07-21T03:26:43.435603,186.3,73.3,0.00,False,NONE,2,2
36,2026-07-21T03:26:49.705764,192.6,246.3,0.00,True,SCALE_UP,2,13
37,2026-07-21T03:26:55.081872,198.0,69.6,0.00,False,NONE,2,2
38,2026-07-21T03:27:00.336615,203.2,49.9,0.40,True,RETRY,2,2
39,2026-07-21T03:27:05.612319,208.5,54.1,0.20,True,RETRY,2,2
40,2026-07-21T03:27:10.930225,213.8,58.3,0.00,False,NONE,2,2
41,2026-07-21T03:27:17.611333,220.5,332.8,0.00,True,SCALE_UP,2,13
42,2026-07-21T03:27:23.407952,226.3,155.7,0.00,True,NONE,2,2
43,2026-07-21T03:27:28.746099,231.6,66.6,0.00,False,NONE,2,2
44,2026-07-21T03:27:34.066726,236.9,63.0,0.00,False,NONE,2,2
45,2026-07-21T03:27:40.899851,243.8,363.3,0.00,True,SCALE_UP,2,13
46,2026-07-21T03:27:47.747377,250.6,363.2,0.00,True,SCALE_UP,2,13
47,2026-07-21T03:27:54.617260,257.5,366.8,0.00,True,SCALE_UP,2,12
48,2026-07-21T03:28:01.314597,264.2,336.2,0.00,True,SCALE_UP,2,13
49,2026-07-21T03:28:08.923576,271.8,515.3,0.00,True,SCALE_UP,2,13
50,2026-07-21T03:28:17.102146,280.0,632.2,0.00,True,SCALE_UP,2,14
51,2026-07-21T03:28:24.727852,287.6,519.1,0.00,True,SCALE_UP,2,13
52,2026-07-21T03:28:32.374623,295.3,523.3,0.00,True,SCALE_UP,2,13
53,2026-07-21T03:28:39.215481,302.1,364.7,0.00,True,SCALE_UP,2,14
54,2026-07-21T03:28:47.731506,310.6,696.3,0.00,True,SCALE_UP,2,14
55,2026-07-21T03:28:54.402489,317.3,328.6,0.00,True,SCALE_UP,2,13
56,2026-07-21T03:29:01.990323,324.9,511.2,0.00,True,SCALE_UP,2,14
57,2026-07-21T03:29:08.687545,331.6,336.1,0.00,True,SCALE_UP,2,13
58,2026-07-21T03:29:22.252104,345.1,1709.1,0.00,True,SCALE_UP,2,15
59,2026-07-21T03:29:36.257035,359.1,1797.3,0.00,True,SCALE_UP,2,15
60,2026-07-21T03:29:50.147516,373.0,1770.8,0.00,True,SCALE_UP,2,13
61,2026-07-21T03:30:04.918285,387.8,1950.4,0.00,True,SCALE_UP,2,15
62,2026-07-21T03:30:18.988216,401.9,1810.6,0.00,True,SCALE_UP,2,13
63,2026-07-21T03:30:32.576647,415.5,1711.0,0.00,True,SCALE_UP,2,13
64,2026-07-21T03:30:46.521348,429.4,1782.5,0.00,True,SCALE_UP,2,13
65,2026-07-21T03:31:00.813816,443.7,1850.9,0.00,True,SCALE_UP,2,23
66,2026-07-21T03:31:15.513795,458.4,1936.5,0.00,True,SCALE_UP,2,14
67,2026-07-21T03:31:28.654698,471.5,1624.9,0.00,True,SCALE_UP,2,13
68,2026-07-21T03:31:42.102907,485.0,1686.2,0.00,True,SCALE_UP,2,14
69,2026-07-21T03:31:56.091158,499.0,1794.3,0.00,True,SCALE_UP,2,13
70,2026-07-21T03:32:04.627607,507.5,701.1,0.00,True,SCALE_UP,2,13
71,2026-07-21T03:32:13.135299,516.0,695.2,0.00,True,SCALE_UP,2,15
72,2026-07-21T03:32:19.961010,522.8,358.6,0.00,True,SCALE_UP,2,13
73,2026-07-21T03:32:28.437145,531.3,688.4,0.00,True,SCALE_UP,2,14
74,2026-07-21T03:32:36.029688,538.9,514.9,0.00,True,SCALE_UP,2,14
75,2026-07-21T03:32:43.637331,546.5,514.9,0.00,True,SCALE_UP,2,13
76,2026-07-21T03:32:52.732477,555.6,813.6,0.00,True,SCALE_UP,2,14
77,2026-07-21T03:32:59.597681,562.5,365.3,0.00,True,SCALE_UP,2,14
78,2026-07-21T03:33:05.978325,568.9,271.4,1.00,True,FALLBACK,2,2
79,2026-07-21T03:33:19.134526,582.0,1625.7,1.00,True,FALLBACK,2,2
80,2026-07-21T03:33:29.255079,592.1,1023.1,1.00,True,FALLBACK,2,2
81,2026-07-21T03:33:40.667633,603.5,1281.5,1.00,True,FALLBACK,2,2
82,2026-07-21T03:33:53.285968,616.2,1522.5,1.00,True,FALLBACK,2,2
83,2026-07-21T03:34:02.746592,625.6,887.0,1.00,True,FALLBACK,2,2
84,2026-07-21T03:34:08.987146,631.9,243.8,0.00,True,SCALE_UP,2,18
85,2026-07-21T03:34:15.291813,638.2,257.3,0.00,True,SCALE_UP,2,14
86,2026-07-21T03:34:21.986518,644.9,335.6,0.00,True,SCALE_UP,2,13
87,2026-07-21T03:34:29.617257,652.5,520.0,0.00,True,SCALE_UP,2,13
88,2026-07-21T03:34:36.475160,659.4,368.2,0.00,True,SCALE_UP,2,14
89,2026-07-21T03:34:44.086917,667.0,516.6,0.00,True,SCALE_UP,2,13
90,2026-07-21T03:34:52.293563,675.2,635.7,0.00,True,SCALE_UP,2,13
91,2026-07-21T03:34:59.909383,682.8,516.5,0.00,True,SCALE_UP,2,14
92,2026-07-21T03:35:08.422973,691.3,699.4,0.00,True,SCALE_UP,2,13
93,2026-07-21T03:35:15.276954,698.2,363.1,0.00,True,SCALE_UP,2,14
94,2026-07-21T03:35:22.266348,705.1,394.5,0.00,True,SCALE_UP,2,14
95,2026-07-21T03:35:31.325308,714.2,808.5,0.00,True,SCALE_UP,2,13
96,2026-07-21T03:35:38.162070,721.0,360.4,0.00,True,SCALE_UP,2,13
97,2026-07-21T03:35:46.658890,729.5,693.2,0.00,True,SCALE_UP,3,15
98,2026-07-21T03:35:52.868467,735.7,238.4,0.00,True,SCALE_UP,2,14
99,2026-07-21T03:35:59.097038,742.0,242.4,0.00,True,SCALE_UP,2,13
100,2026-07-21T03:36:15.899402,758.8,2356.0,1.00,True,FALLBACK,2,2
101,2026-07-21T03:36:25.293566,768.2,874.4,1.00,True,FALLBACK,2,2
102,2026-07-21T03:36:38.457653,781.3,1631.8,1.00,True,FALLBACK,2,2
103,2026-07-21T03:36:50.590847,793.5,1425.5,1.00,True,FALLBACK,2,2
104,2026-07-21T03:37:04.656319,807.5,1812.0,1.00,True,FALLBACK,2,2
105,2026-07-21T03:37:13.282595,816.2,718.2,0.00,True,SCALE_UP,2,19
106,2026-07-21T03:37:24.659092,827.5,1267.5,0.20,True,SCALE_UP,2,13
107,2026-07-21T03:37:33.176729,836.1,699.4,0.00,True,SCALE_UP,2,17
108,2026-07-21T03:37:40.023055,842.9,361.9,0.00,True,SCALE_UP,2,13
109,2026-07-21T03:37:46.893111,849.8,366.4,0.00,True,SCALE_UP,2,13
110,2026-07-21T03:37:55.101637,858.0,638.0,0.00,True,SCALE_UP,2,15
111,2026-07-21T03:38:02.691744,865.6,512.4,0.00,True,SCALE_UP,2,13
112,2026-07-21T03:38:09.424341,872.3,338.7,0.00,True,SCALE_UP,2,13
113,2026-07-21T03:38:16.248142,879.1,358.3,0.00,True,SCALE_UP,4,15
114,2026-07-21T03:38:24.429587,887.3,628.2,0.00,True,SCALE_UP,2,13
115,2026-07-21T03:38:33.537584,896.4,818.2,0.00,True,SCALE_UP,2,14
116,2026-07-21T03:38:41.753250,904.6,636.8,0.00,True,SCALE_UP,2,13
117,2026-07-21T03:38:48.632785,911.5,368.3,0.00,True,SCALE_UP,2,13
118,2026-07-21T03:38:56.226257,919.1,512.6,0.00,True,SCALE_UP,2,13
119,2026-07-21T03:39:03.086591,926.0,365.1,0.00,True,SCALE_UP,2,15
120,2026-07-21T03:39:10.720759,933.6,520.4,0.00,True,SCALE_UP,2,13
121,2026-07-21T03:39:19.201657,942.1,688.3,0.00,True,SCALE_UP,2,13
122,2026-07-21T03:39:26.053286,948.9,366.9,0.00,True,SCALE_UP,2,13
