cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
41,2026-07-21T00:58:09.078337,238.4,408.2,0.20,True,SCALE_UP,3,16
42,2026-07-21T00:58:15.656584,245.0,309.9,0.40,True,SCALE_UP,2,14
43,2026-07-21T00:58:23.235194,252.6,509.1,0.00,True,SCALE_UP,3,29
44,2026-07-21T00:58:29.468036,258.8,239.2,0.00,True,SCALE_UP,2,15
45,2026-07-21T00:58:37.050156,266.4,512.6,0.00,True,SCALE_UP,2,15
46,2026-07-21T00:58:42.770739,272.1,138.1,0.20,True,RETRY,2,2
47,2026-07-21T00:58:48.994464,278.3,239.5,0.20,True,SCALE_UP,3,22
48,2026-07-21T00:58:55.833333,285.2,359.7,0.00,True,SCALE_UP,2,19
49,2026-07-21T00:59:03.398904,292.7,509.0,0.00,True,SCALE_UP,2,17
50,2026-07-21T00:59:08.647359,298.0,48.4,0.20,True,RETRY,2,2
51,2026-07-21T00:59:15.311200,304.6,329.1,0.00,True,SCALE_UP,2,14
52,2026-07-21T00:59:22.927720,312.3,516.7,0.00,True,SCALE_UP,3,15
53,2026-07-21T00:59:29.143085,318.5,239.2,0.00,True,SCALE_UP,2,15
54,2026-07-21T00:59:34.301119,323.6,30.3,0.60,True,FALLBACK,3,3
55,2026-07-21T00:59:39.615946,329.0,61.8,0.00,False,NONE,2,2
56,2026-07-21T00:59:52.927142,342.3,1658.3,0.00,True,SCALE_UP,2,15
57,2026-07-21T01:00:04.520783,353.9,1314.9,0.20,True,SCALE_UP,3,15
58,2026-07-21T01:00:18.942894,368.3,1877.6,0.00,True,SCALE_UP,2,14
59,2026-07-21T01:00:30.634952,380.0,1334.7,0.20,True,SCALE_UP,2,15
60,2026-07-21T01:00:43.944877,393.3,1658.3,0.00,True,SCALE_UP,2,15
61,2026-07-21T01:00:54.856418,404.2,1177.7,0.20,True,SCALE_UP,2,19
62,2026-07-21T01:01:07.635546,417.0,1552.1,0.00,True,SCALE_UP,2,15
63,2026-07-21T01:01:17.844480,427.2,1037.5,0.40,True,SCALE_UP,2,18
64,2026-07-21T01:01:31.379148,440.7,1703.2,0.00,True,SCALE_UP,3,15
65,2026-07-21T01:01:42.445367,451.8,1209.5,0.20,True,SCALE_UP,2,15
66,2026-07-21T01:01:57.272654,466.6,1961.3,0.00,True,SCALE_UP,2,17
67,2026-07-21T01:02:11.157032,480.5,1773.1,0.00,True,SCALE_UP,2,16
68,2026-07-21T01:02:19.929738,489.3,750.6,0.40,True,SCALE_UP,2,17
69,2026-07-21T01:02:33.713516,503.0,1752.4,0.00,True,SCALE_UP,2,18
70,2026-07-21T01:02:38.869999,508.2,30.1,0.60,True,FALLBACK,2,2
71,2026-07-21T01:02:44.557596,513.9,136.2,0.40,True,RETRY,3,3
72,2026-07-21T01:02:51.526582,520.9,389.5,0.00,True,SCALE_UP,3,17
73,2026-07-21T01:02:56.785466,526.1,48.3,0.20,True,RETRY,2,2
74,2026-07-21T01:03:03.615972,533.0,362.3,0.00,True,SCALE_UP,2,15
75,2026-07-21T01:03:08.823839,538.2,40.4,0.40,True,RETRY,2,2
76,2026-07-21T01:03:14.040015,543.4,37.5,0.40,True,RETRY,2,2
77,2026-07-21T01:03:20.705873,550.0,329.1,0.00,True,SCALE_UP,2,17
78,2026-07-21T01:03:26.923602,556.3,239.6,0.00,True,SCALE_UP,2,16
79,2026-07-21T01:03:32.170508,561.5,48.2,0.20,True,RETRY,3,3
80,2026-07-21T01:03:44.279942,573.6,1420.5,1.00,True,FALLBACK,3,3
81,2026-07-21T01:03:55.361990,584.7,1215.2,1.00,True,FALLBACK,2,2
82,2026-07-21T01:04:07.979371,597.3,1519.3,1.00,True,FALLBACK,3,3
83,2026-07-21T01:04:18.782803,608.1,1159.5,1.00,True,FALLBACK,2,2
84,2026-07-21T01:04:27.309899,616.6,704.1,1.00,True,FALLBACK,2,2
85,2026-07-21T01:04:39.631674,629.0,1463.0,0.80,True,FALLBACK,2,2
86,2026-07-21T01:04:44.882635,634.2,49.0,0.20,True,RETRY,2,2
87,2026-07-21T01:04:53.374834,642.7,691.8,0.00,True,SCALE_UP,3,29
88,2026-07-21T01:05:00.076073,649.4,333.6,0.00,True,SCALE_UP,2,29
89,2026-07-21T01:05:06.939182,656.3,368.6,0.40,True,SCALE_UP,2,16
90,2026-07-21T01:05:13.219650,662.6,247.0,0.00,True,SCALE_UP,3,17
91,2026-07-21T01:05:18.900055,668.2,134.8,0.40,True,RETRY,2,2
92,2026-07-21T01:05:24.258573,673.6,70.5,0.00,False,NONE,2,2
93,2026-07-21T01:05:29.534454,678.9,51.2,0.40,True,RETRY,2,2
94,2026-07-21T01:05:35.511250,684.8,194.2,0.40,True,RETRY,2,2
95,2026-07-21T01:05:40.848889,690.2,66.4,0.00,False,NONE,2,2
96,2026-07-21T01:05:46.977987,696.3,221.4,0.40,True,SCALE_UP,3,17
97,2026-07-21T01:05:52.247386,701.6,52.5,0.20,True,RETRY,3,3
98,2026-07-21T01:05:59.082961,708.4,363.0,0.00,True,SCALE_UP,2,17
99,2026-07-21T01:06:04.276537,713.6,37.5,0.40,True,RETRY,2,2
100,2026-07-21T01:06:09.554500,718.9,54.4,0.20,True,RETRY,2,2
101,2026-07-21T01:06:14.856544,724.2,59.3,0.00,False,NONE,2,2
102,2026-07-21T01:06:21.522636,730.9,329.3,0.00,True,SCALE_UP,2,16
103,2026-07-21T01:06:26.769630,736.1,48.3,0.20,True,RETRY,2,2
104,2026-07-21T01:06:32.084209,741.4,59.2,0.00,False,NONE,3,3
105,2026-07-21T01:06:39.169352,748.5,416.0,1.00,True,FALLBACK,2,2
106,2026-07-21T01:06:46.361627,755.7,437.3,1.00,True,FALLBACK,2,2
107,2026-07-21T01:06:53.429300,762.8,412.4,1.00,True,FALLBACK,2,2
108,2026-07-21T01:07:10.319440,779.7,2376.6,1.00,True,FALLBACK,3,3
109,2026-07-21T01:07:18.574121,787.9,646.3,1.00,True,FALLBACK,2,2
110,2026-07-21T01:07:31.179739,800.5,1520.0,1.00,True,FALLBACK,2,2
111,2026-07-21T01:07:41.116995,810.5,977.4,0.00,True,SCALE_UP,2,21
112,2026-07-21T01:07:50.720286,820.1,916.8,0.00,True,SCALE_UP,2,15
113,2026-07-21T01:07:59.135997,828.5,679.2,0.00,True,SCALE_UP,3,16
114,2026-07-21T01:08:05.298940,834.6,228.4,0.20,True,SCALE_UP,2,17
115,2026-07-21T01:08:12.077776,841.4,352.0,0.20,True,SCALE_UP,2,15
116,2026-07-21T01:08:18.254845,847.6,228.4,0.20,True,SCALE_UP,3,15
117,2026-07-21T01:08:25.819553,855.2,508.9,0.00,True,SCALE_UP,2,16
118,2026-07-21T01:08:33.406598,862.7,513.8,0.00,True,SCALE_UP,3,14
119,2026-07-21T01:08:40.113898,869.4,337.2,0.40,True,SCALE_UP,2,18
120,2026-07-21T01:08:45.415887,874.8,59.1,0.00,False,NONE,2,2
121,2026-07-21T01:08:51.541563,880.9,217.8,0.00,True,SCALE_UP,2,14
122,2026-07-21T01:08:58.394177,887.7,361.8,0.00,True,SCALE_UP,3,20
123,2026-07-21T01:09:04.639803,894.0,245.4,0.00,True,SCALE_UP,2,15
124,2026-07-21T01:09:11.924371,901.3,448.9,0.00,True,SCALE_UP,2,15
125,2026-07-21T01:09:18.630491,908.0,336.9,0.00,True,SCALE_UP,2,17
126,2026-07-21T01:09:24.886470,914.2,242.8,0.00,True,SCALE_UP,2,16
127,2026-07-21T01:09:32.452335,921.8,509.2,0.00,True,SCALE_UP,3,16
128,2026-07-21T01:09:38.106171,927.4,129.3,0.40,True,RETRY,2,2
129,2026-07-21T01:09:44.268642,933.6,228.1,0.20,True,SCALE_UP,3,18
130,2026-07-21T01:09:50.932208,940.3,328.9,0.00,True,SCALE_UP,3,15
131,2026-07-21T01:09:57.634359,947.0,336.7,0.00,True,SCALE_UP,3,14
