ts,elapsed_s,latency_ms,ok,sla_violated
1784606212.562,0.1,90.9,True,False
1784606212.723,0.3,60.1,True,False
1784606212.882,0.4,58.8,True,False
1784606213.061,0.6,78.0,True,False
1784606213.220,0.7,59.0,True,False
1784606213.402,0.9,81.5,True,False
1784606213.561,1.1,59.0,True,False
1784606213.720,1.2,58.8,True,False
1784606213.895,1.4,74.2,True,False
1784606214.053,1.6,58.4,True,False
1784606214.234,1.8,80.1,True,False
1784606214.403,1.9,68.5,True,False
1784606214.561,2.1,58.2,True,False
1784606214.742,2.3,80.9,True,False
1784606214.911,2.4,68.4,True,False
1784606215.070,2.6,58.6,True,False
1784606215.229,2.8,58.9,True,False
1784606215.387,2.9,58.2,True,False
1784606215.547,3.1,59.8,True,False
1784606215.716,3.2,67.9,True,False
1784606215.875,3.4,58.6,True,False
1784606216.034,3.6,58.6,True,False
1784606216.192,3.7,58.6,True,False
1784606216.366,3.9,73.0,True,False
1784606216.525,4.1,58.8,True,False
1784606216.698,4.2,72.4,True,False
1784606216.857,4.4,58.8,True,False
1784606217.038,4.6,81.0,True,False
1784606217.208,4.7,69.3,True,False
1784606217.378,4.9,69.6,True,False
1784606217.537,5.1,58.7,True,False
1784606217.696,5.2,59.1,True,False
1784606217.855,5.4,58.7,True,False
1784606218.013,5.5,58.0,True,False
1784606218.172,5.7,58.8,True,False
1784606218.351,5.9,78.2,True,False
1784606218.510,6.0,58.7,True,False
1784606218.691,6.2,81.1,True,False
1784606218.851,6.4,59.4,True,False
1784606219.010,6.5,58.9,True,False
1784606219.186,6.7,75.4,True,False
1784606219.345,6.9,58.7,True,False
1784606219.524,7.1,79.0,True,False
1784606219.693,7.2,68.7,True,False
1784606219.862,7.4,68.8,True,False
1784606220.022,7.6,59.5,True,False
1784606220.182,7.7,59.2,True,False
1784606220.360,7.9,78.3,True,False
1784606220.519,8.0,58.6,True,False
1784606220.701,8.2,80.8,True,False
1784606220.874,8.4,72.6,True,False
1784606221.043,8.6,69.4,True,False
1784606221.202,8.7,58.6,True,False
1784606221.362,8.9,59.3,True,False
1784606221.521,9.0,58.8,True,False
1784606221.699,9.2,77.3,True,False
