cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
58,2026-07-21T03:12:24.729434,323.5,246.7,0.00,True,SCALE_UP,2,13
59,2026-07-21T03:12:30.634876,329.4,175.8,0.60,True,FALLBACK,2,2
60,2026-07-21T03:12:42.126391,340.9,1295.0,0.20,True,SCALE_UP,2,13
61,2026-07-21T03:12:48.460248,347.2,265.7,0.80,True,FALLBACK,2,2
62,2026-07-21T03:12:58.438158,357.2,989.6,0.40,True,SCALE_UP,2,14
63,2026-07-21T03:13:10.128570,368.9,1334.8,0.20,True,SCALE_UP,2,13
64,2026-07-21T03:13:23.086445,381.8,1583.8,0.00,True,SCALE_UP,2,13
65,2026-07-21T03:13:32.090995,390.8,793.9,0.40,True,SCALE_UP,2,13
66,2026-07-21T03:13:38.837433,397.6,348.3,0.80,True,FALLBACK,2,2
67,2026-07-21T03:13:48.347515,407.1,898.6,0.40,True,SCALE_UP,2,14
68,2026-07-21T03:14:00.801417,419.6,1483.2,0.00,True,SCALE_UP,3,16
69,2026-07-21T03:14:14.034614,432.8,1643.1,0.00,True,SCALE_UP,2,14
70,2026-07-21T03:14:25.248848,444.0,1239.5,0.20,True,SCALE_UP,2,13
71,2026-07-21T03:14:38.909335,457.7,1728.7,0.00,True,SCALE_UP,2,13
72,2026-07-21T03:14:51.718305,470.5,1558.4,0.00,True,SCALE_UP,2,13
73,2026-07-21T03:15:05.010352,483.8,1654.8,0.00,True,SCALE_UP,2,15
74,2026-07-21T03:15:14.039347,492.8,800.0,0.40,True,SCALE_UP,2,13
75,2026-07-21T03:15:28.478836,507.2,1884.5,0.40,True,SCALE_UP,2,13
76,2026-07-21T03:15:33.786277,512.5,56.5,0.20,True,RETRY,2,2
77,2026-07-21T03:15:40.520735,519.3,343.5,0.40,True,SCALE_UP,2,13
78,2026-07-21T03:15:45.816176,524.6,58.0,0.20,True,RETRY,2,2
79,2026-07-21T03:15:51.492237,530.3,131.8,0.60,True,FALLBACK,2,2
80,2026-07-21T03:15:56.809424,535.6,62.3,0.20,True,RETRY,2,2
81,2026-07-21T03:16:03.595118,542.4,351.6,0.20,True,SCALE_UP,2,13
82,2026-07-21T03:16:10.256187,549.0,328.8,0.00,True,SCALE_UP,2,13
83,2026-07-21T03:16:17.056877,555.8,354.8,0.20,True,SCALE_UP,2,23
84,2026-07-21T03:16:23.261908,562.0,232.5,0.20,True,SCALE_UP,2,15
85,2026-07-21T03:16:30.580164,569.3,462.6,1.00,True,FALLBACK,2,2
86,2026-07-21T03:16:39.365711,578.1,752.8,1.00,True,FALLBACK,2,2
87,2026-07-21T03:16:49.509790,588.3,1025.1,1.00,True,FALLBACK,2,2
88,2026-07-21T03:16:59.872799,598.6,1069.1,1.00,True,FALLBACK,2,2
89,2026-07-21T03:17:09.287094,608.0,878.9,1.00,True,FALLBACK,2,2
90,2026-07-21T03:17:21.867251,620.6,1514.8,1.00,True,FALLBACK,3,3
91,2026-07-21T03:17:30.025260,628.8,626.8,0.40,True,SCALE_UP,2,20
92,2026-07-21T03:17:36.895853,635.7,370.6,0.00,True,SCALE_UP,2,14
93,2026-07-21T03:17:42.169929,640.9,50.1,0.20,True,RETRY,3,3
94,2026-07-21T03:17:47.281775,646.0,18.1,0.80,True,FALLBACK,2,2
95,2026-07-21T03:17:54.079905,652.8,353.1,0.20,True,SCALE_UP,2,13
96,2026-07-21T03:18:00.807569,659.6,339.9,0.00,True,SCALE_UP,2,13
97,2026-07-21T03:18:06.623669,665.4,157.4,0.00,True,NONE,2,2
98,2026-07-21T03:18:12.930508,671.7,255.1,0.00,True,SCALE_UP,2,14
99,2026-07-21T03:18:18.184640,676.9,47.6,0.40,True,RETRY,2,2
100,2026-07-21T03:18:24.432166,683.2,245.7,0.00,True,SCALE_UP,2,15
101,2026-07-21T03:18:30.533080,689.3,216.9,0.40,True,SCALE_UP,2,13
102,2026-07-21T03:18:37.390739,696.1,364.2,0.00,True,SCALE_UP,2,13
103,2026-07-21T03:18:43.020600,701.8,120.7,0.60,True,FALLBACK,2,2
104,2026-07-21T03:18:50.580094,709.3,508.5,0.00,True,SCALE_UP,2,13
105,2026-07-21T03:18:57.316968,716.1,344.0,0.40,True,SCALE_UP,2,13
106,2026-07-21T03:19:04.078819,722.8,344.9,0.40,True,SCALE_UP,2,13
107,2026-07-21T03:19:10.778169,729.5,336.5,0.00,True,SCALE_UP,2,13
108,2026-07-21T03:19:17.479311,736.2,332.8,0.00,True,SCALE_UP,2,13
109,2026-07-21T03:19:22.728770,741.5,45.8,0.40,True,RETRY,2,2
110,2026-07-21T03:19:32.677082,751.4,983.8,1.00,True,FALLBACK,2,2
111,2026-07-21T03:19:47.748478,766.5,2013.0,1.00,True,FALLBACK,2,2
112,2026-07-21T03:20:03.081733,781.8,2065.5,1.00,True,FALLBACK,2,2
113,2026-07-21T03:20:12.671583,791.4,916.9,1.00,True,FALLBACK,2,2
114,2026-07-21T03:20:26.274326,805.0,1719.5,1.00,True,FALLBACK,2,2
115,2026-07-21T03:20:36.765106,815.5,1093.5,0.20,True,SCALE_UP,2,20
116,2026-07-21T03:20:43.015063,821.8,246.7,0.00,True,SCALE_UP,2,13
117,2026-07-21T03:20:50.627271,829.4,515.2,0.20,True,SCALE_UP,2,13
118,2026-07-21T03:20:56.747783,835.5,218.6,0.40,True,SCALE_UP,2,13
119,2026-07-21T03:21:02.004494,840.8,50.2,0.20,True,RETRY,2,2
120,2026-07-21T03:21:07.335311,846.1,65.2,0.00,False,NONE,2,2
121,2026-07-21T03:21:14.158084,852.9,357.1,0.20,True,SCALE_UP,2,13
122,2026-07-21T03:21:20.984340,859.7,361.9,0.20,True,SCALE_UP,2,13
123,2026-07-21T03:21:27.777835,866.5,355.0,0.20,True,SCALE_UP,2,15
124,2026-07-21T03:21:34.023881,872.8,241.6,0.00,True,SCALE_UP,2,13
125,2026-07-21T03:21:40.876862,879.6,364.2,0.00,True,SCALE_UP,2,14
126,2026-07-21T03:21:47.112023,885.9,243.5,0.20,True,SCALE_UP,2,14
127,2026-07-21T03:21:53.961968,892.7,363.9,0.00,True,SCALE_UP,2,13
128,2026-07-21T03:21:59.586323,898.3,121.3,0.60,True,FALLBACK,2,2
129,2026-07-21T03:22:04.874039,903.6,56.4,0.20,True,RETRY,2,2
130,2026-07-21T03:22:10.247660,909.0,69.3,0.00,False,NONE,2,2
131,2026-07-21T03:22:15.973124,914.7,140.2,0.40,True,RETRY,2,2
132,2026-07-21T03:22:22.927530,921.7,384.7,0.20,True,SCALE_UP,2,13
133,2026-07-21T03:22:28.138599,926.9,41.1,0.40,True,RETRY,2,2
134,2026-07-21T03:22:35.892375,934.7,544.3,0.00,True,SCALE_UP,3,16
135,2026-07-21T03:22:41.165754,939.9,49.6,0.20,True,RETRY,2,2
136,2026-07-21T03:22:47.395926,946.2,242.5,0.00,True,SCALE_UP,2,14
