ts,elapsed_s,latency_ms,ok,sla_violated
1784608205.392,0.1,94.7,True,False
1784608205.561,0.3,69.1,True,False
1784608205.720,0.4,59.2,True,False
1784608205.880,0.6,59.4,True,False
1784608206.050,0.8,69.8,True,False
1784608206.210,0.9,59.2,True,False
1784608206.369,1.1,58.8,True,False
1784608206.527,1.2,58.7,True,False
1784608206.687,1.4,59.3,True,False
1784608206.868,1.6,80.9,True,False
1784608207.037,1.7,68.2,True,False
1784608207.197,1.9,59.2,True,False
1784608207.355,2.1,58.5,True,False
1784608207.514,2.2,58.5,True,False
1784608207.673,2.4,58.9,True,False
1784608207.832,2.5,59.1,True,False
1784608207.992,2.7,59.2,True,False
1784608208.151,2.9,58.7,True,False
1784608208.333,3.0,81.3,True,False
1784608208.502,3.2,69.4,True,False
1784608208.661,3.4,58.1,True,False
1784608208.828,3.5,67.4,True,False
1784608208.988,3.7,59.3,True,False
1784608209.168,3.9,80.3,True,False
1784608209.327,4.0,58.5,True,False
1784608209.507,4.2,80.3,True,False
1784608209.667,4.4,58.8,True,False
1784608209.826,4.5,58.9,True,False
1784608209.985,4.7,58.9,True,False
1784608210.143,4.8,58.6,True,False
1784608210.302,5.0,58.2,True,False
1784608210.478,5.2,75.8,True,False
1784608210.647,5.4,69.5,True,False
1784608210.806,5.5,58.5,True,False
1784608210.985,5.7,78.8,True,False
1784608211.154,5.9,68.1,True,False
1784608211.312,6.0,58.5,True,False
1784608211.471,6.2,58.4,True,False
1784608211.651,6.4,79.6,True,False
1784608211.810,6.5,58.9,True,False
1784608211.969,6.7,58.7,True,False
1784608212.128,6.8,58.9,True,False
1784608212.301,7.0,72.6,True,False
1784608212.473,7.2,71.3,True,False
1784608212.643,7.3,69.7,True,False
1784608212.811,7.5,68.1,True,False
1784608212.981,7.7,70.2,True,False
1784608213.140,7.8,58.2,True,False
1784608213.322,8.0,81.4,True,False
1784608213.492,8.2,69.9,True,False
1784608213.651,8.4,59.2,True,False
1784608213.810,8.5,58.6,True,False
1784608213.969,8.7,58.8,True,False
1784608214.128,8.8,58.7,True,False
1784608214.287,9.0,58.7,True,False
1784608214.446,9.1,58.7,True,False
1784608214.604,9.3,58.5,True,False
1784608214.780,9.5,74.9,True,False
1784608214.939,9.6,58.6,True,False
1784608215.098,9.8,58.8,True,False
1784608215.257,10.0,58.7,True,False
1784608215.427,10.1,69.9,True,False
1784608215.596,10.3,68.9,True,False
1784608215.767,10.5,70.7,True,False
1784608215.926,10.6,58.6,True,False
1784608216.085,10.8,58.3,True,False
1784608216.265,11.0,80.4,True,False
1784608216.425,11.1,59.3,True,False
1784608216.605,11.3,79.7,True,False
1784608216.765,11.5,59.5,True,False
1784608216.924,11.6,59.2,True,False
1784608217.084,11.8,59.1,True,False
1784608217.255,12.0,71.4,True,False
1784608217.427,12.1,71.5,True,False
1784608217.597,12.3,69.5,True,False
1784608217.757,12.5,59.8,True,False
1784608217.917,12.6,60.0,True,False
1784608218.097,12.8,79.3,True,False
1784608218.257,13.0,59.7,True,False
1784608218.417,13.1,59.8,True,False
1784608218.587,13.3,69.6,True,False
1784608218.747,13.5,59.4,True,False
1784608218.907,13.6,59.6,True,False
1784608219.067,13.8,59.8,True,False
1784608219.236,13.9,68.6,True,False
1784608219.395,14.1,59.4,True,False
1784608219.556,14.3,59.9,True,False
1784608219.715,14.4,59.3,True,False
1784608219.883,14.6,67.4,True,False
1784608220.042,14.7,59.0,True,False
1784608220.203,14.9,60.9,True,False
1784608220.363,15.1,59.4,True,False
1784608220.537,15.2,73.9,True,False
1784608220.696,15.4,59.0,True,False
1784608220.855,15.6,58.9,True,False
1784608221.015,15.7,59.5,True,False
1784608221.174,15.9,59.0,True,False
1784608221.347,16.1,73.4,True,False
1784608221.517,16.2,69.5,True,False
1784608221.676,16.4,58.8,True,False
1784608221.836,16.5,59.5,True,False
1784608221.996,16.7,59.2,True,False
1784608222.168,16.9,71.8,True,False
1784608222.339,17.0,70.8,True,False
1784608222.509,17.2,70.2,True,False
1784608222.668,17.4,58.7,True,False
1784608222.828,17.5,59.2,True,False
1784608222.988,17.7,59.7,True,False
1784608223.147,17.9,59.1,True,False
1784608223.306,18.0,59.0,True,False
1784608223.482,18.2,75.5,True,False
1784608223.641,18.3,58.7,True,False
1784608223.800,18.5,58.3,True,False
1784608223.977,18.7,77.1,True,False
1784608224.148,18.9,70.3,True,False
1784608224.306,19.0,58.3,True,False
1784608224.465,19.2,58.8,True,False
1784608224.644,19.3,78.3,True,False
1784608224.814,19.5,69.6,True,False
1784608224.983,19.7,69.0,True,False
1784608225.142,19.8,58.5,True,False
1784608225.300,20.0,58.1,True,False
1784608225.479,20.2,78.4,True,False
1784608225.638,20.3,58.5,True,False
1784608225.820,20.5,81.8,True,False
1784608225.979,20.7,58.4,True,False
1784608226.138,20.8,58.8,True,False
1784608226.318,21.0,79.7,True,False
1784608226.477,21.2,58.4,True,False
1784608226.636,21.3,59.0,True,False
1784608226.795,21.5,58.9,True,False
1784608226.965,21.7,70.0,True,False
1784608227.126,21.8,60.2,True,False
1784608227.284,22.0,58.3,True,False
1784608227.443,22.1,58.8,True,False
1784608227.602,22.3,58.4,True,False
1784608227.761,22.5,59.2,True,False
1784608227.939,22.6,77.6,True,False
1784608228.099,22.8,59.3,True,False
1784608228.278,23.0,78.7,True,False
1784608228.447,23.2,68.8,True,False
1784608228.606,23.3,58.7,True,False
1784608228.774,23.5,68.1,True,False
1784608228.934,23.6,59.0,True,False
1784608229.093,23.8,58.6,True,False
1784608229.252,24.0,58.4,True,False
1784608229.426,24.1,73.6,True,False
1784608229.596,24.3,70.3,True,False
1784608229.756,24.5,58.8,True,False
1784608229.914,24.6,58.2,True,False
1784608230.073,24.8,58.8,True,False
1784608230.244,24.9,69.8,True,False
1784608230.411,25.1,67.7,True,False
1784608230.570,25.3,58.6,True,False
1784608230.730,25.4,58.9,True,False
1784608230.889,25.6,58.7,True,False
1784608231.048,25.8,58.8,True,False
1784608231.230,25.9,81.4,True,False
1784608231.398,26.1,67.9,True,False
1784608231.557,26.3,58.9,True,False
1784608231.716,26.4,58.4,True,False
1784608231.894,26.6,77.6,True,False
1784608232.063,26.8,68.9,True,False
1784608232.222,26.9,58.7,True,False
1784608232.402,27.1,79.7,True,False
1784608232.561,27.3,58.5,True,False
1784608232.720,27.4,58.5,True,False
1784608232.898,27.6,77.6,True,False
1784608233.057,27.8,59.2,True,False
1784608233.240,27.9,82.2,True,False
1784608233.423,28.1,82.7,True,False
1784608233.582,28.3,58.7,True,False
1784608233.741,28.4,59.0,True,False
1784608233.918,28.6,77.5,True,False
1784608234.078,28.8,59.3,True,False
1784608234.258,29.0,79.3,True,False
1784608234.416,29.1,58.1,True,False
1784608234.598,29.3,81.6,True,False
1784608234.757,29.5,58.8,True,False
1784608234.937,29.6,79.1,True,False
1784608235.096,29.8,58.9,True,False
1784608235.278,30.0,82.0,True,False
1784608235.447,30.1,68.4,True,False
1784608235.606,30.3,59.1,True,False
1784608235.788,30.5,81.4,True,False
1784608235.959,30.7,70.4,True,False
1784608236.117,30.8,58.4,True,False
1784608236.276,31.0,58.5,True,False
1784608236.435,31.1,58.4,True,False
1784608236.594,31.3,58.7,True,False
1784608236.766,31.5,72.1,True,False
1784608236.926,31.6,59.0,True,False
1784608237.085,31.8,58.9,True,False
1784608237.260,32.0,74.4,True,False
1784608237.430,32.1,69.4,True,False
1784608237.590,32.3,59.7,True,False
1784608237.750,32.5,59.1,True,False
1784608237.908,32.6,58.5,True,False
1784608238.067,32.8,59.3,True,False
1784608238.226,32.9,58.2,True,False
1784608238.401,33.1,75.1,True,False
1784608238.571,33.3,69.4,True,False
1784608238.740,33.4,68.0,True,False
1784608238.910,33.6,70.5,True,False
1784608239.081,33.8,70.1,True,False
1784608239.240,33.9,58.3,True,False
1784608239.398,34.1,58.9,True,False
1784608239.557,34.3,58.2,True,False
1784608239.716,34.4,58.5,True,False
1784608239.874,34.6,58.5,True,False
1784608240.033,34.7,58.4,True,False
1784608240.192,34.9,58.5,True,False
1784608240.350,35.1,58.5,True,False
1784608240.510,35.2,58.9,True,False
1784608240.669,35.4,59.0,True,False
1784608240.828,35.5,58.5,True,False
1784608240.995,35.7,67.5,True,False
1784608241.165,35.9,69.8,True,False
1784608241.334,36.0,68.9,True,False
1784608241.494,36.2,59.1,True,False
1784608241.652,36.4,58.8,True,False
1784608241.811,36.5,58.7,True,False
1784608241.971,36.7,59.0,True,False
1784608242.130,36.8,58.8,True,False
1784608242.289,37.0,58.4,True,False
1784608242.459,37.2,70.1,True,False
1784608242.618,37.3,58.2,True,False
1784608242.778,37.5,59.4,True,False
1784608242.953,37.7,75.3,True,False
1784608243.112,37.8,58.5,True,False
1784608243.291,38.0,78.3,True,False
1784608243.450,38.2,58.6,True,False
1784608243.610,38.3,58.9,True,False
1784608243.786,38.5,76.4,True,False
1784608243.945,38.6,58.4,True,False
1784608244.104,38.8,59.2,True,False
1784608244.264,39.0,58.7,True,False
1784608244.435,39.1,70.5,True,False
1784608244.603,39.3,68.3,True,False
1784608244.762,39.5,58.4,True,False
1784608244.930,39.6,67.8,True,False
1784608245.100,39.8,69.4,True,False
1784608245.258,40.0,58.4,True,False
1784608245.437,40.1,78.1,True,False
1784608245.609,40.3,71.9,True,False
1784608245.780,40.5,71.1,True,False
1784608245.939,40.6,58.4,True,False
1784608246.098,40.8,58.5,True,False
1784608246.257,41.0,58.4,True,False
1784608246.427,41.1,69.6,True,False
1784608246.586,41.3,59.0,True,False
1784608246.767,41.5,81.0,True,False
1784608246.927,41.6,58.8,True,False
1784608247.107,41.8,80.4,True,False
1784608247.277,42.0,69.5,True,False
1784608247.436,42.1,58.7,True,False
1784608247.596,42.3,58.9,True,False
1784608247.755,42.5,59.2,True,False
1784608247.915,42.6,59.1,True,False
1784608248.094,42.8,79.0,True,False
1784608248.253,43.0,58.5,True,False
1784608248.411,43.1,58.5,True,False
1784608248.587,43.3,75.9,True,False
1784608248.746,43.4,58.5,True,False
1784608248.926,43.6,79.6,True,False
1784608249.085,43.8,58.8,True,False
1784608249.265,44.0,80.0,True,False
1784608249.424,44.1,58.3,True,False
1784608249.583,44.3,58.9,True,False
1784608249.757,44.5,73.9,True,False
1784608249.917,44.6,59.4,True,False
1784608250.076,44.8,58.6,True,False
1784608250.235,44.9,58.4,True,False
1784608250.402,45.1,66.8,True,False
1784608250.561,45.3,58.3,True,False
1784608250.743,45.4,82.1,True,False
1784608250.901,45.6,58.1,True,False
1784608251.083,45.8,81.6,True,False
1784608251.242,45.9,58.9,True,False
1784608251.401,46.1,58.2,True,False
1784608251.560,46.3,58.6,True,False
1784608251.719,46.4,59.0,True,False
1784608251.878,46.6,58.5,True,False
1784608252.037,46.7,58.9,True,False
1784608252.196,46.9,58.9,True,False
1784608252.376,47.1,80.3,True,False
1784608252.547,47.2,69.6,True,False
1784608252.717,47.4,70.3,True,False
1784608252.876,47.6,58.6,True,False
1784608253.058,47.8,81.7,True,False
1784608253.216,47.9,58.6,True,False
1784608253.399,48.1,81.9,True,False
1784608253.556,48.3,57.5,True,False
1784608253.715,48.4,58.3,True,False
1784608253.874,48.6,58.4,True,False
1784608254.032,48.7,58.2,True,False
1784608254.192,48.9,59.6,True,False
1784608254.351,49.1,58.9,True,False
1784608254.510,49.2,58.8,True,False
1784608254.669,49.4,58.5,True,False
1784608254.828,49.5,58.6,True,False
1784608255.001,49.7,73.1,True,False
1784608255.171,49.9,69.1,True,False
1784608255.329,50.0,58.4,True,False
1784608255.511,50.2,81.1,True,False
1784608255.681,50.4,70.1,True,False
1784608255.850,50.6,69.1,True,False
1784608256.009,50.7,58.9,True,False
1784608256.169,50.9,59.0,True,False
1784608256.344,51.0,74.8,True,False
1784608256.518,51.2,73.2,True,False
1784608256.677,51.4,58.9,True,False
1784608256.836,51.5,58.4,True,False
1784608256.995,51.7,58.4,True,False
1784608257.154,51.9,58.9,True,False
1784608257.313,52.0,58.7,True,False
1784608257.486,52.2,73.2,True,False
1784608257.657,52.4,70.6,True,False
1784608257.816,52.5,58.7,True,False
1784608257.995,52.7,78.8,True,False
1784608258.154,52.9,58.3,True,False
1784608258.312,53.0,58.6,True,False
1784608258.472,53.2,58.9,True,False
1784608258.645,53.3,73.0,True,False
1784608258.804,53.5,58.9,True,False
1784608258.983,53.7,78.8,True,False
1784608259.154,53.9,70.2,True,False
1784608259.313,54.0,58.6,True,False
1784608259.473,54.2,58.9,True,False
1784608259.648,54.4,75.3,True,False
1784608259.807,54.5,58.8,True,False
1784608259.986,54.7,79.2,True,False
1784608260.145,54.8,58.6,True,False
1784608260.304,55.0,58.7,True,False
1784608260.464,55.2,59.0,True,False
1784608260.633,55.3,68.8,True,False
1784608260.803,55.5,70.3,True,False
1784608260.972,55.7,68.2,True,False
1784608261.140,55.8,68.5,True,False
1784608261.309,56.0,68.4,True,False
1784608261.468,56.2,57.9,True,False
1784608261.626,56.3,58.6,True,False
1784608261.786,56.5,59.1,True,False
1784608261.945,56.6,58.9,True,False
1784608262.126,56.8,81.3,True,False
1784608262.294,57.0,67.3,True,False
1784608262.452,57.2,58.3,True,False
1784608262.612,57.3,58.8,True,False
1784608262.771,57.5,58.8,True,False
1784608262.929,57.6,58.4,True,False
1784608263.088,57.8,58.7,True,False
1784608263.247,58.0,58.3,True,False
1784608263.426,58.1,78.6,True,False
1784608263.585,58.3,58.4,True,False
1784608263.744,58.4,59.2,True,False
1784608263.905,58.6,60.0,True,False
1784608264.075,58.8,70.1,True,False
1784608264.233,58.9,57.8,True,False
1784608264.391,59.1,58.0,True,False
1784608264.550,59.3,58.1,True,False
1784608264.725,59.4,74.8,True,False
1784608264.884,59.6,58.7,True,False
1784608265.062,59.8,78.1,True,False
1784608265.221,59.9,58.6,True,False
1784608265.401,60.1,79.6,True,False
1784608265.572,60.3,70.4,True,False
1784608265.730,60.4,58.3,True,False
1784608265.889,60.6,58.3,True,False
1784608266.068,60.8,78.1,True,False
1784608266.226,60.9,58.5,True,False
1784608266.385,61.1,58.4,True,False
1784608266.545,61.2,59.0,True,False
1784608266.719,61.4,73.5,True,False
1784608266.890,61.6,70.9,True,False
1784608267.059,61.8,69.4,True,False
1784608267.218,61.9,58.5,True,False
1784608267.377,62.1,58.5,True,False
1784608267.551,62.3,73.2,True,False
1784608267.709,62.4,58.5,True,False
1784608267.890,62.6,80.4,True,False
1784608268.060,62.8,69.9,True,False
1784608268.219,62.9,58.4,True,False
1784608268.377,63.1,58.1,True,False
1784608268.553,63.3,76.3,True,False
1784608269.163,63.9,508.9,True,True
1784608269.322,64.0,58.6,True,False
1784608269.481,64.2,58.4,True,False
1784608269.640,64.3,58.8,True,False
1784608269.798,64.5,58.6,True,False
1784608269.977,64.7,78.3,True,False
1784608270.147,64.8,69.3,True,False
1784608270.306,65.0,58.3,True,False
1784608270.485,65.2,79.0,True,False
