ts,elapsed_s,latency_ms,ok,sla_violated
1784607210.341,0.1,94.5,True,False
1784607210.524,0.3,83.4,True,False
1784607210.693,0.4,68.3,True,False
1784607210.852,0.6,58.9,True,False
1784607211.034,0.8,81.5,True,False
1784607211.196,0.9,61.4,True,False
1784607211.356,1.1,59.5,True,False
1784607211.515,1.3,58.9,True,False
1784607211.674,1.4,59.1,True,False
1784607211.855,1.6,80.7,True,False
1784607212.015,1.8,59.3,True,False
1784607212.195,1.9,79.9,True,False
1784607212.365,2.1,69.3,True,False
1784607212.534,2.3,69.4,True,False
1784607212.694,2.4,59.8,True,False
1784607212.854,2.6,59.1,True,False
1784607213.013,2.8,59.3,True,False
1784607213.173,2.9,59.0,True,False
1784607213.352,3.1,78.8,True,False
1784607213.511,3.3,59.2,True,False
1784607213.670,3.4,58.5,True,False
1784607213.829,3.6,58.7,True,False
1784607213.997,3.8,67.8,True,False
1784607214.168,3.9,70.5,True,False
1784607214.328,4.1,59.4,True,False
1784607214.487,4.2,58.9,True,False
1784607214.661,4.4,74.4,True,False
1784607214.821,4.6,59.1,True,False
1784607215.002,4.8,80.7,True,False
1784607215.160,4.9,58.8,True,False
1784607215.320,5.1,58.9,True,False
1784607215.479,5.2,58.9,True,False
1784607215.639,5.4,59.8,True,False
1784607215.797,5.6,58.0,True,False
1784607215.956,5.7,57.6,True,False
1784607216.127,5.9,70.7,True,False
1784607216.286,6.0,58.8,True,False
1784607216.466,6.2,80.4,True,False
1784607216.625,6.4,58.8,True,False
1784607216.785,6.5,58.9,True,False
1784607216.961,6.7,75.5,True,False
1784607217.120,6.9,59.3,True,False
1784607217.280,7.0,59.4,True,False
1784607217.439,7.2,58.8,True,False
1784607217.598,7.4,58.8,True,False
1784607217.777,7.5,78.6,True,False
1784607217.936,7.7,58.7,True,False
1784607218.095,7.8,58.7,True,False
1784607218.269,8.0,74.0,True,False
1784607218.428,8.2,58.9,True,False
1784607218.608,8.4,79.9,True,False
1784607218.767,8.5,58.9,True,False
1784607218.926,8.7,58.3,True,False
1784607219.100,8.9,74.4,True,False
1784607219.270,9.0,69.8,True,False
1784607219.430,9.2,59.3,True,False
1784607219.589,9.3,58.7,True,False
1784607219.748,9.5,58.7,True,False
1784607219.908,9.7,58.9,True,False
1784607220.067,9.8,59.1,True,False
1784607220.247,10.0,79.3,True,False
