ts,elapsed_s,latency_ms,ok,sla_violated
1784605215.600,0.1,86.9,True,False
1784605215.771,0.3,70.7,True,False
1784605215.930,0.4,58.8,True,False
1784605216.108,0.6,77.9,True,False
1784605216.278,0.8,69.1,True,False
1784605216.438,0.9,59.4,True,False
1784605216.597,1.1,59.2,True,False
1784605216.774,1.3,76.8,True,False
1784605216.934,1.4,59.4,True,False
1784605217.093,1.6,59.4,True,False
1784605217.267,1.8,73.8,True,False
1784605217.427,1.9,59.1,True,False
1784605217.595,2.1,67.9,True,False
1784605217.754,2.2,58.8,True,False
1784605217.913,2.4,58.8,True,False
1784605218.071,2.6,58.3,True,False
1784605218.242,2.7,70.5,True,False
1784605218.401,2.9,58.8,True,False
1784605218.582,3.1,80.9,True,False
1784605218.742,3.2,59.1,True,False
1784605218.910,3.4,67.9,True,False
1784605219.079,3.6,69.4,True,False
1784605219.250,3.7,70.6,True,False
1784605219.409,3.9,58.7,True,False
1784605219.567,4.1,58.4,True,False
1784605219.727,4.2,58.7,True,False
1784605219.886,4.4,59.3,True,False
1784605220.067,4.6,80.2,True,False
1784605220.225,4.7,58.3,True,False
1784605220.384,4.9,58.4,True,False
1784605220.558,5.0,73.8,True,False
1784605220.716,5.2,57.9,True,False
1784605220.895,5.4,78.7,True,False
1784605221.054,5.5,58.7,True,False
1784605221.213,5.7,58.2,True,False
1784605221.371,5.9,58.5,True,False
1784605221.543,6.0,71.4,True,False
1784605221.703,6.2,59.6,True,False
1784605221.862,6.3,58.5,True,False
1784605222.022,6.5,58.8,True,False
1784605222.180,6.7,58.7,True,False
1784605222.340,6.8,59.4,True,False
1784605222.514,7.0,74.0,True,False
1784605222.673,7.2,58.1,True,False
1784605222.843,7.3,69.5,True,False
1784605223.011,7.5,68.2,True,False
1784605223.170,7.7,58.3,True,False
1784605223.328,7.8,58.5,True,False
1784605223.488,8.0,58.8,True,False
1784605223.657,8.1,69.4,True,False
1784605223.829,8.3,70.7,True,False
1784605223.987,8.5,58.7,True,False
1784605224.147,8.6,58.7,True,False
1784605224.323,8.8,76.6,True,False
1784605224.483,9.0,59.3,True,False
1784605224.642,9.1,58.7,True,False
1784605224.802,9.3,59.6,True,False
1784605224.961,9.4,58.8,True,False
1784605225.120,9.6,59.0,True,False
1784605225.295,9.8,74.5,True,False
1784605225.453,9.9,58.2,True,False
1784605225.635,10.1,81.1,True,False
1784605225.806,10.3,70.6,True,False
1784605225.965,10.5,58.4,True,False
1784605226.133,10.6,67.8,True,False
1784605226.291,10.8,58.4,True,False
1784605226.450,10.9,59.1,True,False
1784605226.609,11.1,58.4,True,False
1784605226.781,11.3,71.7,True,False
1784605226.940,11.4,58.2,True,False
1784605227.099,11.6,58.4,True,False
1784605227.257,11.7,58.6,True,False
1784605227.416,11.9,58.9,True,False
1784605227.587,12.1,70.6,True,False
1784605227.746,12.2,58.7,True,False
1784605227.905,12.4,58.2,True,False
1784605228.081,12.6,76.1,True,False
1784605228.240,12.7,58.7,True,False
1784605228.399,12.9,58.5,True,False
1784605228.558,13.0,58.6,True,False
1784605228.716,13.2,58.4,True,False
1784605228.875,13.4,58.5,True,False
1784605229.053,13.5,78.1,True,False
1784605229.213,13.7,58.8,True,False
1784605229.393,13.9,79.9,True,False
1784605229.565,14.1,71.7,True,False
1784605229.724,14.2,59.1,True,False
1784605229.883,14.4,58.9,True,False
1784605230.055,14.5,72.0,True,False
1784605230.214,14.7,58.6,True,False
1784605230.373,14.9,58.6,True,False
1784605230.532,15.0,59.0,True,False
1784605230.691,15.2,58.4,True,False
1784605230.850,15.3,59.1,True,False
1784605231.010,15.5,59.4,True,False
1784605231.169,15.7,58.6,True,False
1784605231.351,15.8,82.1,True,False
1784605231.510,16.0,58.8,True,False
1784605231.670,16.2,58.8,True,False
1784605231.829,16.3,59.0,True,False
1784605231.999,16.5,69.9,True,False
1784605232.158,16.6,58.7,True,False
1784605232.339,16.8,81.1,True,False
1784605232.499,17.0,58.8,True,False
1784605232.657,17.1,58.9,True,False
1784605232.817,17.3,59.0,True,False
1784605232.976,17.5,59.4,True,False
1784605233.134,17.6,58.2,True,False
1784605233.293,17.8,58.6,True,False
1784605233.453,17.9,59.2,True,False
1784605233.634,18.1,81.1,True,False
1784605233.803,18.3,69.2,True,False
1784605233.971,18.5,67.2,True,False
1784605234.130,18.6,58.7,True,False
1784605234.289,18.8,58.5,True,False
1784605234.447,18.9,58.2,True,False
1784605234.606,19.1,58.4,True,False
1784605234.765,19.3,58.6,True,False
1784605234.924,19.4,58.8,True,False
1784605235.099,19.6,74.8,True,False
1784605235.258,19.7,58.0,True,False
1784605235.438,19.9,80.5,True,False
1784605235.597,20.1,58.8,True,False
1784605235.757,20.2,59.3,True,False
1784605235.930,20.4,72.9,True,False
1784605236.089,20.6,58.5,True,False
1784605236.269,20.8,79.9,True,False
1784605236.440,20.9,70.5,True,False
1784605236.599,21.1,58.6,True,False
1784605236.781,21.3,81.7,True,False
1784605236.940,21.4,58.7,True,False
1784605237.100,21.6,59.0,True,False
1784605237.272,21.8,72.4,True,False
1784605237.432,21.9,59.3,True,False
1784605237.591,22.1,58.6,True,False
1784605237.749,22.2,58.3,True,False
1784605237.918,22.4,68.3,True,False
1784605238.077,22.6,59.0,True,False
1784605238.236,22.7,58.7,True,False
1784605238.395,22.9,58.4,True,False
1784605238.553,23.0,58.5,True,False
1784605238.721,23.2,67.1,True,False
1784605238.880,23.4,58.5,True,False
1784605239.060,23.5,79.7,True,False
1784605239.218,23.7,58.2,True,False
1784605239.377,23.9,58.4,True,False
1784605239.554,24.0,77.1,True,False
1784605239.713,24.2,58.9,True,False
1784605239.881,24.4,67.2,True,False
1784605240.048,24.5,66.8,True,False
1784605240.218,24.7,69.1,True,False
1784605240.388,24.9,69.9,True,False
1784605240.547,25.0,58.5,True,False
1784605240.729,25.2,81.8,True,False
1784605240.888,25.4,58.8,True,False
1784605241.047,25.5,58.6,True,False
1784605241.206,25.7,58.4,True,False
1784605241.366,25.9,59.1,True,False
1784605241.525,26.0,58.8,True,False
1784605241.699,26.2,74.6,True,False
1784605241.859,26.3,58.9,True,False
1784605242.018,26.5,58.7,True,False
1784605242.177,26.7,58.7,True,False
1784605242.349,26.8,72.0,True,False
1784605242.519,27.0,70.1,True,False
1784605242.688,27.2,69.0,True,False
1784605242.858,27.3,69.9,True,False
1784605243.030,27.5,70.7,True,False
1784605243.200,27.7,70.1,True,False
1784605243.370,27.9,70.3,True,False
1784605243.529,28.0,58.4,True,False
1784605243.709,28.2,79.8,True,False
1784605243.878,28.4,68.5,True,False
1784605244.038,28.5,59.0,True,False
1784605244.196,28.7,58.4,True,False
1784605244.371,28.9,74.8,True,False
1784605244.541,29.0,69.7,True,False
1784605244.710,29.2,68.5,True,False
1784605244.869,29.4,58.4,True,False
1784605245.051,29.5,82.1,True,False
1784605245.210,29.7,58.6,True,False
1784605245.369,29.9,58.8,True,False
1784605245.529,30.0,59.1,True,False
1784605245.688,30.2,59.0,True,False
1784605245.869,30.4,80.6,True,False
1784605246.028,30.5,59.0,True,False
1784605246.206,30.7,77.7,True,False
1784605246.376,30.9,69.4,True,False
1784605246.534,31.0,58.0,True,False
1784605246.692,31.2,58.3,True,False
1784605246.851,31.3,58.5,True,False
1784605247.010,31.5,58.8,True,False
1784605247.170,31.7,59.0,True,False
1784605247.349,31.8,78.3,True,False
1784605247.518,32.0,69.2,True,False
1784605247.690,32.2,71.7,True,False
1784605247.847,32.3,57.5,True,False
1784605248.006,32.5,58.7,True,False
1784605248.181,32.7,73.9,True,False
1784605248.339,32.8,58.2,True,False
1784605248.520,33.0,79.9,True,False
1784605248.689,33.2,68.8,True,False
1784605248.847,33.3,58.3,True,False
1784605249.006,33.5,59.0,True,False
1784605249.165,33.7,58.5,True,False
1784605249.339,33.8,74.1,True,False
1784605249.498,34.0,58.8,True,False
1784605249.658,34.1,59.0,True,False
1784605249.816,34.3,58.5,True,False
1784605249.975,34.5,58.5,True,False
1784605250.145,34.6,69.5,True,False
1784605250.315,34.8,69.8,True,False
1784605250.484,35.0,68.4,True,False
1784605250.643,35.1,59.1,True,False
1784605250.802,35.3,58.6,True,False
1784605250.961,35.4,58.7,True,False
1784605251.120,35.6,58.4,True,False
1784605251.279,35.8,59.4,True,False
1784605251.460,35.9,80.5,True,False
1784605251.630,36.1,69.7,True,False
1784605251.802,36.3,71.5,True,False
1784605251.960,36.4,58.5,True,False
1784605252.141,36.6,80.1,True,False
1784605252.300,36.8,59.0,True,False
1784605252.459,36.9,58.3,True,False
1784605252.618,37.1,58.8,True,False
1784605252.787,37.3,69.7,True,False
1784605252.946,37.4,58.0,True,False
1784605253.105,37.6,59.1,True,False
1784605253.282,37.8,76.5,True,False
1784605253.440,37.9,58.2,True,False
1784605253.600,38.1,58.9,True,False
1784605253.777,38.3,77.1,True,False
1784605253.936,38.4,59.0,True,False
1784605254.095,38.6,58.2,True,False
1784605254.254,38.7,58.7,True,False
1784605254.422,38.9,68.1,True,False
1784605254.592,39.1,69.0,True,False
1784605254.751,39.2,58.3,True,False
1784605254.933,39.4,81.5,True,False
1784605255.092,39.6,58.9,True,False
1784605255.250,39.7,58.5,True,False
1784605255.430,39.9,78.8,True,False
1784605255.599,40.1,69.1,True,False
1784605255.767,40.3,67.4,True,False
1784605255.935,40.4,67.5,True,False
1784605256.093,40.6,58.4,True,False
1784605256.252,40.7,58.6,True,False
1784605256.427,40.9,74.4,True,False
1784605256.586,41.1,59.3,True,False
1784605256.745,41.2,58.6,True,False
1784605256.921,41.4,75.9,True,False
1784605257.091,41.6,68.8,True,False
1784605257.250,41.7,58.7,True,False
1784605257.430,41.9,80.5,True,False
