cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-21T02:17:12.046789,0.4,75.1,0.00,False,NONE,2,2
2,2026-07-21T02:17:17.374252,5.7,64.9,0.00,False,NONE,2,2
3,2026-07-21T02:17:22.671911,11.0,58.5,0.00,False,NONE,2,2
4,2026-07-21T02:17:28.005227,16.3,60.9,0.00,False,NONE,2,2
5,2026-07-21T02:17:33.377692,21.7,69.1,0.00,False,NONE,2,2
6,2026-07-21T02:17:38.705898,27.0,64.5,0.00,False,NONE,2,2
7,2026-07-21T02:17:44.043542,32.4,62.4,0.00,False,NONE,2,2
8,2026-07-21T02:17:49.351435,37.7,60.4,0.00,False,NONE,2,2
9,2026-07-21T02:17:54.684060,43.0,60.6,0.00,False,NONE,2,2
10,2026-07-21T02:18:00.033421,48.4,68.8,0.00,False,NONE,2,2
11,2026-07-21T02:18:05.371477,53.7,62.6,0.00,False,NONE,2,2
12,2026-07-21T02:18:10.709059,59.0,62.4,0.00,False,NONE,2,2
13,2026-07-21T02:18:17.429511,65.8,335.8,0.00,True,SCALE_UP,2,19
14,2026-07-21T02:18:25.039546,73.4,516.1,0.00,True,SCALE_UP,2,13
15,2026-07-21T02:18:31.269878,79.6,238.5,0.00,True,SCALE_UP,2,13
16,2026-07-21T02:18:37.495855,85.8,241.9,0.00,True,SCALE_UP,2,13
17,2026-07-21T02:18:43.734933,92.1,244.4,0.00,True,SCALE_UP,2,14
18,2026-07-21T02:18:49.074847,97.4,62.0,0.00,False,NONE,2,2
19,2026-07-21T02:18:55.809479,104.1,339.6,0.00,True,SCALE_UP,2,13
20,2026-07-21T02:19:02.053840,110.4,243.4,0.00,True,SCALE_UP,2,14
21,2026-07-21T02:19:08.276126,116.6,238.3,0.00,True,SCALE_UP,2,15
22,2026-07-21T02:19:13.659943,122.0,75.7,0.00,False,NONE,2,2
23,2026-07-21T02:19:19.943348,128.3,249.3,0.00,True,SCALE_UP,2,13
24,2026-07-21T02:19:26.206860,134.5,248.0,0.00,True,SCALE_UP,3,19
25,2026-07-21T02:19:32.436390,140.8,242.6,0.00,True,SCALE_UP,2,13
26,2026-07-21T02:19:37.766089,146.1,64.8,0.00,False,NONE,2,2
27,2026-07-21T02:19:43.956303,152.3,234.3,0.20,True,SCALE_UP,3,15
28,2026-07-21T02:19:51.592393,159.9,520.1,0.00,True,SCALE_UP,2,14
29,2026-07-21T02:19:57.746024,166.1,227.4,0.20,True,SCALE_UP,2,13
30,2026-07-21T02:20:02.990930,171.3,48.0,0.20,True,RETRY,2,2
31,2026-07-21T02:20:09.162356,177.5,227.3,0.40,True,SCALE_UP,2,13
32,2026-07-21T02:20:15.406080,183.7,243.1,0.00,True,SCALE_UP,2,13
33,2026-07-21T02:20:21.642031,190.0,240.3,0.00,True,SCALE_UP,2,13
34,2026-07-21T02:20:26.902811,195.2,47.7,0.20,True,RETRY,2,2
35,2026-07-21T02:20:33.618471,202.0,339.6,0.00,True,SCALE_UP,2,14
36,2026-07-21T02:20:39.268402,207.6,128.9,0.40,True,RETRY,2,2
37,2026-07-21T02:20:44.622901,213.0,65.0,0.00,False,NONE,2,2
38,2026-07-21T02:20:52.240329,220.6,515.8,0.00,True,SCALE_UP,2,18
39,2026-07-21T02:20:57.571978,225.9,61.5,0.00,False,NONE,2,2
40,2026-07-21T02:21:03.759857,232.1,231.6,0.20,True,SCALE_UP,3,15
41,2026-07-21T02:21:09.092860,237.4,61.0,0.00,False,NONE,2,2
42,2026-07-21T02:21:15.926022,244.3,359.1,0.20,True,SCALE_UP,2,13
43,2026-07-21T02:21:22.640079,251.0,336.8,0.40,True,SCALE_UP,2,14
44,2026-07-21T02:21:29.491122,257.8,362.7,0.00,True,SCALE_UP,2,14
45,2026-07-21T02:21:37.686063,266.0,635.5,0.00,True,SCALE_UP,2,14
46,2026-07-21T02:21:44.523259,272.9,364.2,0.00,True,SCALE_UP,2,13
47,2026-07-21T02:21:52.129256,280.5,517.8,0.00,True,SCALE_UP,2,13
48,2026-07-21T02:21:58.150309,286.5,200.7,0.40,True,SCALE_UP,2,14
49,2026-07-21T02:22:04.941457,293.3,352.3,0.20,True,SCALE_UP,2,13
50,2026-07-21T02:22:11.819874,300.2,368.6,0.00,True,SCALE_UP,2,13
51,2026-07-21T02:22:17.164076,305.5,62.7,0.00,False,NONE,2,2
52,2026-07-21T02:22:22.524774,310.9,71.1,0.00,False,NONE,2,2
53,2026-07-21T02:22:29.306407,317.6,353.1,0.20,True,SCALE_UP,2,13
54,2026-07-21T02:22:34.667239,323.0,66.6,0.00,False,NONE,2,2
55,2026-07-21T02:22:41.444764,329.8,349.5,0.20,True,SCALE_UP,2,13
56,2026-07-21T02:22:54.663228,343.0,1640.4,0.00,True,SCALE_UP,2,13
57,2026-07-21T02:23:07.768930,356.1,1617.6,0.00,True,SCALE_UP,2,14
58,2026-07-21T02:23:20.832800,369.2,1607.0,0.00,True,SCALE_UP,2,13
59,2026-07-21T02:23:35.591988,383.9,1948.5,0.00,True,SCALE_UP,2,13
60,2026-07-21T02:23:49.443706,397.8,1767.0,0.00,True,SCALE_UP,2,13
61,2026-07-21T02:24:02.364687,410.7,1580.4,0.00,True,SCALE_UP,3,15
62,2026-07-21T02:24:11.110854,419.4,745.8,0.60,True,FALLBACK,2,2
63,2026-07-21T02:24:24.327355,432.7,1637.8,0.00,True,SCALE_UP,10,24
64,2026-07-21T02:24:38.391756,446.7,1808.7,0.00,True,SCALE_UP,3,16
65,2026-07-21T02:24:52.506212,460.8,1816.5,0.00,True,SCALE_UP,2,14
66,2026-07-21T02:25:04.085746,472.4,1312.6,0.00,True,SCALE_UP,2,13
67,2026-07-21T02:25:18.676330,487.0,1914.8,0.00,True,SCALE_UP,2,13
68,2026-07-21T02:25:29.313099,497.6,1123.9,0.40,True,SCALE_UP,2,14
69,2026-07-21T02:25:36.170665,504.5,368.3,0.00,True,SCALE_UP,2,13
70,2026-07-21T02:25:43.024351,511.4,362.9,0.00,True,SCALE_UP,2,13
71,2026-07-21T02:25:48.393175,516.7,68.7,0.00,False,NONE,2,2
72,2026-07-21T02:25:54.336948,522.7,187.8,0.60,True,FALLBACK,2,2
73,2026-07-21T02:26:01.186476,529.5,366.6,0.00,True,SCALE_UP,2,13
