cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-21T02:00:36.066419,0.4,74.0,0.00,False,NONE,2,2
2,2026-07-21T02:00:41.442696,5.8,70.6,0.00,False,NONE,2,2
3,2026-07-21T02:00:46.740752,11.1,58.4,0.00,False,NONE,2,2
4,2026-07-21T02:00:52.101772,16.4,66.7,0.00,False,NONE,2,2
5,2026-07-21T02:00:57.435044,21.8,61.0,0.00,False,NONE,2,2
6,2026-07-21T02:01:02.765121,27.1,61.1,0.00,False,NONE,2,2
7,2026-07-21T02:01:08.066741,32.4,59.2,0.00,False,NONE,2,2
8,2026-07-21T02:01:13.378871,37.7,61.3,0.00,False,NONE,2,2
9,2026-07-21T02:01:18.700230,43.0,59.3,0.00,False,NONE,2,2
10,2026-07-21T02:01:24.023769,48.4,63.6,0.00,False,NONE,2,2
11,2026-07-21T02:01:29.369317,53.7,63.3,0.00,False,NONE,2,2
12,2026-07-21T02:01:34.685869,59.0,62.2,0.00,False,NONE,2,2
13,2026-07-21T02:01:40.016618,64.3,60.8,0.00,False,NONE,2,2
14,2026-07-21T02:01:46.268713,70.6,241.1,0.00,True,SCALE_UP,2,18
15,2026-07-21T02:01:51.589026,75.9,62.9,0.00,False,NONE,2,2
16,2026-07-21T02:01:56.908341,81.2,62.7,0.00,False,NONE,3,3
17,2026-07-21T02:02:03.597019,87.9,330.7,0.00,True,SCALE_UP,2,15
18,2026-07-21T02:02:08.938119,93.3,67.0,0.00,False,NONE,2,2
19,2026-07-21T02:02:14.259460,98.6,58.8,0.00,False,NONE,2,2
20,2026-07-21T02:02:20.492208,104.8,242.9,0.00,True,SCALE_UP,2,14
21,2026-07-21T02:02:25.824637,110.2,63.3,0.00,False,NONE,2,2
22,2026-07-21T02:02:32.526312,116.9,336.8,0.00,True,SCALE_UP,2,14
23,2026-07-21T02:02:37.883846,122.2,66.6,0.00,False,NONE,2,2
24,2026-07-21T02:02:43.200813,127.5,59.0,0.00,False,NONE,2,2
25,2026-07-21T02:02:48.500041,132.8,58.7,0.00,False,NONE,2,2
26,2026-07-21T02:02:53.822476,138.2,58.7,0.00,False,NONE,2,2
27,2026-07-21T02:03:00.093727,144.4,245.9,0.00,True,SCALE_UP,2,16
28,2026-07-21T02:03:05.458226,149.8,71.7,0.00,False,NONE,2,2
29,2026-07-21T02:03:10.792141,155.1,61.3,0.00,False,NONE,2,2
30,2026-07-21T02:03:16.039157,160.4,48.2,0.20,True,RETRY,3,3
31,2026-07-21T02:03:21.308674,165.6,48.5,0.20,True,RETRY,2,2
32,2026-07-21T02:03:26.651886,171.0,63.2,0.00,False,NONE,2,2
33,2026-07-21T02:03:31.856410,176.2,39.8,0.40,True,RETRY,2,2
34,2026-07-21T02:03:37.161085,181.5,56.6,0.20,True,RETRY,2,2
35,2026-07-21T02:03:42.473426,186.8,61.3,0.00,False,NONE,2,2
36,2026-07-21T02:03:49.171717,193.5,336.2,0.00,True,SCALE_UP,2,14
37,2026-07-21T02:03:55.370434,199.7,236.2,0.20,True,SCALE_UP,2,14
38,2026-07-21T02:04:00.709463,205.0,62.7,0.00,False,NONE,3,3
39,2026-07-21T02:04:05.986673,210.3,54.3,0.20,True,RETRY,2,2
40,2026-07-21T02:04:11.322034,215.7,62.0,0.20,True,RETRY,2,2
41,2026-07-21T02:04:17.497749,221.8,231.8,0.20,True,SCALE_UP,2,13
42,2026-07-21T02:04:22.830184,227.2,62.7,0.00,False,NONE,2,2
43,2026-07-21T02:04:28.129141,232.5,54.6,0.20,True,RETRY,2,2
44,2026-07-21T02:04:34.367654,238.7,242.5,0.00,True,SCALE_UP,2,22
45,2026-07-21T02:04:39.614501,243.9,48.2,0.20,True,RETRY,2,2
46,2026-07-21T02:04:47.201511,251.5,513.7,0.00,True,SCALE_UP,2,14
47,2026-07-21T02:04:52.432165,256.8,45.0,0.40,True,RETRY,2,2
48,2026-07-21T02:04:58.651760,263.0,239.9,0.00,True,SCALE_UP,3,16
49,2026-07-21T02:05:04.816192,269.1,229.1,0.20,True,SCALE_UP,2,14
50,2026-07-21T02:05:10.137712,274.5,63.1,0.00,False,NONE,2,2
51,2026-07-21T02:05:15.438314,279.8,58.9,0.00,False,NONE,2,2
52,2026-07-21T02:05:22.252341,286.6,359.1,0.00,True,SCALE_UP,2,15
53,2026-07-21T02:05:27.354907,291.7,15.9,0.80,True,FALLBACK,2,2
54,2026-07-21T02:05:32.662271,297.0,60.3,0.20,True,RETRY,3,3
