cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-21T02:50:25.285140,0.4,80.2,0.00,False,NONE,2,2
2,2026-07-21T02:50:30.667264,5.8,71.8,0.00,False,NONE,2,2
3,2026-07-21T02:50:36.016049,11.2,68.8,0.00,False,NONE,2,2
4,2026-07-21T02:50:41.339992,16.5,63.7,0.00,False,NONE,2,2
5,2026-07-21T02:50:46.686585,21.8,63.5,0.00,False,NONE,2,2
6,2026-07-21T02:50:52.042097,27.2,66.1,0.00,False,NONE,2,2
7,2026-07-21T02:50:57.431964,32.6,73.0,0.00,False,NONE,2,2
8,2026-07-21T02:51:02.756426,37.9,63.8,0.00,False,NONE,2,2
9,2026-07-21T02:51:08.090378,43.2,61.1,0.00,False,NONE,2,2
10,2026-07-21T02:51:13.421548,48.6,65.2,0.00,False,NONE,2,2
11,2026-07-21T02:51:18.744594,53.9,59.8,0.00,False,NONE,2,2
12,2026-07-21T02:51:24.057761,59.2,57.8,0.00,False,NONE,2,2
13,2026-07-21T02:51:30.312354,65.5,242.7,0.00,True,SCALE_UP,2,18
14,2026-07-21T02:51:36.597669,71.7,249.7,0.00,True,SCALE_UP,2,13
15,2026-07-21T02:51:41.970063,77.1,68.7,0.00,False,NONE,2,2
16,2026-07-21T02:51:48.672999,83.8,337.4,0.00,True,SCALE_UP,2,13
17,2026-07-21T02:51:54.903538,90.0,242.8,0.00,True,SCALE_UP,2,13
18,2026-07-21T02:52:01.636885,96.8,338.6,0.00,True,SCALE_UP,2,13
19,2026-07-21T02:52:07.845352,103.0,238.2,0.00,True,SCALE_UP,2,14
20,2026-07-21T02:52:13.173979,108.3,60.7,0.00,False,NONE,2,2
21,2026-07-21T02:52:18.507189,113.7,65.6,0.00,False,NONE,2,2
22,2026-07-21T02:52:23.864305,119.0,70.3,0.00,False,NONE,2,2
23,2026-07-21T02:52:29.175003,124.3,61.0,0.00,False,NONE,2,2
24,2026-07-21T02:52:34.499362,129.6,61.3,0.00,False,NONE,2,2
25,2026-07-21T02:52:41.199531,136.3,332.7,0.00,True,SCALE_UP,2,13
26,2026-07-21T02:52:47.415556,142.6,239.9,0.00,True,SCALE_UP,2,13
27,2026-07-21T02:52:54.117150,149.3,336.9,0.00,True,SCALE_UP,2,13
28,2026-07-21T02:52:59.344542,154.5,40.4,0.40,True,RETRY,2,2
29,2026-07-21T02:53:04.685091,159.8,62.7,0.00,False,NONE,2,2
30,2026-07-21T02:53:10.897199,166.0,234.8,0.20,True,SCALE_UP,2,13
31,2026-07-21T02:53:16.055795,171.2,30.6,0.60,True,FALLBACK,2,2
32,2026-07-21T02:53:22.357527,177.5,256.9,0.00,True,SCALE_UP,2,14
33,2026-07-21T02:53:27.627208,182.8,52.9,0.20,True,RETRY,2,2
34,2026-07-21T02:53:32.961466,188.1,65.7,0.00,False,NONE,2,2
35,2026-07-21T02:53:38.164949,193.3,39.7,0.40,True,RETRY,2,2
36,2026-07-21T02:53:43.516331,198.7,69.1,0.00,False,NONE,2,2
37,2026-07-21T02:53:48.777778,203.9,51.3,0.20,True,RETRY,2,2
38,2026-07-21T02:53:55.057017,210.2,248.2,0.00,True,SCALE_UP,2,13
39,2026-07-21T02:54:00.370356,215.5,58.8,0.20,True,RETRY,2,2
40,2026-07-21T02:54:06.630148,221.8,244.4,0.00,True,SCALE_UP,2,13
41,2026-07-21T02:54:11.962705,227.1,62.8,0.00,False,NONE,2,2
42,2026-07-21T02:54:17.211467,232.4,48.7,0.40,True,RETRY,2,2
43,2026-07-21T02:54:22.541023,237.7,60.6,0.00,False,NONE,2,2
44,2026-07-21T02:54:28.527335,243.7,191.1,0.40,True,RETRY,2,2
45,2026-07-21T02:54:33.773960,248.9,48.3,0.40,True,RETRY,2,2
46,2026-07-21T02:54:39.975489,255.1,236.4,0.20,True,SCALE_UP,3,16
47,2026-07-21T02:54:46.201989,261.3,238.3,0.00,True,SCALE_UP,2,13
48,2026-07-21T02:54:53.045630,268.2,364.7,0.00,True,SCALE_UP,2,17
49,2026-07-21T02:54:58.449832,273.6,75.5,0.00,False,NONE,2,2
50,2026-07-21T02:55:03.732436,278.9,53.1,0.20,True,RETRY,2,2
51,2026-07-21T02:55:10.570691,285.7,361.0,0.00,True,SCALE_UP,2,13
52,2026-07-21T02:55:16.767908,291.9,236.1,0.20,True,SCALE_UP,2,13
53,2026-07-21T02:55:22.072160,297.2,59.8,0.20,True,RETRY,2,2
54,2026-07-21T02:55:27.340536,302.5,52.7,0.20,True,RETRY,2,2
55,2026-07-21T02:55:33.461554,308.6,220.6,0.40,True,SCALE_UP,2,15
56,2026-07-21T02:55:38.760449,313.9,58.7,0.20,True,RETRY,2,2
57,2026-07-21T02:55:45.619376,320.8,364.0,0.00,True,SCALE_UP,2,14
58,2026-07-21T02:55:50.995862,326.1,74.2,0.00,False,NONE,2,2
59,2026-07-21T02:55:56.295631,331.4,55.2,0.20,True,RETRY,2,2
60,2026-07-21T02:56:03.400931,338.5,419.9,0.80,True,FALLBACK,3,3
61,2026-07-21T02:56:16.428140,351.6,1601.7,0.00,True,SCALE_UP,2,15
62,2026-07-21T02:56:28.656087,363.8,1437.5,0.00,True,SCALE_UP,2,13
63,2026-07-21T02:56:41.873285,377.0,1640.1,0.00,True,SCALE_UP,2,13
64,2026-07-21T02:56:52.130055,387.3,1043.5,0.40,True,SCALE_UP,2,13
65,2026-07-21T02:57:06.576169,401.7,1883.0,0.00,True,SCALE_UP,2,13
66,2026-07-21T02:57:19.658208,414.8,1612.8,0.00,True,SCALE_UP,2,15
67,2026-07-21T02:57:32.888414,428.0,1642.6,0.00,True,SCALE_UP,2,14
68,2026-07-21T02:57:44.490928,439.6,1314.8,0.20,True,SCALE_UP,2,15
69,2026-07-21T02:57:56.393634,451.5,1377.0,0.00,True,SCALE_UP,2,14
70,2026-07-21T02:58:05.381399,460.5,794.4,0.40,True,SCALE_UP,2,13
71,2026-07-21T02:58:19.431523,474.6,1806.7,0.00,True,SCALE_UP,2,13
72,2026-07-21T02:58:32.034599,487.2,1517.3,0.00,True,SCALE_UP,2,13
73,2026-07-21T02:58:40.917409,496.1,773.4,0.40,True,SCALE_UP,2,13
74,2026-07-21T02:58:49.298590,504.4,670.7,0.00,True,SCALE_UP,2,13
75,2026-07-21T02:58:54.547127,509.7,43.9,0.40,True,RETRY,3,3
76,2026-07-21T02:59:01.293098,516.4,341.4,0.00,True,SCALE_UP,2,14
77,2026-07-21T02:59:08.002213,523.1,338.5,0.00,True,SCALE_UP,2,13
78,2026-07-21T02:59:15.634515,530.8,520.3,0.00,True,SCALE_UP,2,14
79,2026-07-21T02:59:21.867273,537.0,238.4,0.00,True,SCALE_UP,2,13
80,2026-07-21T02:59:28.581996,543.7,339.8,0.00,True,SCALE_UP,2,12
81,2026-07-21T02:59:34.804227,549.9,241.2,0.00,True,SCALE_UP,2,13
82,2026-07-21T02:59:40.027831,555.2,40.8,0.40,True,RETRY,2,2
83,2026-07-21T02:59:46.182441,561.3,223.5,0.40,True,SCALE_UP,2,14
84,2026-07-21T02:59:52.536002,567.7,265.5,1.00,True,FALLBACK,2,2
85,2026-07-21T03:00:04.872560,580.0,1466.2,1.00,True,FALLBACK,2,2
86,2026-07-21T03:00:16.993073,592.1,1423.1,1.00,True,FALLBACK,2,2
