ts,elapsed_s,latency_ms,ok,sla_violated
1784599235.767,0.1,99.8,True,False
1784599235.949,0.3,81.6,True,False
1784599236.131,0.5,82.1,True,False
1784599236.291,0.6,59.6,True,False
1784599236.451,0.8,59.2,True,False
1784599236.611,0.9,59.9,True,False
1784599236.779,1.1,67.9,True,False
1784599236.950,1.3,70.1,True,False
1784599237.120,1.5,69.7,True,False
1784599237.280,1.6,59.5,True,False
1784599237.461,1.8,80.9,True,False
1784599237.632,2.0,70.5,True,False
1784599237.791,2.1,59.3,True,False
1784599237.952,2.3,59.8,True,False
1784599238.111,2.4,59.3,True,False
1784599238.283,2.6,71.1,True,False
1784599238.442,2.8,59.7,True,False
1784599238.622,3.0,79.2,True,False
1784599238.782,3.1,59.5,True,False
1784599238.942,3.3,59.1,True,False
1784599239.117,3.4,75.4,True,False
1784599239.288,3.6,70.4,True,False
1784599239.449,3.8,59.7,True,False
1784599239.608,3.9,59.2,True,False
1784599239.768,4.1,59.1,True,False
1784599239.927,4.3,59.1,True,False
1784599240.107,4.4,79.9,True,False
1784599240.267,4.6,59.4,True,False
1784599240.426,4.8,59.0,True,False
1784599240.586,4.9,59.6,True,False
1784599240.745,5.1,59.3,True,False
1784599240.926,5.3,80.9,True,False
1784599241.086,5.4,59.0,True,False
1784599241.245,5.6,59.4,True,False
1784599241.404,5.7,58.6,True,False
1784599241.573,5.9,69.1,True,False
1784599241.733,6.1,59.3,True,False
1784599241.893,6.2,59.2,True,False
1784599242.052,6.4,59.4,True,False
1784599242.223,6.6,70.3,True,False
1784599242.383,6.7,59.5,True,False
1784599242.542,6.9,59.0,True,False
1784599242.720,7.1,77.1,True,False
1784599242.879,7.2,58.7,True,False
1784599243.038,7.4,59.0,True,False
1784599243.197,7.5,58.8,True,False
1784599243.357,7.7,59.4,True,False
1784599243.517,7.8,59.4,True,False
1784599243.676,8.0,59.4,True,False
1784599243.836,8.2,59.7,True,False
1784599243.996,8.3,59.3,True,False
1784599244.155,8.5,59.1,True,False
1784599244.315,8.6,59.6,True,False
1784599244.475,8.8,59.4,True,False
1784599244.635,9.0,59.7,True,False
1784599244.807,9.1,72.2,True,False
1784599244.967,9.3,59.1,True,False
1784599245.149,9.5,80.9,True,False
1784599245.309,9.6,59.8,True,False
1784599245.469,9.8,59.4,True,False
1784599245.642,10.0,72.7,True,False
1784599245.802,10.1,59.7,True,False
1784599245.961,10.3,59.0,True,False
1784599246.121,10.5,58.9,True,False
1784599246.280,10.6,59.2,True,False
1784599246.440,10.8,59.1,True,False
1784599246.618,11.0,77.8,True,False
1784599246.777,11.1,59.1,True,False
1784599246.937,11.3,59.3,True,False
1784599247.097,11.4,59.2,True,False
1784599247.256,11.6,59.0,True,False
1784599247.439,11.8,82.7,True,False
1784599247.599,11.9,59.5,True,False
1784599247.759,12.1,59.4,True,False
1784599247.918,12.3,59.3,True,False
1784599248.091,12.4,72.5,True,False
1784599248.251,12.6,59.6,True,False
1784599248.410,12.7,59.1,True,False
