cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-21T01:27:24.136399,0.4,68.7,0.00,False,NONE,2,2
2,2026-07-21T01:27:29.465457,5.7,65.2,0.00,False,NONE,2,2
3,2026-07-21T01:27:34.783621,11.0,58.1,0.00,False,NONE,2,2
4,2026-07-21T01:27:40.102205,16.3,58.0,0.00,False,NONE,2,2
5,2026-07-21T01:27:45.417403,21.7,62.0,0.00,False,NONE,2,2
6,2026-07-21T01:27:50.717741,27.0,58.8,0.00,False,NONE,2,2
7,2026-07-21T01:27:56.027358,32.3,60.8,0.00,False,NONE,2,2
8,2026-07-21T01:28:01.324165,37.6,58.2,0.00,False,NONE,3,3
9,2026-07-21T01:28:06.622989,42.9,58.7,0.00,False,NONE,2,2
10,2026-07-21T01:28:11.952800,48.2,64.7,0.00,False,NONE,2,2
11,2026-07-21T01:28:17.251393,53.5,58.5,0.00,False,NONE,3,3
12,2026-07-21T01:28:22.565565,58.8,61.7,0.00,False,NONE,2,2
13,2026-07-21T01:28:28.786213,65.0,239.3,0.00,True,SCALE_UP,2,20
14,2026-07-21T01:28:36.349115,72.6,508.9,0.00,True,SCALE_UP,2,15
15,2026-07-21T01:28:43.035846,79.3,328.9,0.00,True,SCALE_UP,2,19
16,2026-07-21T01:28:50.642933,86.9,512.7,0.00,True,SCALE_UP,2,16
17,2026-07-21T01:28:56.900633,93.1,247.5,0.00,True,SCALE_UP,3,16
18,2026-07-21T01:29:03.565575,99.8,329.1,0.00,True,SCALE_UP,2,16
19,2026-07-21T01:29:09.798965,106.0,242.7,0.00,True,SCALE_UP,2,16
20,2026-07-21T01:29:16.011994,112.2,239.1,0.00,True,SCALE_UP,2,14
21,2026-07-21T01:29:23.577748,119.8,509.1,0.00,True,SCALE_UP,3,16
22,2026-07-21T01:29:30.277231,126.5,331.9,0.00,True,SCALE_UP,5,17
23,2026-07-21T01:29:35.630975,131.9,65.2,0.00,False,NONE,2,2
24,2026-07-21T01:29:41.396214,137.6,151.8,0.00,True,NONE,2,2
25,2026-07-21T01:29:47.629273,143.9,239.1,0.00,True,SCALE_UP,2,14
26,2026-07-21T01:29:55.192957,151.4,509.1,0.00,True,SCALE_UP,2,14
27,2026-07-21T01:30:01.899778,158.1,333.2,0.00,True,SCALE_UP,3,15
28,2026-07-21T01:30:07.054598,163.3,29.3,0.60,True,FALLBACK,3,3
29,2026-07-21T01:30:12.317094,168.6,48.8,0.20,True,RETRY,2,2
30,2026-07-21T01:30:18.549448,174.8,242.8,0.00,True,SCALE_UP,2,14
31,2026-07-21T01:30:23.797497,180.0,48.4,0.20,True,RETRY,2,2
32,2026-07-21T01:30:29.010667,185.2,41.5,0.40,True,RETRY,2,2
33,2026-07-21T01:30:35.692141,191.9,332.5,0.00,True,SCALE_UP,2,15
34,2026-07-21T01:30:41.861514,198.1,229.0,0.20,True,SCALE_UP,3,20
35,2026-07-21T01:30:48.126847,204.4,245.5,0.00,True,SCALE_UP,3,16
36,2026-07-21T01:30:53.319843,209.6,37.4,0.40,True,RETRY,2,2
37,2026-07-21T01:30:58.680195,214.9,65.8,0.00,False,NONE,2,2
38,2026-07-21T01:31:04.866454,221.1,228.8,0.20,True,SCALE_UP,3,18
39,2026-07-21T01:31:12.476542,228.7,514.3,0.00,True,SCALE_UP,2,16
40,2026-07-21T01:31:19.183874,235.4,337.9,0.00,True,SCALE_UP,3,14
41,2026-07-21T01:31:24.363270,240.6,29.8,0.60,True,FALLBACK,2,2
42,2026-07-21T01:31:31.970949,248.2,514.6,0.00,True,SCALE_UP,2,15
43,2026-07-21T01:31:38.706245,254.9,338.5,0.00,True,SCALE_UP,3,18
44,2026-07-21T01:31:45.596590,261.8,373.9,0.40,True,SCALE_UP,3,17
45,2026-07-21T01:31:51.548190,267.8,184.8,0.60,True,FALLBACK,2,2
46,2026-07-21T01:31:59.207476,275.4,528.4,0.20,True,SCALE_UP,2,13
47,2026-07-21T01:32:05.874088,282.1,329.1,0.00,True,SCALE_UP,3,17
48,2026-07-21T01:32:12.103601,288.3,239.2,0.00,True,SCALE_UP,2,15
49,2026-07-21T01:32:18.790216,295.0,331.2,0.00,True,SCALE_UP,2,15
50,2026-07-21T01:32:25.661741,301.9,367.5,0.40,True,SCALE_UP,2,16
51,2026-07-21T01:32:31.630871,307.9,192.6,0.40,True,RETRY,2,2
52,2026-07-21T01:32:37.847386,314.1,239.0,0.00,True,SCALE_UP,3,17
53,2026-07-21T01:32:44.088879,320.3,239.2,0.00,True,SCALE_UP,3,17
54,2026-07-21T01:32:50.929192,327.2,359.4,0.00,True,SCALE_UP,2,15
55,2026-07-21T01:33:04.126467,340.4,1635.8,0.00,True,SCALE_UP,2,15
56,2026-07-21T01:33:16.270707,352.5,1421.8,0.20,True,SCALE_UP,2,32
57,2026-07-21T01:33:30.430711,366.7,1828.2,0.00,True,SCALE_UP,2,15
58,2026-07-21T01:33:42.731092,379.0,1456.1,0.20,True,SCALE_UP,2,16
59,2026-07-21T01:33:56.066490,392.3,1663.4,0.00,True,SCALE_UP,2,15
60,2026-07-21T01:34:07.557912,403.8,1294.4,0.20,True,SCALE_UP,3,16
61,2026-07-21T01:34:21.110710,417.3,1707.0,0.00,True,SCALE_UP,2,14
62,2026-07-21T01:34:34.375783,430.6,1649.3,0.00,True,SCALE_UP,2,15
63,2026-07-21T01:34:44.701693,440.9,1061.7,0.40,True,SCALE_UP,2,14
64,2026-07-21T01:34:54.526588,450.8,961.4,0.40,True,SCALE_UP,2,14
65,2026-07-21T01:35:06.973487,463.2,1480.7,0.20,True,SCALE_UP,2,16
66,2026-07-21T01:35:20.180425,476.4,1637.8,0.00,True,SCALE_UP,3,14
67,2026-07-21T01:35:33.665613,489.9,1693.0,0.00,True,SCALE_UP,3,16
68,2026-07-21T01:35:45.542685,501.8,1371.6,0.20,True,SCALE_UP,2,15
69,2026-07-21T01:35:51.769868,508.0,242.0,0.00,True,SCALE_UP,2,13
70,2026-07-21T01:35:57.712456,513.9,187.4,0.40,True,RETRY,2,2
71,2026-07-21T01:36:05.291343,521.5,512.1,0.00,True,SCALE_UP,2,14
72,2026-07-21T01:36:12.108900,528.3,357.1,0.20,True,SCALE_UP,2,14
73,2026-07-21T01:36:18.998773,535.2,370.0,0.40,True,SCALE_UP,2,14
74,2026-07-21T01:36:25.781022,542.0,348.0,0.20,True,SCALE_UP,2,17
75,2026-07-21T01:36:33.342982,549.6,508.9,0.00,True,SCALE_UP,2,13
76,2026-07-21T01:36:41.552702,557.8,633.6,0.00,True,SCALE_UP,2,13
77,2026-07-21T01:36:48.209206,564.4,330.1,1.00,True,FALLBACK,3,3
78,2026-07-21T01:36:57.620448,573.9,881.1,1.00,True,FALLBACK,2,2
79,2026-07-21T01:37:04.980364,581.2,470.8,1.00,True,FALLBACK,2,2
80,2026-07-21T01:37:16.770970,593.0,1357.0,1.00,True,FALLBACK,2,2
81,2026-07-21T01:37:23.417670,599.7,328.3,1.00,True,FALLBACK,2,2
82,2026-07-21T01:37:32.978755,609.2,911.0,1.00,True,FALLBACK,2,2
83,2026-07-21T01:37:47.583728,623.8,1919.9,1.00,True,FALLBACK,2,2
84,2026-07-21T01:37:55.629751,631.9,603.1,0.40,True,SCALE_UP,2,27
85,2026-07-21T01:38:01.865458,638.1,243.7,0.00,True,SCALE_UP,2,14
86,2026-07-21T01:38:08.146107,644.4,252.6,0.00,True,SCALE_UP,2,14
87,2026-07-21T01:38:14.840112,651.1,335.4,0.00,True,SCALE_UP,2,13
88,2026-07-21T01:38:21.072730,657.3,239.1,0.00,True,SCALE_UP,2,14
89,2026-07-21T01:38:27.884832,664.1,354.8,0.20,True,SCALE_UP,4,18
90,2026-07-21T01:38:35.603731,671.8,538.3,0.20,True,SCALE_UP,2,24
91,2026-07-21T01:38:42.494846,678.7,375.0,0.40,True,SCALE_UP,2,13
92,2026-07-21T01:38:50.081875,686.3,508.9,0.00,True,SCALE_UP,2,15
93,2026-07-21T01:38:56.949656,693.2,367.2,0.40,True,SCALE_UP,2,14
94,2026-07-21T01:39:03.646075,699.9,335.5,0.00,True,SCALE_UP,2,15
95,2026-07-21T01:39:10.400792,706.6,343.0,0.40,True,SCALE_UP,3,22
96,2026-07-21T01:39:16.613589,712.9,239.1,0.00,True,SCALE_UP,2,14
97,2026-07-21T01:39:23.327459,719.6,335.5,0.00,True,SCALE_UP,2,15
98,2026-07-21T01:39:30.904542,727.1,511.8,0.00,True,SCALE_UP,2,14
99,2026-07-21T01:39:38.494608,734.7,514.6,0.00,True,SCALE_UP,2,13
100,2026-07-21T01:39:44.709284,740.9,239.3,0.00,True,SCALE_UP,2,14
101,2026-07-21T01:40:00.284154,756.5,2113.9,1.00,True,FALLBACK,2,2
102,2026-07-21T01:40:10.773465,767.0,1096.8,1.00,True,FALLBACK,2,2
103,2026-07-21T01:40:19.037999,775.3,651.7,1.00,True,FALLBACK,3,3
104,2026-07-21T01:40:29.564525,785.8,1101.0,1.00,True,FALLBACK,3,3
105,2026-07-21T01:40:41.198960,797.4,1323.6,1.00,True,FALLBACK,2,2
106,2026-07-21T01:40:51.844795,808.1,1124.0,0.20,True,SCALE_UP,2,22
107,2026-07-21T01:40:59.718587,816.0,569.1,0.20,True,SCALE_UP,2,14
108,2026-07-21T01:41:06.612096,822.8,369.7,0.00,True,SCALE_UP,3,18
109,2026-07-21T01:41:16.342072,832.6,942.0,0.20,True,SCALE_UP,4,16
110,2026-07-21T01:41:24.000382,840.2,528.2,0.20,True,SCALE_UP,2,14
111,2026-07-21T01:41:30.665012,846.9,329.1,0.00,True,SCALE_UP,2,15
112,2026-07-21T01:41:38.233519,854.5,509.1,0.00,True,SCALE_UP,3,19
113,2026-07-21T01:41:46.703268,862.9,689.4,0.00,True,SCALE_UP,3,18
114,2026-07-21T01:41:52.919742,869.2,239.3,0.00,True,SCALE_UP,2,16
115,2026-07-21T01:41:59.678251,875.9,348.0,0.20,True,SCALE_UP,2,15
116,2026-07-21T01:42:05.892227,882.1,239.4,0.00,True,SCALE_UP,2,13
117,2026-07-21T01:42:13.489372,889.7,510.9,0.00,True,SCALE_UP,2,15
