cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
75,2026-07-21T01:52:26.923814,507.0,58.9,0.00,False,NONE,2,2
76,2026-07-21T01:52:32.135417,512.2,41.2,0.40,True,RETRY,2,2
77,2026-07-21T01:52:37.448622,517.5,61.6,0.00,False,NONE,2,2
78,2026-07-21T01:52:42.770494,522.9,63.3,0.00,False,NONE,2,2
79,2026-07-21T01:52:48.069447,528.2,58.6,0.00,False,NONE,2,2
80,2026-07-21T01:52:53.369338,533.5,58.9,0.00,False,NONE,2,2
81,2026-07-21T01:52:58.698126,538.8,60.8,0.00,False,NONE,4,4
82,2026-07-21T01:53:04.794347,544.9,214.5,0.00,True,SCALE_UP,2,19
83,2026-07-21T01:53:10.016215,550.1,37.9,0.40,True,RETRY,3,3
84,2026-07-21T01:53:16.803886,556.9,348.3,0.20,True,SCALE_UP,3,19
85,2026-07-21T01:53:22.070989,562.2,52.0,0.20,True,RETRY,3,3
86,2026-07-21T01:53:27.263348,567.4,37.4,1.00,True,FALLBACK,2,2
87,2026-07-21T01:53:36.440379,576.5,834.2,1.00,True,FALLBACK,3,3
88,2026-07-21T01:53:42.614511,582.7,233.3,1.00,True,FALLBACK,3,3
89,2026-07-21T01:53:53.378741,593.5,1151.2,1.00,True,FALLBACK,3,3
90,2026-07-21T01:54:04.439463,604.5,1211.0,1.00,True,FALLBACK,2,2
91,2026-07-21T01:54:14.818978,614.9,1074.7,1.00,True,FALLBACK,2,2
92,2026-07-21T01:54:19.919778,620.0,19.1,1.00,True,FALLBACK,2,2
93,2026-07-21T01:54:29.385570,629.5,887.1,0.80,True,FALLBACK,2,2
94,2026-07-21T01:54:34.684834,634.8,58.5,0.20,True,RETRY,3,3
95,2026-07-21T01:54:42.321344,642.4,517.7,0.00,True,SCALE_UP,2,23
96,2026-07-21T01:54:47.630318,647.7,60.7,0.00,False,NONE,2,2
97,2026-07-21T01:54:55.240395,655.3,518.4,0.00,True,SCALE_UP,2,14
98,2026-07-21T01:55:00.540627,660.6,58.8,0.00,False,NONE,2,2
99,2026-07-21T01:55:05.816973,665.9,54.1,0.20,True,RETRY,2,2
100,2026-07-21T01:55:11.087549,671.2,50.9,0.20,True,RETRY,2,2
101,2026-07-21T01:55:16.417918,676.5,64.9,0.00,False,NONE,2,2
102,2026-07-21T01:55:21.737281,681.8,59.0,0.20,True,RETRY,2,2
103,2026-07-21T01:55:27.062276,687.2,63.9,0.00,False,NONE,2,2
104,2026-07-21T01:55:32.389294,692.5,61.5,0.00,False,NONE,2,2
105,2026-07-21T01:55:37.646362,697.7,47.9,0.20,True,RETRY,2,2
106,2026-07-21T01:55:45.262166,705.4,519.6,0.00,True,SCALE_UP,2,14
107,2026-07-21T01:55:52.840209,712.9,511.7,0.00,True,SCALE_UP,2,15
108,2026-07-21T01:55:59.674910,719.8,363.4,0.00,True,SCALE_UP,2,13
109,2026-07-21T01:56:04.934923,725.0,48.3,0.20,True,RETRY,2,2
110,2026-07-21T01:56:10.256915,730.4,59.0,0.00,False,NONE,2,2
111,2026-07-21T01:56:15.484417,735.6,42.1,0.40,True,RETRY,2,2
112,2026-07-21T01:56:20.821664,740.9,66.1,0.00,False,NONE,3,3
113,2026-07-21T01:56:27.904031,748.0,415.4,1.00,True,FALLBACK,2,2
114,2026-07-21T01:56:35.235486,755.3,465.1,1.00,True,FALLBACK,3,3
115,2026-07-21T01:56:42.487952,762.6,449.3,1.00,True,FALLBACK,2,2
116,2026-07-21T01:56:52.919942,773.0,1080.7,1.00,True,FALLBACK,2,2
117,2026-07-21T01:57:03.286749,783.4,1072.2,1.00,True,FALLBACK,2,2
118,2026-07-21T01:57:16.410215,796.5,1623.5,1.00,True,FALLBACK,2,2
119,2026-07-21T01:57:26.741544,806.8,1065.2,0.60,True,FALLBACK,2,2
120,2026-07-21T01:57:33.078884,813.2,248.5,0.40,True,SCALE_UP,2,70
121,2026-07-21T01:57:40.641760,820.7,509.0,0.00,True,SCALE_UP,2,14
122,2026-07-21T01:57:47.309619,827.4,326.6,0.40,True,SCALE_UP,2,14
123,2026-07-21T01:57:52.501140,832.6,37.0,0.40,True,RETRY,2,2
124,2026-07-21T01:57:57.770460,837.9,52.7,0.20,True,RETRY,2,2
125,2026-07-21T01:58:03.070344,843.2,58.9,0.00,False,NONE,2,2
126,2026-07-21T01:58:08.292112,848.4,40.9,0.40,True,RETRY,2,2
127,2026-07-21T01:58:13.602676,853.7,57.1,0.20,True,RETRY,2,2
128,2026-07-21T01:58:21.184994,861.3,508.7,0.00,True,SCALE_UP,2,14
129,2026-07-21T01:58:26.486934,866.6,59.2,0.20,True,RETRY,2,2
130,2026-07-21T01:58:31.837202,871.9,69.0,0.00,False,NONE,2,2
131,2026-07-21T01:58:38.588282,878.7,341.7,0.40,True,SCALE_UP,2,14
132,2026-07-21T01:58:45.410008,885.5,360.6,0.00,True,SCALE_UP,2,15
133,2026-07-21T01:58:50.678469,890.8,47.8,0.20,True,RETRY,2,2
134,2026-07-21T01:58:55.977402,896.1,58.6,0.00,False,NONE,2,2
135,2026-07-21T01:59:02.751122,902.8,351.0,0.20,True,SCALE_UP,2,15
136,2026-07-21T01:59:08.672000,908.8,178.6,0.60,True,FALLBACK,2,2
137,2026-07-21T01:59:13.980275,914.1,60.6,0.00,False,NONE,2,2
138,2026-07-21T01:59:19.182518,919.3,39.3,0.40,True,RETRY,2,2
139,2026-07-21T01:59:25.260263,925.4,208.7,0.00,True,SCALE_UP,2,14
140,2026-07-21T01:59:30.450316,930.5,33.3,0.60,True,FALLBACK,2,2
141,2026-07-21T01:59:35.712925,935.8,48.1,0.20,True,RETRY,2,2
142,2026-07-21T01:59:41.001120,941.1,51.9,0.20,True,RETRY,2,2
143,2026-07-21T01:59:46.316320,946.4,58.9,0.00,False,NONE,2,2
