cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-21T01:10:47.849709,0.4,72.3,0.00,False,NONE,2,2
2,2026-07-21T01:10:53.157584,5.7,61.1,0.00,False,NONE,2,2
3,2026-07-21T01:10:58.475893,11.0,58.9,0.00,False,NONE,2,2
4,2026-07-21T01:11:03.805374,16.3,62.4,0.00,False,NONE,3,3
5,2026-07-21T01:11:09.129814,21.7,59.0,0.00,False,NONE,2,2
6,2026-07-21T01:11:14.442096,27.0,61.3,0.00,False,NONE,2,2
7,2026-07-21T01:11:19.780437,32.3,62.5,0.00,False,NONE,2,2
8,2026-07-21T01:11:25.082559,37.6,59.2,0.00,False,NONE,2,2
9,2026-07-21T01:11:30.395979,42.9,58.9,0.00,False,NONE,3,3
10,2026-07-21T01:11:35.706569,48.2,60.8,0.00,False,NONE,3,3
11,2026-07-21T01:11:41.036891,53.6,61.3,0.00,False,NONE,2,2
12,2026-07-21T01:11:46.337061,58.9,58.9,0.00,False,NONE,2,2
13,2026-07-21T01:11:52.571655,65.1,241.8,0.00,True,SCALE_UP,2,22
14,2026-07-21T01:11:59.290306,71.8,334.7,0.00,True,SCALE_UP,3,17
15,2026-07-21T01:12:05.957962,78.5,329.5,0.00,True,SCALE_UP,2,16
16,2026-07-21T01:12:11.260700,83.8,59.3,0.00,False,NONE,2,2
17,2026-07-21T01:12:16.588226,89.1,59.3,0.00,False,NONE,2,2
18,2026-07-21T01:12:23.256940,95.8,329.4,0.00,True,SCALE_UP,2,18
19,2026-07-21T01:12:29.474871,102.0,239.6,0.00,True,SCALE_UP,2,16
20,2026-07-21T01:12:36.142787,108.7,329.2,0.00,True,SCALE_UP,2,18
21,2026-07-21T01:12:42.813264,115.4,329.6,0.00,True,SCALE_UP,2,18
22,2026-07-21T01:12:49.056488,121.6,244.0,0.00,True,SCALE_UP,3,18
23,2026-07-21T01:12:54.383603,126.9,64.1,0.00,False,NONE,2,2
24,2026-07-21T01:13:01.096094,133.6,333.8,0.00,True,SCALE_UP,2,17
25,2026-07-21T01:13:07.358939,139.9,248.1,0.00,True,SCALE_UP,2,18
26,2026-07-21T01:13:14.046466,146.6,331.4,0.00,True,SCALE_UP,2,16
27,2026-07-21T01:13:19.348582,151.9,59.3,0.00,False,NONE,2,2
28,2026-07-21T01:13:24.649320,157.2,59.0,0.00,False,NONE,2,2
29,2026-07-21T01:13:30.248118,162.8,118.6,0.60,True,FALLBACK,2,2
30,2026-07-21T01:13:36.462297,169.0,238.7,0.00,True,SCALE_UP,3,16
31,2026-07-21T01:13:43.148436,175.7,329.1,0.00,True,SCALE_UP,2,17
32,2026-07-21T01:13:48.791712,181.3,127.5,0.40,True,RETRY,2,2
33,2026-07-21T01:13:54.072772,186.6,50.6,0.20,True,RETRY,2,2
34,2026-07-21T01:14:00.759270,193.3,332.8,0.00,True,SCALE_UP,3,18
35,2026-07-21T01:14:05.953296,198.5,37.5,0.40,True,RETRY,2,2
36,2026-07-21T01:14:11.562642,204.1,120.6,0.60,True,FALLBACK,2,2
37,2026-07-21T01:14:18.176738,210.7,318.5,0.20,True,SCALE_UP,2,18
