ts,elapsed_s,latency_ms,ok,sla_violated
1784600231.770,0.1,106.8,True,False
1784600231.938,0.3,67.8,True,False
1784600232.097,0.4,58.1,True,False
1784600232.256,0.6,58.8,True,False
1784600232.414,0.8,58.3,True,False
1784600232.573,0.9,58.7,True,False
1784600232.732,1.1,59.1,True,False
1784600232.891,1.2,58.5,True,False
1784600233.059,1.4,68.0,True,False
1784600233.218,1.6,58.9,True,False
1784600233.378,1.7,59.0,True,False
1784600233.554,1.9,76.3,True,False
1784600233.714,2.1,59.0,True,False
1784600233.893,2.2,78.7,True,False
1784600234.052,2.4,59.0,True,False
1784600234.211,2.5,58.2,True,False
1784600234.369,2.7,58.6,True,False
1784600234.542,2.9,72.2,True,False
1784600234.701,3.0,58.9,True,False
1784600234.880,3.2,78.8,True,False
1784600235.039,3.4,59.0,True,False
1784600235.198,3.5,58.8,True,False
1784600235.376,3.7,77.6,True,False
1784600235.535,3.9,59.1,True,False
1784600235.715,4.1,80.0,True,False
1784600235.886,4.2,70.0,True,False
1784600236.053,4.4,67.5,True,False
1784600236.213,4.5,59.1,True,False
1784600236.371,4.7,58.6,True,False
1784600236.553,4.9,80.7,True,False
1784600236.711,5.0,57.9,True,False
1784600236.893,5.2,81.9,True,False
1784600237.063,5.4,69.6,True,False
1784600237.233,5.6,69.4,True,False
1784600237.392,5.7,58.8,True,False
1784600237.560,5.9,68.3,True,False
1784600237.730,6.1,69.4,True,False
1784600237.898,6.2,67.8,True,False
1784600238.058,6.4,59.6,True,False
1784600238.216,6.6,58.1,True,False
1784600238.393,6.7,76.4,True,False
1784600238.552,6.9,58.5,True,False
1784600238.711,7.0,58.5,True,False
1784600238.884,7.2,73.0,True,False
1784600239.043,7.4,58.6,True,False
1784600239.220,7.6,77.0,True,False
1784600239.389,7.7,68.0,True,False
1784600239.548,7.9,59.1,True,False
1784600239.727,8.1,78.8,True,False
1784600239.886,8.2,58.4,True,False
1784600240.067,8.4,80.9,True,False
1784600240.236,8.6,68.7,True,False
1784600240.408,8.7,71.6,True,False
1784600240.577,8.9,69.1,True,False
1784600240.749,9.1,71.6,True,False
1784600240.908,9.2,58.5,True,False
1784600241.067,9.4,58.6,True,False
1784600241.246,9.6,79.1,True,False
1784600241.405,9.7,58.8,True,False
1784600241.586,9.9,80.2,True,False
1784600241.746,10.1,59.7,True,False
1784600241.905,10.2,58.8,True,False
1784600242.064,10.4,58.8,True,False
1784600242.222,10.6,58.3,True,False
1784600242.395,10.7,72.4,True,False
1784600242.562,10.9,66.6,True,False
1784600242.721,11.1,58.5,True,False
1784600242.880,11.2,58.4,True,False
1784600243.054,11.4,73.7,True,False
1784600243.212,11.5,58.5,True,False
1784600243.393,11.7,80.3,True,False
1784600243.564,11.9,70.7,True,False
1784600243.723,12.1,58.4,True,False
1784600243.882,12.2,58.7,True,False
1784600244.042,12.4,58.9,True,False
1784600244.215,12.6,73.3,True,False
1784600244.385,12.7,69.5,True,False
1784600244.554,12.9,69.2,True,False
1784600244.725,13.1,70.6,True,False
1784600244.884,13.2,58.8,True,False
1784600245.052,13.4,67.6,True,False
1784600245.221,13.6,68.7,True,False
1784600245.381,13.7,58.9,True,False
1784600245.561,13.9,80.5,True,False
1784600245.720,14.1,58.3,True,False
1784600245.879,14.2,59.2,True,False
1784600246.038,14.4,58.6,True,False
1784600246.208,14.5,69.8,True,False
1784600246.377,14.7,68.2,True,False
1784600246.536,14.9,58.7,True,False
1784600246.718,15.1,81.7,True,False
1784600246.878,15.2,59.3,True,False
1784600247.037,15.4,58.9,True,False
1784600247.196,15.5,58.2,True,False
1784600247.355,15.7,58.6,True,False
1784600247.514,15.9,59.0,True,False
1784600247.673,16.0,58.4,True,False
1784600247.854,16.2,80.2,True,False
1784600248.013,16.3,59.2,True,False
1784600248.172,16.5,58.3,True,False
1784600248.352,16.7,79.8,True,False
1784600248.511,16.8,58.7,True,False
1784600248.693,17.0,81.7,True,False
1784600248.851,17.2,58.5,True,False
1784600249.031,17.4,79.4,True,False
1784600249.201,17.5,69.8,True,False
1784600249.370,17.7,69.4,True,False
1784600249.529,17.9,58.6,True,False
1784600249.689,18.0,59.3,True,False
1784600249.848,18.2,58.6,True,False
1784600250.007,18.3,59.4,True,False
1784600250.166,18.5,58.4,True,False
1784600250.325,18.7,58.3,True,False
1784600250.493,18.8,67.7,True,False
1784600250.664,19.0,70.3,True,False
1784600250.832,19.2,67.6,True,False
1784600250.990,19.3,58.3,True,False
1784600251.149,19.5,58.3,True,False
1784600251.308,19.6,59.0,True,False
1784600251.485,19.8,77.2,True,False
1784600251.644,20.0,58.9,True,False
1784600251.804,20.1,59.1,True,False
1784600251.963,20.3,59.2,True,False
1784600252.123,20.5,59.4,True,False
1784600252.282,20.6,58.6,True,False
1784600252.440,20.8,58.4,True,False
1784600252.599,20.9,58.3,True,False
1784600252.759,21.1,59.4,True,False
1784600252.918,21.3,58.6,True,False
1784600253.076,21.4,57.6,True,False
1784600253.234,21.6,57.9,True,False
1784600253.392,21.7,58.1,True,False
1784600253.551,21.9,58.5,True,False
1784600253.723,22.1,71.3,True,False
1784600253.881,22.2,58.4,True,False
1784600254.040,22.4,58.4,True,False
1784600254.199,22.5,58.5,True,False
1784600254.358,22.7,58.4,True,False
1784600254.517,22.9,58.5,True,False
1784600254.692,23.0,75.3,True,False
1784600254.850,23.2,58.3,True,False
1784600255.009,23.3,58.7,True,False
1784600255.168,23.5,58.3,True,False
1784600255.342,23.7,73.8,True,False
1784600255.501,23.8,58.7,True,False
1784600255.660,24.0,58.5,True,False
1784600255.836,24.2,76.3,True,False
1784600256.004,24.3,67.5,True,False
1784600256.174,24.5,70.0,True,False
1784600256.333,24.7,58.5,True,False
1784600256.492,24.8,58.2,True,False
1784600256.667,25.0,74.9,True,False
1784600256.836,25.2,69.4,True,False
1784600256.995,25.3,58.5,True,False
1784600257.174,25.5,78.7,True,False
1784600257.333,25.7,58.8,True,False
1784600257.512,25.8,78.4,True,False
1784600257.671,26.0,58.9,True,False
1784600257.831,26.2,59.1,True,False
1784600258.005,26.3,74.2,True,False
1784600258.164,26.5,58.5,True,False
1784600258.322,26.7,58.4,True,False
1784600258.482,26.8,59.4,True,False
1784600258.640,27.0,57.3,True,False
1784600258.798,27.1,58.3,True,False
1784600258.957,27.3,58.6,True,False
1784600259.132,27.5,74.6,True,False
1784600259.290,27.6,58.0,True,False
1784600259.449,27.8,58.3,True,False
1784600259.608,27.9,58.7,True,False
1784600259.767,28.1,58.7,True,False
1784600259.938,28.3,71.0,True,False
1784600260.107,28.4,68.3,True,False
1784600260.266,28.6,58.5,True,False
1784600260.446,28.8,80.3,True,False
1784600260.605,28.9,58.6,True,False
1784600260.787,29.1,82.1,True,False
1784600260.957,29.3,69.4,True,False
1784600261.116,29.5,58.7,True,False
1784600261.295,29.6,79.0,True,False
1784600261.454,29.8,58.6,True,False
1784600261.612,29.9,58.3,True,False
1784600261.772,30.1,59.1,True,False
1784600261.931,30.3,58.9,True,False
1784600262.099,30.4,67.7,True,False
1784600262.258,30.6,58.4,True,False
1784600262.426,30.8,67.7,True,False
1784600262.585,30.9,58.7,True,False
1784600262.744,31.1,59.1,True,False
1784600262.919,31.3,74.6,True,False
1784600263.090,31.4,70.7,True,False
1784600263.260,31.6,69.8,True,False
1784600263.419,31.8,58.7,True,False
1784600263.578,31.9,58.6,True,False
1784600263.736,32.1,58.1,True,False
1784600263.895,32.2,58.1,True,False
1784600264.053,32.4,58.1,True,False
1784600264.212,32.5,58.8,True,False
1784600264.371,32.7,58.6,True,False
1784600264.545,32.9,73.3,True,False
1784600264.716,33.1,70.6,True,False
1784600264.886,33.2,70.0,True,False
1784600265.058,33.4,71.7,True,False
1784600265.217,33.6,58.7,True,False
1784600265.376,33.7,58.7,True,False
1784600265.534,33.9,58.2,True,False
1784600265.709,34.0,74.4,True,False
1784600265.878,34.2,69.0,True,False
1784600266.037,34.4,58.8,True,False
1784600266.197,34.5,59.1,True,False
1784600266.356,34.7,58.7,True,False
1784600266.523,34.9,66.6,True,False
1784600266.681,35.0,58.0,True,False
1784600266.840,35.2,58.9,True,False
1784600267.016,35.4,75.5,True,False
1784600267.185,35.5,69.5,True,False
1784600267.362,35.7,76.8,True,False
1784600267.522,35.9,59.0,True,False
1784600267.681,36.0,58.5,True,False
1784600267.840,36.2,59.0,True,False
1784600268.011,36.3,71.1,True,False
1784600268.180,36.5,68.8,True,False
1784600268.349,36.7,68.9,True,False
1784600268.521,36.9,70.8,True,False
1784600268.679,37.0,58.2,True,False
1784600268.839,37.2,59.2,True,False
1784600268.998,37.3,59.2,True,False
1784600269.158,37.5,59.4,True,False
1784600269.316,37.7,58.1,True,False
1784600269.475,37.8,58.4,True,False
1784600269.646,38.0,70.6,True,False
1784600269.805,38.1,58.9,True,False
1784600269.964,38.3,58.9,True,False
1784600270.122,38.5,58.4,True,False
1784600270.281,38.6,58.0,True,False
1784600270.439,38.8,58.2,True,False
1784600270.598,38.9,58.7,True,False
1784600270.757,39.1,58.6,True,False
1784600270.938,39.3,79.9,True,False
1784600271.097,39.4,59.1,True,False
1784600271.256,39.6,58.5,True,False
1784600271.434,39.8,77.5,True,False
1784600271.593,39.9,58.9,True,False
1784600271.752,40.1,58.8,True,False
1784600271.911,40.2,58.3,True,False
1784600272.069,40.4,58.1,True,False
1784600272.252,40.6,82.3,True,False
1784600272.410,40.7,58.1,True,False
1784600272.593,40.9,82.4,True,False
1784600272.762,41.1,68.1,True,False
1784600272.920,41.3,58.5,True,False
1784600273.080,41.4,59.1,True,False
1784600273.239,41.6,58.7,True,False
1784600273.409,41.7,70.1,True,False
1784600273.568,41.9,58.2,True,False
1784600273.726,42.1,58.4,True,False
1784600273.885,42.2,58.5,True,False
1784600274.061,42.4,75.5,True,False
1784600274.220,42.6,58.6,True,False
1784600274.398,42.7,78.3,True,False
1784600274.567,42.9,68.6,True,False
1784600274.725,43.1,58.1,True,False
1784600274.906,43.2,80.8,True,False
1784600275.065,43.4,58.5,True,False
1784600275.245,43.6,79.8,True,False
1784600275.404,43.7,58.5,True,False
1784600275.584,43.9,80.1,True,False
1784600275.754,44.1,69.3,True,False
1784600275.914,44.3,59.3,True,False
1784600276.073,44.4,58.6,True,False
1784600276.232,44.6,59.3,True,False
1784600276.403,44.7,69.9,True,False
1784600276.561,44.9,58.4,True,False
1784600276.743,45.1,81.0,True,False
1784600276.913,45.2,69.6,True,False
1784600277.072,45.4,58.9,True,False
1784600277.254,45.6,81.7,True,False
1784600277.413,45.7,58.8,True,False
1784600277.572,45.9,58.2,True,False
1784600277.747,46.1,75.4,True,False
1784600277.907,46.2,58.7,True,False
1784600278.066,46.4,58.9,True,False
1784600278.225,46.6,58.6,True,False
1784600278.384,46.7,59.0,True,False
1784600278.565,46.9,81.0,True,False
1784600278.723,47.1,57.8,True,False
1784600278.882,47.2,58.6,True,False
1784600279.041,47.4,58.6,True,False
1784600279.199,47.5,58.3,True,False
1784600279.358,47.7,58.6,True,False
1784600279.517,47.9,58.7,True,False
1784600279.692,48.0,74.8,True,False
1784600279.863,48.2,70.2,True,False
1784600280.022,48.4,59.1,True,False
1784600280.181,48.5,58.5,True,False
1784600280.357,48.7,75.8,True,False
1784600280.516,48.9,58.4,True,False
1784600280.697,49.0,80.7,True,False
1784600280.867,49.2,69.5,True,False
1784600281.026,49.4,59.3,True,False
1784600281.207,49.5,80.2,True,False
1784600281.377,49.7,70.2,True,False
1784600281.535,49.9,58.1,True,False
1784600281.695,50.0,59.0,True,False
1784600281.854,50.2,59.0,True,False
1784600282.013,50.3,58.8,True,False
1784600282.196,50.5,82.1,True,False
1784600282.364,50.7,68.4,True,False
1784600282.535,50.9,69.9,True,False
1784600282.702,51.0,67.2,True,False
1784600282.872,51.2,69.4,True,False
1784600283.043,51.4,70.3,True,False
1784600283.213,51.5,69.6,True,False
1784600283.371,51.7,58.4,True,False
1784600283.531,51.9,59.0,True,False
1784600283.710,52.0,78.7,True,False
1784600283.868,52.2,58.3,True,False
1784600284.027,52.4,58.9,True,False
1784600284.205,52.5,77.5,True,False
1784600284.363,52.7,58.2,True,False
1784600284.522,52.9,58.7,True,False
1784600284.681,53.0,58.8,True,False
1784600284.840,53.2,58.4,True,False
1784600285.009,53.3,69.0,True,False
1784600285.167,53.5,57.1,True,False
1784600285.325,53.7,58.4,True,False
1784600285.484,53.8,58.4,True,False
1784600285.643,54.0,58.4,True,False
1784600285.811,54.1,68.1,True,False
1784600285.971,54.3,59.0,True,False
1784600286.151,54.5,80.6,True,False
1784600286.310,54.6,58.1,True,False
1784600286.469,54.8,58.8,True,False
1784600286.648,55.0,79.3,True,False
1784600286.807,55.1,58.7,True,False
1784600286.987,55.3,79.4,True,False
1784600287.146,55.5,58.4,True,False
1784600287.304,55.6,58.5,True,False
1784600287.481,55.8,76.4,True,False
1784600287.639,56.0,58.4,True,False
1784600287.821,56.2,81.9,True,False
1784600287.993,56.3,71.5,True,False
1784600288.161,56.5,68.0,True,False
1784600288.331,56.7,69.7,True,False
1784600288.502,56.8,70.5,True,False
1784600288.672,57.0,69.5,True,False
1784600288.843,57.2,70.8,True,False
1784600289.003,57.3,59.0,True,False
1784600289.161,57.5,58.5,True,False
1784600289.320,57.7,58.4,True,False
1784600289.479,57.8,59.0,True,False
1784600289.638,58.0,58.4,True,False
1784600289.820,58.2,81.9,True,False
1784600289.979,58.3,58.4,True,False
1784600290.159,58.5,80.0,True,False
1784600290.318,58.7,58.5,True,False
1784600290.497,58.8,78.9,True,False
1784600290.668,59.0,70.3,True,False
1784600290.838,59.2,69.9,True,False
1784600291.009,59.3,70.9,True,False
1784600291.179,59.5,69.5,True,False
1784600291.348,59.7,68.8,True,False
1784600291.517,59.9,68.8,True,False
1784600291.687,60.0,69.7,True,False
1784600291.846,60.2,59.0,True,False
1784600292.025,60.4,78.7,True,False
1784600292.184,60.5,58.9,True,False
1784600292.365,60.7,80.4,True,False
1784600292.535,60.9,69.7,True,False
1784600292.703,61.0,67.9,True,False
1784600292.862,61.2,58.5,True,False
1784600293.022,61.4,59.3,True,False
1784600293.198,61.5,75.8,True,False
1784600293.368,61.7,69.8,True,False
1784600293.527,61.9,58.8,True,False
1784600293.709,62.0,81.5,True,False
1784600293.878,62.2,68.7,True,False
1784600294.486,62.8,508.4,True,True
1784600295.095,63.4,508.7,True,True
1784600295.268,63.6,72.7,True,False
