cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
1,2026-07-21T04:30:05.668534,0.4,68.0,0.00,False,NONE,3,3
2,2026-07-21T04:30:11.009003,5.7,64.6,0.00,False,NONE,2,2
3,2026-07-21T04:30:16.349922,11.1,63.0,0.00,False,NONE,2,2
4,2026-07-21T04:30:21.659407,16.4,60.6,0.00,False,NONE,3,3
5,2026-07-21T04:30:26.992144,21.7,60.4,0.00,False,NONE,3,3
6,2026-07-21T04:30:32.349972,27.1,66.5,0.00,False,NONE,2,2
7,2026-07-21T04:30:37.670043,32.4,60.8,0.00,False,NONE,2,2
8,2026-07-21T04:30:43.008121,37.7,64.4,0.00,False,NONE,2,2
9,2026-07-21T04:30:48.349506,43.1,65.0,0.00,False,NONE,2,2
10,2026-07-21T04:30:53.714807,48.4,68.1,0.00,False,NONE,2,2
11,2026-07-21T04:30:59.102242,53.8,72.4,0.00,False,NONE,2,2
12,2026-07-21T04:31:04.439744,59.1,62.1,0.00,False,NONE,2,2
13,2026-07-21T04:31:11.146553,65.8,332.8,0.00,True,SCALE_UP,2,18
14,2026-07-21T04:31:16.537072,71.2,73.0,0.00,False,NONE,2,2
15,2026-07-21T04:31:21.904811,76.6,68.5,0.00,False,NONE,2,2
16,2026-07-21T04:31:28.594843,83.3,331.5,0.00,True,SCALE_UP,2,14
17,2026-07-21T04:31:33.956528,88.7,67.2,0.00,False,NONE,2,2
18,2026-07-21T04:31:39.307292,94.0,64.2,0.00,False,NONE,2,2
19,2026-07-21T04:31:44.673608,99.4,67.1,0.00,False,NONE,2,2
20,2026-07-21T04:31:50.470902,105.2,154.7,0.00,True,NONE,2,2
21,2026-07-21T04:31:55.802797,110.5,65.3,0.00,False,NONE,2,2
22,2026-07-21T04:32:01.125039,115.8,58.3,0.00,False,NONE,2,2
23,2026-07-21T04:32:06.476131,121.2,65.2,0.00,False,NONE,2,2
24,2026-07-21T04:32:11.855266,126.6,74.8,0.00,False,NONE,2,2
25,2026-07-21T04:32:17.196312,131.9,67.2,0.00,False,NONE,2,2
26,2026-07-21T04:32:22.526386,137.2,60.4,0.00,False,NONE,2,2
27,2026-07-21T04:32:29.239637,143.9,339.4,0.00,True,SCALE_UP,2,13
28,2026-07-21T04:32:35.498468,150.2,243.9,0.00,True,SCALE_UP,2,13
29,2026-07-21T04:32:40.654145,155.4,30.1,0.60,True,FALLBACK,2,2
30,2026-07-21T04:32:47.348584,162.1,335.6,0.00,True,SCALE_UP,2,13
31,2026-07-21T04:32:52.730276,167.4,70.6,0.00,False,NONE,2,2
32,2026-07-21T04:32:58.028087,172.7,58.4,0.20,True,RETRY,2,2
33,2026-07-21T04:33:04.708159,179.4,332.7,0.00,True,SCALE_UP,2,13
34,2026-07-21T04:33:09.930027,184.6,39.3,0.40,True,RETRY,2,2
35,2026-07-21T04:33:16.124594,190.8,231.3,0.20,True,SCALE_UP,2,13
36,2026-07-21T04:33:21.401928,196.1,54.3,0.20,True,RETRY,2,2
37,2026-07-21T04:33:26.731330,201.4,60.6,0.00,False,NONE,2,2
38,2026-07-21T04:33:33.454994,208.2,341.1,0.00,True,SCALE_UP,2,14
39,2026-07-21T04:33:39.707609,214.4,247.0,0.00,True,SCALE_UP,2,14
40,2026-07-21T04:33:44.972142,219.7,47.3,0.20,True,RETRY,3,3
41,2026-07-21T04:33:50.338938,225.0,68.1,0.00,False,NONE,2,2
42,2026-07-21T04:33:55.732995,230.4,73.6,0.00,False,NONE,2,2
43,2026-07-21T04:34:02.411690,237.1,332.5,0.00,True,SCALE_UP,2,13
44,2026-07-21T04:34:10.912946,245.6,696.9,0.00,True,SCALE_UP,2,13
45,2026-07-21T04:34:16.114090,250.8,36.9,0.60,True,FALLBACK,2,2
46,2026-07-21T04:34:21.439087,256.1,64.0,0.00,False,NONE,2,2
47,2026-07-21T04:34:28.145322,262.8,332.9,0.00,True,SCALE_UP,2,14
48,2026-07-21T04:34:35.010687,269.7,366.6,0.00,True,SCALE_UP,3,15
49,2026-07-21T04:34:41.186920,275.9,232.0,0.20,True,SCALE_UP,2,13
50,2026-07-21T04:34:46.546583,281.2,70.9,0.00,False,NONE,2,2
51,2026-07-21T04:34:51.822551,286.5,54.0,0.20,True,RETRY,3,3
52,2026-07-21T04:34:57.087456,291.8,51.9,0.20,True,RETRY,2,2
53,2026-07-21T04:35:02.440578,297.1,64.7,0.00,False,NONE,2,2
54,2026-07-21T04:35:08.715113,303.4,251.4,0.00,True,SCALE_UP,2,14
55,2026-07-21T04:35:14.933756,309.6,240.4,0.00,True,SCALE_UP,2,13
56,2026-07-21T04:35:22.578679,317.3,523.3,0.00,True,SCALE_UP,2,14
57,2026-07-21T04:35:30.187137,324.9,515.9,0.00,True,SCALE_UP,2,13
58,2026-07-21T04:35:40.352367,335.1,1024.4,0.00,True,SCALE_UP,2,14
59,2026-07-21T04:35:51.794453,346.5,1285.1,0.20,True,SCALE_UP,2,13
60,2026-07-21T04:36:01.120013,355.8,857.4,0.40,True,SCALE_UP,2,13
