cycle,timestamp_iso,elapsed_s,avg_latency_ms,error_rate,is_anomaly,action,inference_ms,total_cycle_ms
30,2026-07-21T03:59:39.504644,167.0,40.7,0.40,True,RETRY,2,2
31,2026-07-21T03:59:44.683853,172.2,30.9,0.60,True,FALLBACK,2,2
32,2026-07-21T03:59:50.026249,177.6,62.4,0.00,False,NONE,2,2
33,2026-07-21T03:59:55.342359,182.9,62.2,0.20,True,RETRY,2,2
34,2026-07-21T04:00:01.608662,189.1,245.1,0.00,True,SCALE_UP,2,14
35,2026-07-21T04:00:06.931095,194.5,60.1,0.00,False,NONE,3,3
36,2026-07-21T04:00:13.135794,200.7,236.8,0.20,True,SCALE_UP,2,17
37,2026-07-21T04:00:19.393105,206.9,246.9,0.00,True,SCALE_UP,2,19
38,2026-07-21T04:00:24.763751,212.3,68.6,0.00,False,NONE,2,2
39,2026-07-21T04:00:29.988706,217.5,43.8,0.40,True,RETRY,2,2
40,2026-07-21T04:00:35.235698,222.8,48.5,0.40,True,RETRY,2,2
41,2026-07-21T04:00:40.467072,228.0,42.9,0.40,True,RETRY,2,2
42,2026-07-21T04:00:45.729954,233.3,51.5,0.20,True,RETRY,2,2
43,2026-07-21T04:00:51.864794,239.4,219.6,0.40,True,SCALE_UP,2,15
44,2026-07-21T04:00:57.229173,244.8,67.5,0.00,False,NONE,2,2
45,2026-07-21T04:01:02.531174,250.1,55.3,0.20,True,RETRY,2,2
46,2026-07-21T04:01:08.791872,256.3,248.8,0.00,True,SCALE_UP,2,13
47,2026-07-21T04:01:15.621992,263.2,362.7,0.00,True,SCALE_UP,2,13
48,2026-07-21T04:01:24.135934,271.7,696.8,0.00,True,SCALE_UP,2,14
49,2026-07-21T04:01:29.487357,277.0,65.1,0.00,False,NONE,2,2
50,2026-07-21T04:01:35.725635,283.3,244.4,0.00,True,SCALE_UP,2,13
51,2026-07-21T04:01:41.918540,289.4,233.1,0.20,True,SCALE_UP,2,13
52,2026-07-21T04:01:47.253790,294.8,66.0,0.00,False,NONE,2,2
53,2026-07-21T04:01:52.532175,300.1,49.9,0.20,True,RETRY,2,2
54,2026-07-21T04:01:58.501488,306.0,189.5,0.40,True,RETRY,2,2
55,2026-07-21T04:02:05.194299,312.7,335.2,0.00,True,SCALE_UP,2,13
56,2026-07-21T04:02:10.877905,318.4,131.6,0.40,True,RETRY,2,2
57,2026-07-21T04:02:17.593715,325.1,336.8,0.40,True,SCALE_UP,2,12
58,2026-07-21T04:02:24.428678,332.0,361.0,0.00,True,SCALE_UP,2,13
59,2026-07-21T04:02:37.504783,345.0,1612.0,0.00,True,SCALE_UP,2,13
60,2026-07-21T04:02:48.947310,356.5,1284.9,0.20,True,SCALE_UP,2,14
61,2026-07-21T04:03:02.039688,369.6,1615.0,0.00,True,SCALE_UP,2,14
62,2026-07-21T04:03:14.801158,382.3,1545.1,0.20,True,SCALE_UP,2,13
63,2026-07-21T04:03:27.938050,395.5,1624.2,0.00,True,SCALE_UP,2,13
64,2026-07-21T04:03:36.189225,403.7,645.1,0.60,True,FALLBACK,2,2
65,2026-07-21T04:03:47.275976,414.8,1209.2,0.20,True,SCALE_UP,2,13
66,2026-07-21T04:04:01.120866,428.6,1763.0,0.00,True,SCALE_UP,2,13
67,2026-07-21T04:04:12.890157,440.4,1350.6,0.20,True,SCALE_UP,2,13
68,2026-07-21T04:04:24.892971,452.4,1397.0,0.20,True,SCALE_UP,2,14
69,2026-07-21T04:04:37.871715,465.4,1592.3,0.00,True,SCALE_UP,2,14
70,2026-07-21T04:04:46.720983,474.2,766.3,0.60,True,FALLBACK,3,3
71,2026-07-21T04:04:58.645261,486.2,1381.5,0.20,True,SCALE_UP,2,13
72,2026-07-21T04:05:12.070830,499.6,1681.9,0.00,True,SCALE_UP,2,13
73,2026-07-21T04:05:18.818072,506.3,341.5,0.40,True,SCALE_UP,3,14
74,2026-07-21T04:05:24.144285,511.7,61.3,0.00,False,NONE,2,2
75,2026-07-21T04:05:30.356527,517.9,235.0,0.20,True,SCALE_UP,2,14
76,2026-07-21T04:05:35.604103,523.1,48.5,0.40,True,RETRY,2,2
77,2026-07-21T04:05:42.314425,529.8,338.2,0.00,True,SCALE_UP,2,15
78,2026-07-21T04:05:47.492320,535.0,34.5,0.60,True,FALLBACK,2,2
79,2026-07-21T04:05:53.720636,541.2,242.3,0.00,True,SCALE_UP,2,14
80,2026-07-21T04:05:59.385458,546.9,129.7,0.60,True,FALLBACK,2,2
81,2026-07-21T04:06:07.573212,555.1,631.7,0.00,True,SCALE_UP,2,13
82,2026-07-21T04:06:12.884570,560.4,61.0,0.00,False,NONE,2,2
83,2026-07-21T04:06:20.274611,567.8,472.3,1.00,True,FALLBACK,2,2
84,2026-07-21T04:06:30.387269,577.9,1019.0,1.00,True,FALLBACK,2,2
85,2026-07-21T04:06:40.815717,588.3,1084.5,1.00,True,FALLBACK,3,3
86,2026-07-21T04:06:51.961313,599.5,1224.3,1.00,True,FALLBACK,3,3
87,2026-07-21T04:07:03.555027,611.1,1317.6,1.00,True,FALLBACK,2,2
88,2026-07-21T04:07:12.421627,620.0,772.3,1.00,True,FALLBACK,2,2
89,2026-07-21T04:07:19.559903,627.1,418.2,0.40,True,SCALE_UP,2,23
90,2026-07-21T04:07:25.793300,633.3,238.2,0.20,True,SCALE_UP,2,16
91,2026-07-21T04:07:31.122073,638.7,64.7,0.20,True,RETRY,2,2
92,2026-07-21T04:07:38.049676,645.6,378.8,0.00,True,SCALE_UP,2,13
93,2026-07-21T04:07:44.331073,651.9,249.1,0.00,True,SCALE_UP,2,13
94,2026-07-21T04:07:49.643268,657.2,57.0,0.20,True,RETRY,2,2
95,2026-07-21T04:07:55.009769,662.5,67.3,0.00,False,NONE,2,2
96,2026-07-21T04:08:01.251411,668.8,245.1,0.00,True,SCALE_UP,2,13
97,2026-07-21T04:08:08.088000,675.6,361.0,0.20,True,SCALE_UP,2,14
98,2026-07-21T04:08:14.811586,682.3,341.3,0.00,True,SCALE_UP,2,13
99,2026-07-21T04:08:20.126628,687.7,57.1,0.20,True,RETRY,2,2
100,2026-07-21T04:08:26.283230,693.8,225.6,0.40,True,SCALE_UP,2,13
101,2026-07-21T04:08:31.577325,699.1,53.3,0.20,True,RETRY,2,2
102,2026-07-21T04:08:37.838389,705.4,245.0,0.00,True,SCALE_UP,2,14
103,2026-07-21T04:08:42.949719,710.5,19.0,0.80,True,FALLBACK,2,2
104,2026-07-21T04:08:49.689780,717.2,340.9,0.00,True,SCALE_UP,3,15
105,2026-07-21T04:08:54.787020,722.3,18.4,0.80,True,FALLBACK,2,2
106,2026-07-21T04:09:02.397302,729.9,516.1,0.00,True,SCALE_UP,2,13
107,2026-07-21T04:09:08.598065,736.1,236.7,0.20,True,SCALE_UP,2,14
108,2026-07-21T04:09:13.908582,741.4,56.8,0.20,True,RETRY,2,2
109,2026-07-21T04:09:31.003561,758.5,2417.8,1.00,True,FALLBACK,2,2
110,2026-07-21T04:09:37.144270,764.7,224.8,1.00,True,FALLBACK,2,2
111,2026-07-21T04:09:48.261965,775.8,1219.2,1.00,True,FALLBACK,2,2
112,2026-07-21T04:09:55.492909,783.0,440.9,1.00,True,FALLBACK,2,2
113,2026-07-21T04:10:03.903844,791.4,677.0,1.00,True,FALLBACK,2,2
114,2026-07-21T04:10:13.317841,800.8,881.7,1.00,True,FALLBACK,2,2
115,2026-07-21T04:10:20.520703,808.0,432.4,0.20,True,SCALE_UP,2,17
116,2026-07-21T04:10:28.040446,815.6,496.7,0.00,True,SCALE_UP,2,13
117,2026-07-21T04:10:34.444687,822.0,277.6,0.20,True,SCALE_UP,2,13
118,2026-07-21T04:10:40.904826,828.4,288.6,0.40,True,SCALE_UP,2,14
119,2026-07-21T04:10:46.102533,833.6,36.0,0.60,True,FALLBACK,2,2
120,2026-07-21T04:10:51.760971,839.3,126.7,0.60,True,FALLBACK,2,2
121,2026-07-21T04:10:57.095182,844.6,65.7,0.00,False,NONE,2,2
122,2026-07-21T04:11:03.358865,850.9,245.5,0.00,True,SCALE_UP,2,13
123,2026-07-21T04:11:09.571499,857.1,239.1,0.20,True,SCALE_UP,2,13
124,2026-07-21T04:11:14.757784,862.3,31.6,0.60,True,FALLBACK,2,2
125,2026-07-21T04:11:20.992460,868.5,239.3,0.20,True,SCALE_UP,3,14
126,2026-07-21T04:11:26.643815,874.2,126.8,0.60,True,FALLBACK,2,2
127,2026-07-21T04:11:32.818462,880.3,231.2,0.20,True,SCALE_UP,2,15
128,2026-07-21T04:11:40.426434,888.0,515.1,0.00,True,SCALE_UP,2,13
129,2026-07-21T04:11:46.729109,894.3,253.2,0.00,True,SCALE_UP,2,13
130,2026-07-21T04:11:51.906162,899.4,30.1,0.60,True,FALLBACK,2,2
131,2026-07-21T04:11:57.064290,904.6,30.6,0.60,True,FALLBACK,2,2
132,2026-07-21T04:12:03.000944,910.5,183.9,0.60,True,FALLBACK,2,2
133,2026-07-21T04:12:09.240350,916.8,244.5,0.00,True,SCALE_UP,2,14
134,2026-07-21T04:12:14.554094,922.1,58.2,0.00,False,NONE,2,2
135,2026-07-21T04:12:20.689036,928.2,223.8,0.40,True,SCALE_UP,2,13
136,2026-07-21T04:12:27.512888,935.0,361.3,0.00,True,SCALE_UP,2,14
137,2026-07-21T04:12:34.303961,941.8,354.9,0.20,True,SCALE_UP,2,13
138,2026-07-21T04:12:40.545265,948.1,244.8,0.00,True,SCALE_UP,2,14
