ts,elapsed_s,latency_ms,ok,sla_violated
1781023153.568,0.1,99.4,True,False
1781023153.724,0.3,56.0,True,False
1781023153.895,0.4,70.1,True,False
1781023154.051,0.6,55.8,True,False
1781023154.219,0.8,67.5,True,False
1781023154.391,0.9,71.9,True,False
1781023154.547,1.1,56.0,True,False
1781023154.704,1.2,55.8,True,False
1781023154.874,1.4,69.8,True,False
1781023155.030,1.6,55.7,True,False
1781023155.187,1.7,56.0,True,False
1781023155.342,1.9,55.6,True,False
1781023155.513,2.0,70.2,True,False
1781023155.669,2.2,55.7,True,False
1781023155.839,2.4,69.7,True,False
1781023155.997,2.5,57.4,True,False
1781023156.153,2.7,56.3,True,False
1781023156.310,2.8,56.2,True,False
1781023156.476,3.0,65.9,True,False
1781023156.632,3.2,56.0,True,False
1781023156.788,3.3,55.8,True,False
1781023156.957,3.5,68.3,True,False
1781023157.113,3.6,56.4,True,False
1781023157.269,3.8,55.7,True,False
1781023157.425,4.0,55.8,True,False
1781023157.582,4.1,56.2,True,False
1781023157.738,4.3,55.9,True,False
1781023157.894,4.4,56.1,True,False
1781023158.051,4.6,55.9,True,False
1781023158.207,4.7,56.3,True,False
1781023158.363,4.9,55.9,True,False
1781023158.542,5.1,78.3,True,False
1781023158.698,5.2,55.6,True,False
1781023158.854,5.4,55.9,True,False
1781023159.010,5.5,55.7,True,False
1781023159.167,5.7,56.0,True,False
1781023159.324,5.9,57.0,True,False
1781023159.481,6.0,56.2,True,False
1781023159.637,6.2,55.9,True,False
1781023159.793,6.3,55.8,True,False
1781023159.949,6.5,55.7,True,False
1781023160.106,6.6,56.2,True,False
1781023160.262,6.8,56.4,True,False
1781023160.418,6.9,56.0,True,False
1781023160.592,7.1,73.8,True,False
1781023160.750,7.3,57.5,True,False
1781023160.918,7.4,67.8,True,False
1781023161.075,7.6,56.1,True,False
1781023161.231,7.8,56.1,True,False
1781023161.388,7.9,56.4,True,False
1781023161.544,8.1,56.1,True,False
1781023161.701,8.2,56.4,True,False
1781023161.857,8.4,56.0,True,False
1781023162.013,8.5,55.9,True,False
1781023162.170,8.7,56.3,True,False
1781023162.327,8.9,56.7,True,False
1781023162.503,9.0,75.6,True,False
1781023162.660,9.2,56.3,True,False
1781023162.817,9.3,56.4,True,False
1781023162.973,9.5,56.0,True,False
1781023163.129,9.7,56.2,True,False
1781023163.286,9.8,56.1,True,False
1781023163.441,10.0,55.8,True,False
1781023163.618,10.1,75.8,True,False
1781023163.774,10.3,55.9,True,False
1781023163.930,10.5,56.1,True,False
1781023164.086,10.6,55.8,True,False
1781023164.242,10.8,55.8,True,False
1781023164.399,10.9,56.2,True,False
1781023164.555,11.1,56.0,True,False
1781023164.711,11.2,55.8,True,False
1781023164.867,11.4,55.9,True,False
1781023165.023,11.6,56.0,True,False
1781023165.179,11.7,55.7,True,False
1781023165.336,11.9,57.2,True,False
1781023165.492,12.0,56.0,True,False
1781023165.649,12.2,56.2,True,False
1781023165.806,12.3,56.2,True,False
1781023165.962,12.5,56.3,True,False
1781023166.119,12.7,56.1,True,False
1781023166.275,12.8,56.1,True,False
1781023166.445,13.0,69.3,True,False
1781023166.601,13.1,55.7,True,False
1781023166.757,13.3,56.0,True,False
1781023166.914,13.4,56.2,True,False
1781023167.070,13.6,56.2,True,False
1781023167.226,13.8,55.9,True,False
1781023167.383,13.9,56.1,True,False
1781023167.539,14.1,55.9,True,False
1781023167.695,14.2,56.3,True,False
1781023167.852,14.4,56.0,True,False
1781023168.008,14.5,55.9,True,False
1781023168.165,14.7,56.1,True,False
1781023168.321,14.9,56.3,True,False
1781023168.478,15.0,56.2,True,False
1781023168.636,15.2,57.0,True,False
1781023168.792,15.3,56.2,True,False
1781023168.949,15.5,56.2,True,False
1781023169.105,15.6,56.4,True,False
1781023169.261,15.8,55.8,True,False
1781023169.418,15.9,56.0,True,False
1781023169.574,16.1,56.1,True,False
1781023169.731,16.3,56.1,True,False
1781023169.906,16.4,75.4,True,False
1781023170.063,16.6,55.8,True,False
1781023170.233,16.8,70.0,True,False
1781023170.389,16.9,55.9,True,False
1781023170.545,17.1,55.8,True,False
1781023170.702,17.2,56.5,True,False
1781023170.859,17.4,56.7,True,False
1781023171.016,17.5,56.5,True,False
1781023171.172,17.7,56.2,True,False
