ts,elapsed_s,latency_ms,ok,sla_violated
1781024043.988,0.1,100.9,True,False
1781024044.144,0.3,56.0,True,False
1781024044.302,0.4,57.0,True,False
1781024044.458,0.6,55.9,True,False
1781024044.615,0.7,55.9,True,False
1781024044.789,0.9,74.2,True,False
1781024044.945,1.1,55.9,True,False
1781024045.102,1.2,56.1,True,False
1781024045.271,1.4,69.3,True,False
1781024045.442,1.6,70.3,True,False
1781024045.612,1.7,70.1,True,False
1781024045.769,1.9,56.1,True,False
1781024045.938,2.1,68.8,True,False
1781024046.095,2.2,55.9,True,False
1781024046.251,2.4,55.7,True,False
1781024046.407,2.5,55.8,True,False
1781024046.574,2.7,66.7,True,False
1781024046.745,2.9,70.6,True,False
1781024046.915,3.0,69.5,True,False
1781024047.071,3.2,56.4,True,False
1781024047.228,3.3,56.1,True,False
1781024047.384,3.5,56.1,True,False
1781024047.541,3.7,55.9,True,False
1781024047.697,3.8,56.0,True,False
1781024047.853,4.0,56.2,True,False
1781024048.010,4.1,56.0,True,False
1781024048.166,4.3,56.3,True,False
1781024048.322,4.4,55.9,True,False
1781024048.479,4.6,56.2,True,False
1781024048.659,4.8,80.3,True,False
1781024048.816,4.9,56.1,True,False
1781024048.972,5.1,56.1,True,False
1781024049.129,5.2,56.1,True,False
1781024049.285,5.4,55.8,True,False
1781024049.455,5.6,70.0,True,False
1781024049.611,5.7,56.0,True,False
1781024049.767,5.9,56.1,True,False
1781024049.924,6.0,55.9,True,False
1781024050.080,6.2,55.9,True,False
1781024050.236,6.3,55.8,True,False
1781024050.392,6.5,56.2,True,False
1781024050.548,6.7,56.1,True,False
1781024050.705,6.8,56.0,True,False
1781024050.861,7.0,55.8,True,False
1781024051.017,7.1,56.0,True,False
1781024051.174,7.3,56.1,True,False
1781024051.330,7.4,56.2,True,False
1781024051.498,7.6,67.2,True,False
1781024051.654,7.8,55.7,True,False
1781024051.810,7.9,55.9,True,False
1781024051.966,8.1,56.1,True,False
1781024052.122,8.2,55.9,True,False
1781024052.279,8.4,56.3,True,False
1781024052.435,8.5,55.9,True,False
1781024052.591,8.7,56.0,True,False
1781024052.748,8.9,56.2,True,False
1781024052.913,9.0,64.9,True,False
1781024053.070,9.2,56.0,True,False
1781024053.226,9.3,55.9,True,False
1781024053.382,9.5,56.1,True,False
1781024053.538,9.7,55.9,True,False
1781024053.695,9.8,55.9,True,False
1781024053.851,10.0,56.1,True,False
1781024054.007,10.1,55.8,True,False
1781024054.164,10.3,56.0,True,False
1781024054.320,10.4,55.8,True,False
1781024054.477,10.6,56.2,True,False
1781024054.632,10.7,55.6,True,False
1781024054.789,10.9,56.0,True,False
1781024054.945,11.1,55.8,True,False
1781024055.125,11.2,79.5,True,False
1781024055.281,11.4,55.9,True,False
1781024055.437,11.6,56.1,True,False
1781024055.594,11.7,56.2,True,False
1781024055.760,11.9,65.6,True,False
